TDEP,GR,BSZ,CALI,DRHO,PE,HMRS,HDRS,DTC,RHOB,NPHI,DCALI
102.8,65.20169067382812,8.5,8.771024703979492,0.004204143770039082,3.9003026485443115,6.522066593170166,6.9744791984558105,101.58174133300781,2.4459340572357178,21.112646102905273,0.2710247039794922
102.9,57.712867736816406,8.5,8.816823959350586,-0.002219927730038762,4.075233459472656,7.43861198425293,7.96183443069458,96.0947265625,2.4783694744110107,18.618061065673828,0.31682395935058594
103.0,58.54219436645508,8.5,8.818758964538574,-0.004939858336001635,4.102438449859619,7.945331573486328,8.505474090576172,92.95477294921875,2.479294538497925,18.690998077392578,0.3187589645385742
103.1,60.60721969604492,8.5,8.832304954528809,-0.005931745283305645,4.115528583526611,7.788125514984131,8.31090259552002,92.27433776855469,2.4752397537231445,18.879016876220703,0.3323049545288086
103.2,64.9943618774414,8.5,8.867137908935547,-0.0018572453409433365,4.118184566497803,7.355563163757324,7.830626010894775,93.0682373046875,2.4680721759796143,19.852508544921875,0.3671379089355469
103.3,67.05938720703125,8.5,8.866493225097656,0.002140994416549802,4.108338356018066,6.8083014488220215,7.227832317352295,96.18142700195312,2.4622769355773926,20.546905517578125,0.36649322509765625
103.4,70.64207458496094,8.5,8.883909225463867,0.007698704954236746,4.082258701324463,6.193521499633789,6.561835289001465,100.31398010253906,2.4563732147216797,21.332504272460938,0.3839092254638672
103.5,75.46875762939453,8.5,8.872298240661621,0.013920092023909092,4.026111125946045,4.899364948272705,5.172201156616211,105.11138916015625,2.4476161003112793,22.888452529907227,0.3722982406616211
103.6,93.71395874023438,8.5,8.851656913757324,0.02557346038520336,3.8375117778778076,4.265999794006348,4.490478515625,111.44224548339844,2.411325693130493,25.986103057861328,0.3516569137573242
103.7,105.48210906982422,8.5,8.856817245483398,0.030797254294157028,3.723433256149292,3.6774847507476807,3.852522850036621,118.24068450927734,2.385385274887085,28.47754669189453,0.35681724548339844
103.8,116.39604949951172,8.5,8.84714126586914,0.03440528362989426,3.616590976715088,2.731015920639038,2.823056697845459,126.18038177490234,2.3536362648010254,31.004396438598633,0.3471412658691406
103.9,133.438720703125,8.5,8.852301597595215,0.03566208481788635,3.471116781234741,2.3957340717315674,2.4600658416748047,134.9640350341797,2.2837939262390137,36.38825225830078,0.35230159759521484
104.0,137.22874450683594,8.5,8.860042572021484,0.03479206562042236,3.437532424926758,2.144955635070801,2.192556142807007,142.77371215820312,2.253251791000366,37.28633117675781,0.3600425720214844
104.1,139.6835479736328,8.5,8.861977577209473,0.034088343381881714,3.425781011581421,1.8391902446746826,1.8719240427017212,148.23895263671875,2.2299787998199463,39.03965759277344,0.36197757720947266
104.2,143.95458984375,8.5,8.865202903747559,0.035995692014694214,3.411832094192505,1.7537895441055298,1.7839853763580322,152.27175903320312,2.2063183784484863,42.39101791381836,0.3652029037475586
104.3,146.88211059570312,8.5,8.86326789855957,0.03838301822543144,3.3955330848693848,1.6958601474761963,1.7249224185943604,155.7711181640625,2.203160285949707,45.08458709716797,0.3632678985595703
104.4,147.83584594726562,8.5,8.850366592407227,0.04084043577313423,3.3664755821228027,1.6248078346252441,1.6534146070480347,158.67251586914062,2.2023415565490723,43.65181350708008,0.35036659240722656
104.5,145.95326232910156,8.5,8.83036994934082,0.042959894984960556,3.282975196838379,1.5997620820999146,1.6289571523666382,161.7927703857422,2.197702169418335,43.692222595214844,0.3303699493408203
104.6,144.20338439941406,8.5,8.804567337036133,0.04279568791389465,3.242570400238037,1.5790584087371826,1.6090105772018433,165.61119079589844,2.1937599182128906,45.021446228027344,0.3045673370361328
104.7,141.532958984375,8.5,8.796181678771973,0.04222017154097557,3.2124886512756348,1.5537121295928955,1.5852893590927124,169.7208709716797,2.190537691116333,45.25517272949219,0.29618167877197266
104.8,136.60675048828125,8.5,8.768444061279297,0.04126856476068497,3.2015230655670166,1.551843285560608,1.5840026140213013,172.28634643554688,2.1899142265319824,44.19553756713867,0.2684440612792969
104.9,136.664794921875,8.5,8.769734382629395,0.041572507470846176,3.2199339866638184,1.5573798418045044,1.5904643535614014,174.06039428710938,2.192747116088867,45.35799789428711,0.26973438262939453
105.0,137.70974731445312,8.5,8.760704040527344,0.043156757950782776,3.2425010204315186,1.5694524049758911,1.603837013244629,174.88951110839844,2.1980092525482178,40.81089401245117,0.26070404052734375
105.1,138.6385955810547,8.5,8.771669387817383,0.04573995992541313,3.266650915145874,1.6084662675857544,1.6468766927719116,175.0812530517578,2.203585147857666,40.929176330566406,0.2716693878173828
105.2,135.93499755859375,8.5,8.750382423400879,0.052529484033584595,3.2916393280029297,1.637246012687683,1.6780474185943604,174.1569061279297,2.2123970985412598,43.2113037109375,0.2503824234008789
105.3,135.30470275878906,8.5,8.741996765136719,0.055172257125377655,3.2913131713867188,1.6781622171401978,1.721808671951294,172.35948181152344,2.216392993927002,41.75726318359375,0.24199676513671875
105.4,135.42080688476562,8.5,8.729095458984375,0.05587615445256233,3.2972729206085205,1.8400830030441284,1.8899638652801514,169.41441345214844,2.221315383911133,41.08006286621094,0.229095458984375
105.5,130.31216430664062,8.5,8.687167167663574,0.05025772005319595,3.376180648803711,1.9938539266586304,2.0480997562408447,163.79580688476562,2.247547149658203,38.66415786743164,0.18716716766357422
105.6,119.5806655883789,8.5,8.679426193237305,0.043993543833494186,3.468407392501831,2.2286248207092285,2.289639949798584,155.01705932617188,2.274169921875,35.796173095703125,0.1794261932373047
105.7,103.45025634765625,8.5,8.668460845947266,0.03710183873772621,3.6043195724487305,3.087293863296509,3.1890666484832764,141.08094787597656,2.311460018157959,34.508846282958984,0.16846084594726562
105.8,71.96900177001953,8.5,8.654913902282715,0.024214817211031914,3.925121784210205,3.8077328205108643,3.9566776752471924,130.69557189941406,2.3990092277526855,27.329978942871094,0.15491390228271484
105.9,61.726810455322266,8.5,8.638142585754395,0.021293262019753456,4.074252605438232,4.768063068389893,4.999026298522949,121.75000762939453,2.4423158168792725,23.98666000366211,0.13814258575439453
106.0,56.095680236816406,8.5,8.655559539794922,0.020047377794981003,4.1964921951293945,7.062533855438232,7.533473491668701,112.65430450439453,2.474818706512451,21.243803024291992,0.15555953979492188
106.1,56.37765121459961,8.5,8.69103717803955,0.02268296293914318,4.3261260986328125,7.834352493286133,8.39047622680664,105.80174255371094,2.507901668548584,18.88951873779297,0.19103717803955078
106.2,60.48282241821289,8.5,8.727160453796387,0.0268502626568079,4.339418411254883,7.956308841705322,8.523104667663574,100.83868408203125,2.5114545822143555,19.224781036376953,0.22716045379638672
106.3,66.01443481445312,8.5,8.754898071289062,0.032779570668935776,4.315325736999512,6.532732963562012,6.973978042602539,98.53797149658203,2.5065927505493164,20.68497085571289,0.2548980712890625
106.4,80.84280395507812,8.5,8.760058403015137,0.051611632108688354,4.168381690979004,5.5355024337768555,5.8933281898498535,97.72032928466797,2.481888771057129,24.006629943847656,0.2600584030151367
106.5,91.33378601074219,8.5,8.760704040527344,0.06232127919793129,4.048768997192383,4.637596130371094,4.916880130767822,97.66741943359375,2.4597504138946533,25.698339462280273,0.26070404052734375
106.6,104.04737091064453,8.5,8.760704040527344,0.07095212489366531,3.911540985107422,3.914506435394287,4.128666877746582,98.15460205078125,2.4314165115356445,28.68616485595703,0.26070404052734375
106.7,118.29521179199219,8.5,8.744577407836914,0.0756206139922142,3.7745234966278076,2.9798879623413086,3.1105690002441406,98.25353240966797,2.398101568222046,31.13938331604004,0.24457740783691406
106.8,135.95986938476562,8.5,8.758123397827148,0.07217592746019363,3.548780918121338,2.7054500579833984,2.8118255138397217,97.22035217285156,2.3283374309539795,36.278812408447266,0.25812339782714844
106.9,138.82106018066406,8.5,8.75683307647705,0.06665407866239548,3.4785454273223877,2.516383409500122,2.608715057373047,95.46568298339844,2.298964023590088,37.576133728027344,0.2568330764770508
107.0,139.5093994140625,8.5,8.747802734375,0.06087300181388855,3.432356357574463,2.2975246906280518,2.376863479614258,93.54121398925781,2.274897575378418,38.82136917114258,0.247802734375
107.1,135.29641723632812,8.5,8.727160453796387,0.05332669988274574,3.389265537261963,2.2332828044891357,2.3092029094696045,91.45811462402344,2.2468862533569336,40.092960357666016,0.22716045379638672
107.2,133.13186645507812,8.5,8.713614463806152,0.05091065540909767,3.382591485977173,2.1837351322174072,2.2569615840911865,92.59748077392578,2.239593029022217,40.4715461730957,0.21361446380615234
107.3,129.5242919921875,8.5,8.70716381072998,0.04847748205065727,3.383812665939331,2.104814052581787,2.1732735633850098,97.69291687011719,2.2347638607025146,39.892051696777344,0.20716381072998047
107.4,122.5164794921875,8.5,8.722644805908203,0.04408837482333183,3.4103784561157227,2.06953763961792,2.135892391204834,108.25454711914062,2.229837656021118,42.02491760253906,0.22264480590820312
107.5,119.60554504394531,8.5,8.753607749938965,0.04177343472838402,3.425416946411133,2.036018133163452,2.1001837253570557,120.0184555053711,2.227620840072632,43.19468307495117,0.25360774993896484
107.6,120.90758514404297,8.5,8.750382423400879,0.04026598483324051,3.435336112976074,1.9745843410491943,2.0350284576416016,130.87283325195312,2.2254745960235596,41.37871170043945,0.2503824234008789
107.7,131.92935180664062,8.5,8.727806091308594,0.03771054744720459,3.4167652130126953,1.947685718536377,2.006134510040283,142.6033477783203,2.219294548034668,41.40459060668945,0.22780609130859375
107.8,136.60675048828125,8.5,8.71554946899414,0.036806777119636536,3.391146421432495,1.9235566854476929,1.9797019958496094,150.05320739746094,2.21684193611145,42.217166900634766,0.21554946899414062
107.9,140.1313934326172,8.5,8.716194152832031,0.036339372396469116,3.3628990650177,1.883637547492981,1.9331649541854858,153.56871032714844,2.2153327465057373,43.60893630981445,0.21619415283203125
108.0,144.36924743652344,8.5,8.703938484191895,0.03570428490638733,3.3218421936035156,1.866648554801941,1.912803292274475,155.0583038330078,2.214207172393799,44.002540588378906,0.20393848419189453
108.1,146.03619384765625,8.5,8.716839790344238,0.03607655689120293,3.321843385696411,1.8514163494110107,1.89468252658844,156.27520751953125,2.2142388820648193,43.28181076049805,0.21683979034423828
108.2,147.1060333251953,8.5,8.716195106506348,0.03754248470067978,3.3347275257110596,1.8382233381271362,1.8793240785598755,156.28897094726562,2.2157199382781982,44.277103424072266,0.21619510650634766
108.3,147.47093200683594,8.5,8.693617820739746,0.03906514123082161,3.353177785873413,1.826122522354126,1.86505126953125,156.29624938964844,2.2160868644714355,44.9618034362793,0.1936178207397461
108.4,141.9310302734375,8.5,8.700068473815918,0.04301667585968971,3.3794918060302734,1.8321285247802734,1.8711587190628052,156.245361328125,2.2187814712524414,42.205753326416016,0.20006847381591797
108.5,137.3448486328125,8.5,8.680716514587402,0.04354821518063545,3.3754889965057373,1.8492071628570557,1.8887195587158203,156.11712646484375,2.219139337539673,40.45494842529297,0.18071651458740234
108.6,134.77394104003906,8.5,8.667815208435059,0.04232905060052872,3.3598556518554688,1.9155938625335693,1.9565788507461548,155.9389190673828,2.217862844467163,39.744747161865234,0.1678152084350586
108.7,134.28463745117188,8.5,8.655559539794922,0.03746223449707031,3.330763578414917,1.9600762128829956,2.000509738922119,155.7374267578125,2.214815378189087,40.1536979675293,0.15555953979492188
108.8,135.5452117919922,8.5,8.652334213256836,0.035104140639305115,3.3286290168762207,2.0054564476013184,2.044451951980591,155.54095458984375,2.2137179374694824,40.571475982666016,0.15233421325683594
108.9,135.57838439941406,8.5,8.64072322845459,0.034110721200704575,3.3348281383514404,2.0795910358428955,2.112450122833252,155.2846221923828,2.215085744857788,39.04623031616211,0.14072322845458984
109.0,132.5845184326172,8.5,8.65749454498291,0.03363258019089699,3.3436529636383057,2.101263999938965,2.13185715675354,154.8395538330078,2.219367265701294,37.9561653137207,0.15749454498291016
109.1,128.4461669921875,8.5,8.656204223632812,0.03339839726686478,3.333806037902832,2.1138060092926025,2.143402099609375,154.2788543701172,2.222580909729004,39.29574966430664,0.1562042236328125
109.2,125.80891418457031,8.5,8.662654876708984,0.03273223713040352,3.3097524642944336,2.1292715072631836,2.162385940551758,153.65185546875,2.2249481678009033,41.012325286865234,0.16265487670898438
109.3,127.1026611328125,8.5,8.66588020324707,0.03054162673652172,3.249229907989502,2.146063804626465,2.183347225189209,152.92996215820312,2.2269484996795654,39.640682220458984,0.1658802032470703
109.4,129.3418426513672,8.5,8.653624534606934,0.03050876222550869,3.2404873371124268,2.179396867752075,2.2233526706695557,149.7221221923828,2.230175495147705,38.07228088378906,0.1536245346069336
109.5,128.25543212890625,8.5,8.663299560546875,0.03185611963272095,3.2685353755950928,2.3446385860443115,2.412459373474121,145.88172912597656,2.2384071350097656,37.30488586425781,0.163299560546875
109.6,114.1651611328125,8.5,8.660075187683105,0.03438512980937958,3.4790799617767334,2.513549327850342,2.599050760269165,139.40179443359375,2.2785167694091797,35.580867767333984,0.16007518768310547
109.7,103.10193634033203,8.5,8.654913902282715,0.03294765576720238,3.6571409702301025,2.7767817974090576,2.888500928878784,128.0468292236328,2.3112359046936035,34.413978576660156,0.15491390228271484
109.8,92.10506439208984,8.5,8.659429550170898,0.02896931767463684,3.86911678314209,3.1745564937591553,3.3247950077056885,110.13737487792969,2.351588726043701,32.73362350463867,0.15942955017089844
109.9,81.08330535888672,8.5,8.650399208068848,0.022593103349208832,4.098372459411621,4.572815895080566,4.862469673156738,97.56534576416016,2.3959498405456543,28.550710678100586,0.15039920806884766
110.0,63.07861328125,8.5,8.656204223632812,0.008871486410498619,4.495448112487793,5.667440414428711,6.05800199508667,89.8017807006836,2.479314088821411,20.71200180053711,0.1562042236328125
110.1,56.77573013305664,8.5,8.668460845947266,0.00418697576969862,4.62420654296875,7.014698505401611,7.509032726287842,86.59891510009766,2.510582208633423,18.64573860168457,0.16846084594726562
110.2,53.334022521972656,8.5,8.685876846313477,0.0017647156491875648,4.6998820304870605,9.811016082763672,10.355198860168457,85.64752960205078,2.5335872173309326,17.46660041809082,0.18587684631347656
110.3,52.90277099609375,8.5,8.754253387451172,-0.000191570317838341,4.678012371063232,10.6580228805542,11.1229887008667,86.69131469726562,2.552229881286621,15.936070442199707,0.2542533874511719
110.4,53.07693099975586,8.5,8.790376663208008,-0.0012580488109961152,4.611457824707031,10.784713745117188,11.144843101501465,90.02225494384766,2.55013108253479,16.09724998474121,0.2903766632080078
110.5,55.191715240478516,8.5,8.849592208862305,-0.0012162942439317703,4.517263889312744,8.925908088684082,9.202031135559082,96.3985824584961,2.54516863822937,17.464021682739258,0.3495922088623047
110.6,70.4679183959961,8.5,8.903132438659668,0.005301824305206537,4.269827842712402,7.484440803527832,7.747673034667969,104.29792785644531,2.519390821456909,20.174423217773438,0.40313243865966797
110.7,82.80001068115234,8.5,8.91022777557373,0.012861855328083038,4.127607345581055,6.117144584655762,6.358304500579834,114.70690155029297,2.4960222244262695,21.467300415039062,0.41022777557373047
110.8,95.85362243652344,8.5,8.910872459411621,0.02341930754482746,3.9772086143493652,4.13747501373291,4.308493137359619,127.99597930908203,2.4691951274871826,23.833011627197266,0.4108724594116211
110.9,112.67237091064453,8.5,8.901326179504395,0.04218330979347229,3.6884055137634277,3.5198135375976562,3.660787343978882,135.9376983642578,2.3978757858276367,29.64042091369629,0.40132617950439453
111.0,117.23367309570312,8.5,8.899391174316406,0.04685328155755997,3.5586400032043457,3.0854270458221436,3.2036898136138916,140.9341278076172,2.360711097717285,32.99457550048828,0.39939117431640625
111.1,120.87442016601562,8.5,8.901326179504395,0.04746503382921219,3.4501514434814453,2.5785369873046875,2.6699063777923584,143.9439697265625,2.3270301818847656,35.757469177246094,0.40132617950439453
111.2,125.36936950683594,8.5,8.887134552001953,0.038411322981119156,3.28867244720459,2.4401893615722656,2.5225343704223633,146.72259521484375,2.269984245300293,36.31175994873047,0.3871345520019531
111.3,125.09568786621094,8.5,8.885199546813965,0.0321536548435688,3.232154607772827,2.348008632659912,2.422941207885742,149.0964813232422,2.249228000640869,37.206687927246094,0.38519954681396484
111.4,123.42044830322266,8.5,8.886489868164062,0.026821319013834,3.193423271179199,2.2872025966644287,2.355067491531372,150.64260864257812,2.2336411476135254,38.74042510986328,0.3864898681640625
111.5,124.52345275878906,8.5,8.892940521240234,0.024063946679234505,3.17207407951355,2.2142221927642822,2.27103328704834,152.11117553710938,2.2235422134399414,38.597496032714844,0.3929405212402344
111.6,133.33920288085938,8.5,8.863912582397461,0.02637356147170067,3.188567638397217,2.1898906230926514,2.2431206703186035,153.6385955810547,2.2143454551696777,40.654624938964844,0.36391258239746094
111.7,138.05807495117188,8.5,8.861977577209473,0.03160279616713524,3.221451759338379,2.1718342304229736,2.2232284545898438,154.6337127685547,2.215100049972534,42.44366455078125,0.36197757720947266
111.8,139.29376220703125,8.5,8.83875560760498,0.038571909070014954,3.2607052326202393,2.1670985221862793,2.2167141437530518,155.10289001464844,2.2188730239868164,41.088035583496094,0.33875560760498047
111.9,139.6337890625,8.5,8.831660270690918,0.05074290186166763,3.323575735092163,2.1849300861358643,2.233950138092041,155.07525634765625,2.228315830230713,40.62995529174805,0.33166027069091797
112.0,137.54388427734375,8.5,8.834239959716797,0.05583625286817551,3.335865020751953,2.215191602706909,2.2638940811157227,154.7781219482422,2.237257957458496,40.059478759765625,0.3342399597167969
112.1,136.0842742919922,8.5,8.83036994934082,0.05882716923952103,3.329169273376465,2.2876899242401123,2.3391237258911133,154.27906799316406,2.244908094406128,38.069950103759766,0.3303699493408203
112.2,127.88223266601562,8.5,8.84714126586914,0.06180384010076523,3.2914037704467773,2.313304901123047,2.3674824237823486,153.7386474609375,2.258021354675293,36.9966926574707,0.3471412658691406
112.3,126.24015808105469,8.5,8.856171607971191,0.06275635212659836,3.273796319961548,2.322892427444458,2.380356788635254,153.20252990722656,2.261896848678589,37.009300231933594,0.3561716079711914
112.4,125.87525939941406,8.5,8.851011276245117,0.06318672746419907,3.259335994720459,2.29646897315979,2.35935640335083,152.73292541503906,2.2636654376983643,37.6331901550293,0.3510112762451172
112.5,129.46624755859375,8.5,8.845850944519043,0.061476729810237885,3.2498514652252197,2.2720799446105957,2.336106061935425,152.35183715820312,2.2648050785064697,37.87541961669922,0.34585094451904297
112.6,128.3632354736328,8.5,8.820049285888672,0.05854332074522972,3.2455503940582275,2.2493860721588135,2.313793420791626,152.0525360107422,2.263228178024292,36.61936569213867,0.3200492858886719
112.7,126.78752136230469,8.5,8.81424331665039,0.05464061349630356,3.2395403385162354,2.2225606441497803,2.2866015434265137,151.89840698242188,2.261136054992676,36.599517822265625,0.3142433166503906
112.8,126.84557342529297,8.5,8.80585765838623,0.046972185373306274,3.246997356414795,2.21794056892395,2.2810728549957275,151.80076599121094,2.252464532852173,37.85090637207031,0.30585765838623047
112.9,130.49461364746094,8.5,8.806502342224121,0.04518597945570946,3.266782760620117,2.2172493934631348,2.2786643505096436,151.68572998046875,2.2481296062469482,37.435054779052734,0.3065023422241211
113.0,132.07032775878906,8.5,8.815533638000488,0.044180214405059814,3.294715166091919,2.2187447547912598,2.278411865234375,151.56845092773438,2.243694305419922,36.77738571166992,0.3155336380004883
113.1,129.8809051513672,8.5,8.80585765838623,0.04383287578821182,3.3276679515838623,2.224264144897461,2.2812108993530273,151.44317626953125,2.239741563796997,37.47195816040039,0.30585765838623047
113.2,125.88355255126953,8.5,8.787796020507812,0.042940717190504074,3.371267080307007,2.2256550788879395,2.2830071449279785,151.3028106689453,2.2342147827148438,39.808773040771484,0.2877960205078125
113.3,127.22705841064453,8.5,8.788440704345703,0.0419299378991127,3.3721516132354736,2.2257533073425293,2.2834677696228027,151.14695739746094,2.2322330474853516,41.16243362426758,0.2884407043457031
113.4,133.42213439941406,8.5,8.744577407836914,0.041272956877946854,3.3625659942626953,2.2316629886627197,2.2954373359680176,150.89932250976562,2.231724977493286,40.209190368652344,0.24457740783691406
113.5,140.6289825439453,8.5,8.746512413024902,0.039142265915870667,3.31838059425354,2.2459418773651123,2.3124337196350098,150.49530029296875,2.2322957515716553,37.997779846191406,0.24651241302490234
113.6,139.84112548828125,8.5,8.73167610168457,0.03676624968647957,3.2926597595214844,2.2731876373291016,2.3421781063079834,149.20748901367188,2.231391191482544,37.62821578979492,0.2316761016845703
113.7,135.6862030029297,8.5,8.722644805908203,0.03427712619304657,3.2738406658172607,2.382418632507324,2.4587650299072266,146.97714233398438,2.2320635318756104,38.17212677001953,0.22264480590820312
113.8,128.4461669921875,8.5,8.738771438598633,0.02849448472261429,3.2826225757598877,2.4783682823181152,2.55905818939209,143.6063232421875,2.238013744354248,37.24956512451172,0.2387714385986328
113.9,126.8372802734375,8.5,8.760704040527344,0.026867637410759926,3.3216018676757812,2.6197996139526367,2.7061145305633545,139.55166625976562,2.250070571899414,35.994422912597656,0.26070404052734375
114.0,122.40037536621094,8.5,8.771669387817383,0.025357399135828018,3.390645980834961,3.1253058910369873,3.2339730262756348,132.9208221435547,2.2702457904815674,33.51034164428711,0.2716693878173828
114.1,103.31756591796875,8.5,8.776829719543457,0.021297002211213112,3.608462333679199,3.533437490463257,3.663276433944702,122.78192901611328,2.3316590785980225,30.9023380279541,0.27682971954345703
114.2,91.922607421875,8.5,8.765218734741211,0.01926513947546482,3.734663486480713,4.044419765472412,4.2046122550964355,118.7508544921875,2.367424964904785,28.260305404663086,0.26521873474121094
114.3,84.04399871826172,8.5,8.747802734375,0.01940067484974861,3.8531763553619385,4.981312274932861,5.223332405090332,119.16627502441406,2.400362968444824,26.2639217376709,0.247802734375
114.4,80.12128448486328,8.5,8.727806091308594,0.02874675951898098,3.981187105178833,5.048582553863525,5.318365573883057,121.83618927001953,2.4378294944763184,25.297256469726562,0.22780609130859375
114.5,83.55469512939453,8.5,8.722644805908203,0.03730619698762894,3.9666247367858887,4.761843681335449,5.028104305267334,124.87471008300781,2.4370901584625244,25.731775283813477,0.22264480590820312
114.6,89.83270263671875,8.5,8.743931770324707,0.04577859863638878,3.90453839302063,4.280327796936035,4.517796993255615,128.68594360351562,2.422719717025757,26.59424591064453,0.24393177032470703
114.7,97.92693328857422,8.5,8.747157096862793,0.051067907363176346,3.7943198680877686,3.3762803077697754,3.542179822921753,132.0655975341797,2.397325277328491,30.114341735839844,0.24715709686279297
114.8,112.82164764404297,8.5,8.759413719177246,0.052158959209918976,3.535435438156128,3.0698416233062744,3.2087903022766113,135.82928466796875,2.3415768146514893,36.27743148803711,0.2594137191772461
114.9,119.92069244384766,8.5,8.732320785522461,0.04774223640561104,3.4164044857025146,2.8549153804779053,2.9738335609436035,138.9800262451172,2.3171448707580566,36.83411407470703,0.23232078552246094
115.0,122.69064331054688,8.5,8.709098815917969,0.0426039882004261,3.3214938640594482,2.611058473587036,2.7059359550476074,141.5335235595703,2.299593925476074,35.91439437866211,0.20909881591796875
115.1,126.64653015136719,8.5,8.688457489013672,0.03300328925251961,3.21058988571167,2.5421528816223145,2.6298184394836426,143.6507110595703,2.27839732170105,36.52017593383789,0.18845748901367188
115.2,124.9215316772461,8.5,8.69103717803955,0.028380652889609337,3.1850039958953857,2.488694667816162,2.5708255767822266,145.46990966796875,2.2681589126586914,38.75896453857422,0.19103717803955078
115.3,122.74869537353516,8.5,8.694908142089844,0.025322388857603073,3.178898811340332,2.3966214656829834,2.4708449840545654,146.8290252685547,2.2601585388183594,40.098575592041016,0.19490814208984375
115.4,118.12934875488281,8.5,8.671040534973145,0.020237063989043236,3.1777515411376953,2.352797508239746,2.423901319503784,147.96009826660156,2.242903470993042,38.27814483642578,0.17104053497314453
115.5,117.30001831054688,8.5,8.693617820739746,0.018995987251400948,3.1836915016174316,2.310481548309326,2.378560781478882,148.99337768554688,2.2360074520111084,36.875972747802734,0.1936178207397461
115.6,117.72297668457031,8.5,8.69039249420166,0.018674595281481743,3.185361862182617,2.2351114749908447,2.296536445617676,149.6710205078125,2.2326509952545166,37.013675689697266,0.19039249420166016
115.7,118.71817016601562,8.5,8.713614463806152,0.01651317998766899,3.174995183944702,2.2021284103393555,2.261432647705078,150.1422119140625,2.2247467041015625,39.0705451965332,0.21361446380615234
115.8,120.26900482177734,8.5,8.708454132080078,0.015866858884692192,3.1738035678863525,2.1714742183685303,2.2293646335601807,150.5719451904297,2.2235054969787598,39.13895034790039,0.20845413208007812
115.9,123.20482635498047,8.5,8.697487831115723,0.015784183517098427,3.1742072105407715,2.1411571502685547,2.1981523036956787,150.9072723388672,2.2230565547943115,40.494110107421875,0.19748783111572266
116.0,126.90362548828125,8.5,8.687811851501465,0.016801530495285988,3.181234359741211,2.0771124362945557,2.130627393722534,151.2422637939453,2.2226507663726807,40.94263458251953,0.18781185150146484
116.1,131.94593811035156,8.5,8.671040534973145,0.023032814264297485,3.2067832946777344,2.044231653213501,2.096292734146118,151.5296630859375,2.2251384258270264,39.58881378173828,0.17104053497314453
116.2,132.9908905029297,8.5,8.664589881896973,0.025969281792640686,3.222641706466675,2.014369010925293,2.064647912979126,151.69041442871094,2.2233688831329346,39.266990661621094,0.16458988189697266
116.3,133.58799743652344,8.5,8.64975357055664,0.028368540108203888,3.2406187057495117,1.9797942638397217,2.0272319316864014,151.73736572265625,2.2201244831085205,39.339088439941406,0.14975357055664062
116.4,132.18643188476562,8.5,8.686522483825684,0.0315733440220356,3.278897523880005,1.9818583726882935,2.029057741165161,151.60484313964844,2.215644598007202,43.558895111083984,0.1865224838256836
116.5,132.92454528808594,8.5,8.674910545349121,0.03287157788872719,3.29797625541687,1.9993534088134766,2.047361373901367,151.32078552246094,2.217318058013916,43.846614837646484,0.1749105453491211
116.6,132.69232177734375,8.5,8.681361198425293,0.03430749475955963,3.3129334449768066,2.0787999629974365,2.1317367553710938,150.77508544921875,2.2219855785369873,42.22136306762695,0.18136119842529297
116.7,135.1885986328125,8.5,8.63233757019043,0.036680255085229874,3.3246986865997314,2.138349771499634,2.195880651473999,149.9001922607422,2.2363545894622803,40.889286041259766,0.1323375701904297
116.8,132.99917602539062,8.5,8.628466606140137,0.03663542866706848,3.3208751678466797,2.210533380508423,2.271308422088623,148.9126739501953,2.2423980236053467,39.33961868286133,0.12846660614013672
116.9,129.68186950683594,8.5,8.637497901916504,0.036082856357097626,3.3257429599761963,2.414219856262207,2.483752965927124,147.9550323486328,2.2478363513946533,38.24833297729492,0.1374979019165039
117.0,118.98355102539062,8.5,8.622015953063965,0.03482011705636978,3.4167592525482178,2.572317361831665,2.6495652198791504,147.5010528564453,2.2725830078125,34.93379211425781,0.12201595306396484
117.1,113.27777862548828,8.5,8.626531600952148,0.033506233245134354,3.525089979171753,2.7989864349365234,2.888288974761963,147.4940948486328,2.295171022415161,32.32417297363281,0.12653160095214844
117.2,107.81251525878906,8.5,8.620080947875977,0.031226100400090218,3.67124080657959,3.6001970767974854,3.7336854934692383,147.65516662597656,2.3273110389709473,31.033632278442383,0.12008094787597656
117.3,90.42982482910156,8.5,8.61685562133789,0.02205556258559227,4.000195503234863,4.252477169036865,4.417893409729004,150.1564483642578,2.4076690673828125,26.788774490356445,0.11685562133789062
117.4,82.99905395507812,8.5,8.595568656921387,0.015445287339389324,4.123897075653076,5.080532550811768,5.273561954498291,156.4242706298828,2.4445061683654785,24.04151153564453,0.09556865692138672
117.5,77.63330841064453,8.5,8.593633651733398,0.009584787301719189,4.1827392578125,5.946660041809082,6.147519111633301,161.1350555419922,2.472905158996582,21.48143196105957,0.09363365173339844
117.6,77.22693634033203,8.5,8.580087661743164,0.006574540864676237,4.168909549713135,6.442850112915039,6.587393283843994,161.25677490234375,2.4887707233428955,21.534805297851562,0.08008766174316406
117.7,86.97152709960938,8.5,8.64975357055664,0.008954143151640892,3.949073076248169,5.774755001068115,5.892330646514893,159.68032836914062,2.4675354957580566,23.812650680541992,0.14975357055664062
117.8,97.83570861816406,8.5,8.701358795166016,0.014806590974330902,3.7936432361602783,4.898099422454834,4.9940266609191895,158.3439483642578,2.436337471008301,25.736648559570312,0.20135879516601562
