TDEP,GR,HMRS,HDRS,DTC,NPHI,DRHO,PE,RHOB,BSZ,CALI,DCALI
79.1,54.83506774902344,15.941895484924316,11.639395713806152,90.67369079589844,14.339489936828613,-0.014877277426421642,4.628741264343262,2.4747679233551025,8.5,8.670781135559082,0.17078113555908203
79.2,56.32684326171875,13.610328674316406,10.573996543884277,93.1346435546875,16.249391555786133,-0.01016979105770588,4.587028503417969,2.4623517990112305,8.5,8.694586753845215,0.19458675384521484
79.3,60.9988899230957,11.736617088317871,9.629387855529785,95.19120025634766,18.359973907470703,-0.002151868771761656,4.5220866203308105,2.4497933387756348,8.5,8.700529098510742,0.2005290985107422
79.4,79.22806549072266,10.139910697937012,8.722517013549805,96.45108032226562,20.5731201171875,0.01568470522761345,4.297354698181152,2.418323516845703,8.5,8.700529098510742,0.2005290985107422
79.5,89.21149444580078,7.868366718292236,7.19731330871582,98.22528076171875,22.124046325683594,0.020477844402194023,4.214176654815674,2.40537428855896,8.5,8.70714282989502,0.20714282989501953
79.6,93.17863464355469,7.2667236328125,6.724278450012207,100.66770935058594,22.803512573242188,0.022236725315451622,4.217742443084717,2.407711982727051,8.5,8.704171180725098,0.20417118072509766
79.7,82.42472839355469,7.060414791107178,6.531388759613037,102.40437316894531,22.156421661376953,0.015189221128821373,4.4659199714660645,2.4480388164520264,8.5,8.685768127441406,0.18576812744140625
79.8,72.9822769165039,7.861687183380127,7.032253742218018,102.79879760742188,20.46916389465332,0.010308688506484032,4.615584373474121,2.4798452854156494,8.5,8.67474365234375,0.17474365234375
79.9,64.68734741210938,8.814740180969238,7.64507532119751,101.86316680908203,18.77068519592285,0.005670000799000263,4.692784309387207,2.503300428390503,8.5,8.677715301513672,0.17771530151367188
80.0,59.01531982421875,9.895434379577637,8.315299034118652,100.68090057373047,17.733121871948242,0.0029781945049762726,4.704680442810059,2.5177533626556396,8.5,8.691934585571289,0.19193458557128906
80.1,51.622013092041016,11.518025398254395,9.333627700805664,98.69418334960938,17.456523895263672,0.0013863112544640899,4.5951738357543945,2.507845878601074,8.5,8.716392517089844,0.21639251708984375
80.2,51.17939758300781,11.77717399597168,9.56013011932373,95.20641326904297,17.420795440673828,-0.00019245524890720844,4.568824768066406,2.486273765563965,8.5,8.720465660095215,0.22046566009521484
80.3,54.031803131103516,11.810050964355469,9.6768217086792,91.87252044677734,17.484556198120117,-0.00034109235275536776,4.562071323394775,2.4647269248962402,8.5,8.716392517089844,0.21639251708984375
80.4,55.376041412353516,11.778061866760254,9.861607551574707,90.24978637695312,17.504669189453125,-0.0016797896241769195,4.606052875518799,2.4357705116271973,8.5,8.694777488708496,0.1947774887084961
80.5,53.90066146850586,11.80323314666748,9.974974632263184,89.47655487060547,17.477510452270508,-0.00047771434765309095,4.609233856201172,2.435338258743286,8.5,8.697205543518066,0.1972055435180664
80.6,49.589263916015625,11.8736572265625,10.098506927490234,88.95709228515625,17.492570877075195,-0.0005187022616155446,4.602604866027832,2.4389119148254395,8.5,8.699187278747559,0.1991872787475586
80.7,48.83517837524414,12.215328216552734,10.399765014648438,89.1170654296875,17.38144874572754,0.00013725347525905818,4.558513164520264,2.451226234436035,8.5,8.677360534667969,0.17736053466796875
80.8,49.17943572998047,12.488038063049316,10.573446273803711,89.49728393554688,17.096750259399414,0.0009284121333621442,4.533298969268799,2.456151008605957,8.5,8.656184196472168,0.15618419647216797
80.9,50.72039031982422,12.748344421386719,10.722146034240723,89.66613006591797,16.73719024658203,0.002635509939864278,4.5157246589660645,2.461860179901123,8.5,8.646257400512695,0.1462574005126953
81.0,49.83515930175781,12.906099319458008,10.79750919342041,89.82494354248047,16.395179748535156,0.004898490849882364,4.50615119934082,2.473414421081543,8.5,8.65134334564209,0.15134334564208984
81.1,49.75319290161133,12.758415222167969,10.672252655029297,90.45341491699219,16.17939567565918,0.005114184692502022,4.534608364105225,2.48205828666687,8.5,8.676706314086914,0.17670631408691406
81.2,49.6876220703125,12.56949234008789,10.531676292419434,91.1975326538086,16.12013053894043,0.004573075566440821,4.570119857788086,2.487605571746826,8.5,8.680013656616211,0.18001365661621094
81.3,52.40888214111328,12.41908073425293,10.39755916595459,91.80597686767578,16.23814582824707,0.004267830401659012,4.620329856872559,2.4966068267822266,8.5,8.680013656616211,0.18001365661621094
81.4,53.93344497680664,12.359681129455566,10.215008735656738,92.4625473022461,16.38016128540039,0.003808711189776659,4.594076633453369,2.4933459758758545,8.5,8.680013656616211,0.18001365661621094
81.5,54.29409408569336,12.386449813842773,10.158761978149414,92.95781707763672,16.435827255249023,0.0026350654661655426,4.545803070068359,2.4888436794281006,8.5,8.689264297485352,0.18926429748535156
81.6,54.06459045410156,12.389371871948242,10.110340118408203,92.93133544921875,16.667743682861328,0.0007467454997822642,4.483577728271484,2.476696729660034,8.5,8.691900253295898,0.19190025329589844
81.7,53.93344497680664,12.271207809448242,10.035001754760742,92.54387664794922,16.829174041748047,-0.0007459740154445171,4.427281856536865,2.4619672298431396,8.5,8.6799955368042,0.17999553680419922
81.8,54.22852325439453,12.173643112182617,10.003992080688477,92.73519897460938,16.954526901245117,0.0019342041341587901,4.423516273498535,2.4572031497955322,8.5,8.660165786743164,0.16016578674316406
81.9,56.3596305847168,12.021912574768066,9.944738388061523,93.3538589477539,17.35518455505371,0.005455959588289261,4.431828498840332,2.457925796508789,8.5,8.660165786743164,0.16016578674316406
82.0,62.3431282043457,11.181236267089844,9.451521873474121,94.29991912841797,18.73764419555664,0.011202789843082428,4.418560981750488,2.446235179901123,8.5,8.660165786743164,0.16016578674316406
82.1,66.8184585571289,10.339630126953125,8.894299507141113,95.65585327148438,20.5028133392334,0.012066002935171127,4.3864521980285645,2.4330644607543945,8.5,8.66678237915039,0.16678237915039062
82.2,71.80197143554688,9.345253944396973,8.193999290466309,97.44009399414062,22.16791343688965,0.012745092622935772,4.308655738830566,2.416343927383423,8.5,8.660390853881836,0.16039085388183594
82.3,87.4902114868164,7.4316205978393555,6.714408874511719,98.99088287353516,23.349328994750977,0.0153381722047925,4.07539176940918,2.388521671295166,8.5,8.66678237915039,0.16678237915039062
82.4,92.49011993408203,6.877477645874023,6.240728378295898,100.041015625,23.7698974609375,0.015158506110310555,4.012542247772217,2.389801502227783,8.5,8.66678237915039,0.16678237915039062
82.5,90.4245834350586,6.678934097290039,6.040615081787109,100.28515625,22.989282608032227,0.0146533427760005,4.062703609466553,2.4025654792785645,8.5,8.660165786743164,0.16016578674316406
82.6,69.0807113647461,6.869801998138428,6.14631986618042,99.74343872070312,20.47881317138672,0.007881107740104198,4.44753885269165,2.456366539001465,8.5,8.656204223632812,0.1562042236328125
82.7,58.31041717529297,8.647713661193848,7.355288982391357,97.84349822998047,17.72904396057129,0.00549292704090476,4.660464763641357,2.480748176574707,8.5,8.657195091247559,0.1571950912475586
82.8,50.638423919677734,10.250429153442383,8.370824813842773,94.53778076171875,15.837313652038574,0.0012345173163339496,4.791376113891602,2.493762969970703,8.5,8.654223442077637,0.15422344207763672
82.9,43.27790069580078,12.048540115356445,9.431681632995605,90.60319519042969,14.865829467773438,-0.005345184821635485,4.804245471954346,2.487942695617676,8.5,8.662371635437012,0.16237163543701172
83.0,43.96641540527344,15.029150009155273,11.094325065612793,87.81108856201172,14.692891120910645,-0.009681744500994682,4.72624397277832,2.477719783782959,8.5,8.664576530456543,0.16457653045654297
83.1,46.17948913574219,15.448196411132812,11.3958740234375,86.17357635498047,14.787333488464355,-0.010593729093670845,4.659946441650391,2.474501132965088,8.5,8.657195091247559,0.1571950912475586
83.2,51.16300582885742,15.279131889343262,11.417359352111816,85.29639434814453,15.110102653503418,-0.010563384741544724,4.608814239501953,2.477067232131958,8.5,8.658185005187988,0.15818500518798828
83.3,60.736602783203125,14.277583122253418,11.0789155960083,85.35638427734375,15.422866821289062,-0.00642020907253027,4.611574172973633,2.4947023391723633,8.5,8.660165786743164,0.16016578674316406
83.4,63.39229202270508,13.71351432800293,10.838467597961426,85.80555725097656,15.735323905944824,-0.004041039384901524,4.629370212554932,2.4959378242492676,8.5,8.66678237915039,0.16678237915039062
83.5,63.40868377685547,13.13577938079834,10.564777374267578,86.48694610595703,16.22527313232422,-0.003314338158816099,4.639743804931641,2.4877281188964844,8.5,8.6733980178833,0.17339801788330078
83.6,61.52347183227539,12.21609878540039,10.108649253845215,87.20440673828125,16.430408477783203,-0.00021207872487138957,4.605679512023926,2.469193696975708,8.5,8.693243980407715,0.19324398040771484
83.7,59.44154357910156,12.022872924804688,10.034026145935059,87.63174438476562,16.190561294555664,-0.001349792000837624,4.580405235290527,2.4648571014404297,8.5,8.693243980407715,0.19324398040771484
83.8,55.556365966796875,12.108537673950195,10.13236141204834,87.58799743652344,15.681821823120117,-0.0013575867051258683,4.569512844085693,2.469282388687134,8.5,8.691039085388184,0.1910390853881836
83.9,47.63847732543945,13.380267143249512,11.071113586425781,87.18621826171875,14.918341636657715,-0.011977019719779491,4.617690563201904,2.482069969177246,8.5,8.676706314086914,0.17670631408691406
84.0,45.52376174926758,14.62523365020752,11.981761932373047,86.6729965209961,14.21849250793457,-0.01603114977478981,4.639761924743652,2.4870831966400146,8.5,8.663474082946777,0.16347408294677734
84.1,45.50736999511719,16.12940788269043,13.129162788391113,86.26266479492188,13.859182357788086,-0.01770061068236828,4.637070655822754,2.4881272315979004,8.5,8.658185005187988,0.15818500518798828
84.2,48.081092834472656,17.535991668701172,14.298070907592773,85.97295379638672,14.094319343566895,-0.009114119224250317,4.570037364959717,2.4722554683685303,8.5,8.660165786743164,0.16016578674316406
84.3,48.425350189208984,18.222745895385742,15.33810806274414,86.21212005615234,15.061654090881348,-0.002187631791457534,4.5405473709106445,2.463674545288086,8.5,8.678032875061035,0.17803287506103516
84.4,51.06464385986328,17.212724685668945,14.768158912658691,87.5817642211914,16.53118324279785,0.0017110082553699613,4.541865348815918,2.451066017150879,8.5,8.686629295349121,0.1866292953491211
84.5,61.507080078125,15.654200553894043,13.654953002929688,89.83314514160156,18.043790817260742,0.004859920125454664,4.5138678550720215,2.429257869720459,8.5,8.686629295349121,0.1866292953491211
84.6,72.17901611328125,11.299668312072754,10.154891014099121,92.61381530761719,19.537723541259766,0.002406191313639283,4.452640533447266,2.4082980155944824,8.5,8.700081825256348,0.20008182525634766
84.7,82.88373565673828,9.268585205078125,8.464008331298828,96.55313873291016,21.513113021850586,0.0010112409945577383,4.331293106079102,2.384793758392334,8.5,8.703165054321289,0.20316505432128906
84.8,96.1949691772461,7.675843715667725,7.098923683166504,100.9416732788086,23.657527923583984,-0.0005992091028019786,4.190977096557617,2.359326124191284,8.5,8.706472396850586,0.20647239685058594
84.9,114.47332763671875,5.935788154602051,5.532845497131348,104.2459487915039,25.154626846313477,-0.005794691853225231,4.02465295791626,2.3171019554138184,8.5,8.699857711791992,0.1998577117919922
85.0,114.17825317382812,5.692257881164551,5.279903411865234,106.20005798339844,25.492591857910156,-0.007870239205658436,4.049818515777588,2.3169727325439453,8.5,8.719698905944824,0.21969890594482422
85.1,103.75221252441406,5.8135085105896,5.338994026184082,107.4234619140625,24.19576644897461,-0.009302789345383644,4.141856670379639,2.3304944038391113,8.5,8.721902847290039,0.22190284729003906
85.2,73.70357513427734,7.147972583770752,6.336756229400635,107.13890075683594,21.750782012939453,-0.011325482279062271,4.404632568359375,2.383417844772339,8.5,8.703165054321289,0.20316505432128906
85.3,63.35950469970703,8.37031078338623,7.230860233306885,105.33183288574219,19.644411087036133,-0.012010463513433933,4.506976127624512,2.410444498062134,8.5,8.706472396850586,0.20647239685058594
85.4,59.14646530151367,9.819305419921875,8.254569053649902,102.44158935546875,18.635194778442383,-0.012255343608558178,4.564245223999023,2.431821346282959,8.5,8.701295852661133,0.2012958526611328
85.5,59.900550842285156,12.596891403198242,10.145164489746094,99.10771179199219,18.3985652923584,-0.010237564332783222,4.5227508544921875,2.4558300971984863,8.5,8.716392517089844,0.21639251708984375
85.6,64.17916107177734,13.060784339904785,10.502606391906738,96.76204681396484,18.56682014465332,-0.010059535503387451,4.452454090118408,2.4475998878479004,8.5,8.706472396850586,0.20647239685058594
85.7,69.14628601074219,12.516212463378906,10.234749794006348,95.61976623535156,19.419147491455078,-0.0103693176060915,4.367646217346191,2.4306089878082275,8.5,8.719364166259766,0.21936416625976562
85.8,80.14608764648438,11.208017349243164,9.45480728149414,96.03453063964844,21.13189125061035,-0.011460119858384132,4.238470077514648,2.384624719619751,8.5,8.732477188110352,0.23247718811035156
85.9,83.53946685791016,8.354910850524902,7.576625347137451,97.73641204833984,22.149147033691406,-0.010430482216179371,4.216816425323486,2.3799967765808105,8.5,8.742173194885254,0.2421731948852539
86.0,82.60505676269531,7.419163227081299,6.936824798583984,98.43402099609375,22.034269332885742,-0.008911681361496449,4.25135612487793,2.391697645187378,8.5,8.745479583740234,0.24547958374023438
86.1,68.65448760986328,6.942911148071289,6.638782978057861,98.57593536376953,20.78225326538086,-0.007885973900556564,4.325848579406738,2.415804386138916,8.5,8.752090454101562,0.2520904541015625
86.2,58.94974899291992,7.37885046005249,7.184664249420166,98.3638687133789,18.329389572143555,-0.006137434393167496,4.546400547027588,2.4797000885009766,8.5,8.748351097106934,0.2483510971069336
86.3,51.1957893371582,8.378755569458008,8.0905179977417,97.55730438232422,16.161457061767578,-0.00571373850107193,4.625202178955078,2.5023961067199707,8.5,8.713085174560547,0.21308517456054688
86.4,46.70406723022461,9.968868255615234,9.414609909057617,96.11998748779297,14.867292404174805,-0.005010885186493397,4.667977809906006,2.517479181289673,8.5,8.699857711791992,0.1998577117919922
86.5,47.98273468017578,14.045162200927734,12.361068725585938,93.84337615966797,14.678407669067383,-0.005726744420826435,4.666507720947266,2.508967876434326,8.5,8.680685997009277,0.18068599700927734
86.6,51.507259368896484,15.063371658325195,12.982001304626465,91.096435546875,15.270947456359863,-0.006885114591568708,4.648624420166016,2.49357533454895,8.5,8.680685997009277,0.18068599700927734
86.7,53.9498405456543,15.296918869018555,13.05605697631836,88.40203857421875,16.12053680419922,-0.0077069769613444805,4.618525505065918,2.4808733463287354,8.5,8.674295425415039,0.17429542541503906
86.8,53.90066146850586,14.663494110107422,12.469667434692383,86.43785858154297,16.680400848388672,-0.009675705805420876,4.562627792358398,2.478454113006592,8.5,8.680685997009277,0.18068599700927734
86.9,52.72035217285156,14.484597206115723,12.265165328979492,86.25920867919922,16.770578384399414,-0.010551407001912594,4.540661811828613,2.4856178760528564,8.5,8.68653392791748,0.18653392791748047
87.0,54.490814208984375,14.250523567199707,12.027789115905762,87.77919006347656,16.879711151123047,-0.011820723302662373,4.523304462432861,2.4896204471588135,8.5,8.683115005493164,0.18311500549316406
87.1,63.7529411315918,12.330254554748535,10.584144592285156,90.35940551757812,17.685993194580078,-0.016193995252251625,4.43287467956543,2.4691765308380127,8.5,8.683993339538574,0.18399333953857422
87.2,70.29380798339844,10.821002960205078,9.453733444213867,93.28504180908203,19.235904693603516,-0.01811966672539711,4.348581314086914,2.4505510330200195,8.5,8.69357967376709,0.19357967376708984
87.3,76.57238006591797,9.311156272888184,8.278100967407227,96.32271575927734,21.272356033325195,-0.02047543413937092,4.263956069946289,2.4287900924682617,8.5,8.702733993530273,0.20273399353027344
87.4,90.62129974365234,8.14255428314209,7.327271938323975,99.35003662109375,23.210956573486328,-0.016356581822037697,4.095704078674316,2.4090511798858643,8.5,8.730719566345215,0.23071956634521484
87.5,95.53924560546875,6.766615867614746,6.154781818389893,102.86953735351562,23.820079803466797,-0.012764637358486652,4.012932300567627,2.4029722213745117,8.5,8.716377258300781,0.21637725830078125
87.6,95.76875305175781,6.39998197555542,5.828553199768066,105.44053649902344,23.6645565032959,-0.00835569016635418,3.933645486831665,2.4004414081573486,8.5,8.71174430847168,0.2117443084716797
87.7,84.42469787597656,6.205832004547119,5.641242980957031,106.60260009765625,22.982650756835938,-0.006700345780700445,3.876909017562866,2.3967928886413574,8.5,8.731584548950195,0.2315845489501953
87.8,75.21174621582031,6.524693489074707,5.821317672729492,106.73999786376953,21.55565643310547,-0.006761941127479076,3.9846930503845215,2.4233691692352295,8.5,8.697205543518066,0.1972055435180664
87.9,65.83486938476562,7.253588676452637,6.327997207641602,105.7089614868164,18.971595764160156,-0.005633856635540724,4.132146835327148,2.45560884475708,8.5,8.687972068786621,0.1879720687866211
88.0,56.67110061645508,8.603801727294922,7.231562614440918,103.741943359375,16.08063316345215,-0.003682423150166869,4.3185930252075195,2.4936444759368896,8.5,8.67474365234375,0.17474365234375
88.1,44.67131805419922,13.090490341186523,9.819450378417969,100.86524963378906,14.28847599029541,0.0015925016487017274,4.551791667938232,2.537755012512207,8.5,8.664166450500488,0.16416645050048828
88.2,46.83521270751953,14.689327239990234,10.621079444885254,98.17160034179688,14.201128959655762,0.0012067763600498438,4.562049388885498,2.5330893993377686,8.5,8.67474365234375,0.17474365234375
88.3,52.63838577270508,15.070430755615234,10.810718536376953,95.33109283447266,15.263591766357422,0.00021780503448098898,4.494442939758301,2.5106611251831055,8.5,8.677715301513672,0.17771530151367188
88.4,66.6709213256836,11.841069221496582,9.175341606140137,92.86058807373047,17.17919921875,-0.004411136265844107,4.308810710906982,2.4664998054504395,8.5,8.690608024597168,0.19060802459716797
88.5,68.91677856445312,9.964157104492188,8.096001625061035,91.85297393798828,19.14858627319336,-0.005732904188334942,4.246987819671631,2.4556467533111572,8.5,8.689282417297363,0.18928241729736328
88.6,68.0151596069336,8.728410720825195,7.340623378753662,92.29995727539062,20.433765411376953,-0.0060700466856360435,4.214400291442871,2.46158504486084,8.5,8.658185005187988,0.15818500518798828
88.7,63.130001068115234,7.977315425872803,6.914646148681641,93.38616943359375,20.386335372924805,-0.004746507853269577,4.302495956420898,2.494480848312378,8.5,8.635721206665039,0.13572120666503906
88.8,59.68743896484375,8.450750350952148,7.30318021774292,93.97953796386719,18.849462509155273,-0.005003978963941336,4.382815361022949,2.5153870582580566,8.5,8.668800354003906,0.16880035400390625
88.9,57.29404067993164,9.557170867919922,8.145076751708984,94.31993103027344,16.352876663208008,-0.005696611478924751,4.485377788543701,2.5320262908935547,8.5,8.646748542785645,0.14674854278564453
89.0,54.195735931396484,11.23257827758789,9.374237060546875,94.42647552490234,14.131844520568848,-0.007718774024397135,4.584619522094727,2.54620623588562,8.5,8.626897811889648,0.12689781188964844
89.1,55.4580078125,15.711427688598633,12.522972106933594,94.34380340576172,13.406405448913574,-0.00664438446983695,4.597450256347656,2.542224407196045,8.5,8.60925006866455,0.10925006866455078
89.2,56.75306701660156,17.030187606811523,13.527532577514648,94.21223449707031,13.580242156982422,-0.007223616354167461,4.588773727416992,2.532087564468384,8.5,8.603306770324707,0.10330677032470703
89.3,59.62186813354492,16.810348510742188,13.566446304321289,94.14964294433594,14.25790786743164,-0.006568575277924538,4.564200401306152,2.5178065299987793,8.5,8.596012115478516,0.09601211547851562
89.4,67.44139862060547,14.109418869018555,11.878440856933594,94.018798828125,15.233305931091309,-4.136367351748049e-05,4.4590582847595215,2.4984588623046875,8.5,8.593040466308594,0.09304046630859375
89.5,69.93315124511719,13.051136016845703,11.085831642150879,94.26525115966797,15.986970901489258,0.005906923674046993,4.420668125152588,2.5015006065368652,8.5,8.597363471984863,0.09736347198486328
89.6,71.26100158691406,12.501885414123535,10.612353324890137,95.20970916748047,16.478933334350586,0.010706288740038872,4.420696258544922,2.514509916305542,8.5,8.607312202453613,0.10731220245361328
89.7,71.93312072753906,12.17415714263916,10.176745414733887,97.08853912353516,17.487655639648438,0.006039676256477833,4.457798004150391,2.5124566555023193,8.5,8.592771530151367,0.09277153015136719
89.8,78.32644653320312,11.586935043334961,9.688959121704102,100.991943359375,19.31593132019043,0.003076758934184909,4.369233131408691,2.4840402603149414,8.5,8.592677116394043,0.09267711639404297
89.9,85.98204040527344,10.39094352722168,8.804130554199219,105.42609405517578,22.099483489990234,-0.0003213574818801135,4.194250106811523,2.4352879524230957,8.5,8.542448997497559,0.042448997497558594
90.0,102.14568328857422,7.4939284324646,6.655995845794678,111.2026138305664,25.684432983398438,-0.002620378974825144,3.729663610458374,2.332103729248047,8.5,8.684711456298828,0.18471145629882812
90.1,106.73576354980469,6.3883538246154785,5.795800685882568,119.78690338134766,28.72101402282715,-0.006777099799364805,3.5775961875915527,2.2970385551452637,8.5,8.704546928405762,0.20454692840576172
90.2,109.60456848144531,5.605219841003418,5.172182083129883,133.5825653076172,31.228870391845703,-0.009034593589603901,3.49381947517395,2.280548572540283,8.5,8.73560905456543,0.2356090545654297
90.3,111.9323959350586,4.684519290924072,4.41309118270874,143.12620544433594,32.52381134033203,-0.0092298099771142,3.5259146690368652,2.2828290462493896,8.5,8.790672302246094,0.29067230224609375
90.4,112.78483581542969,4.4080071449279785,4.180947780609131,148.17391967773438,32.54410171508789,-0.006966411601752043,3.5808205604553223,2.290181875228882,8.5,8.8267822265625,0.3267822265625
90.5,114.7684097290039,4.207263946533203,4.013256549835205,151.25863647460938,32.48375701904297,-0.00733414338901639,3.6435892581939697,2.2926580905914307,8.5,8.852871894836426,0.3528718948364258
90.6,122.24368286132812,4.066982269287109,3.8979125022888184,152.35684204101562,32.96625518798828,-0.011863547377288342,3.6923439502716064,2.293461561203003,8.5,8.88555908203125,0.38555908203125
90.7,125.12887573242188,3.927216053009033,3.78314471244812,153.7373809814453,33.584957122802734,-0.01605309545993805,3.6734015941619873,2.2936618328094482,8.5,8.876644134521484,0.3766441345214844
90.8,126.93212127685547,3.9110865592956543,3.7635397911071777,154.97918701171875,34.20048904418945,-0.018873877823352814,3.624736785888672,2.29726243019104,8.5,8.865966796875,0.365966796875
90.9,127.63702392578125,3.9200966358184814,3.7591910362243652,155.92218017578125,33.884849548339844,-0.021367359906435013,3.5670549869537354,2.3029801845550537,8.5,8.859140396118164,0.35914039611816406
91.0,123.48955535888672,4.017364501953125,3.809386968612671,155.87240600585938,33.001747131347656,-0.020250093191862106,3.4775784015655518,2.3157050609588623,8.5,8.836677551269531,0.33667755126953125
91.1,118.45686340332031,4.133984565734863,3.8967180252075195,153.7129669189453,31.66543960571289,-0.017883077263832092,3.5090115070343018,2.328514814376831,8.5,8.783808708190918,0.28380870819091797
91.2,111.03076934814453,4.340959072113037,4.066939830780029,149.63766479492188,29.5056095123291,-0.014911799691617489,3.61655592918396,2.349489450454712,8.5,8.771912574768066,0.2719125747680664
91.3,91.04752349853516,5.268093109130859,4.851953506469727,141.76516723632812,26.046810150146484,-0.008652159944176674,3.9986231327056885,2.4214837551116943,8.5,8.73302173614502,0.23302173614501953
91.4,81.06410217285156,6.155508041381836,5.58220911026001,130.35235595703125,22.46344566345215,-0.00540922861546278,4.202788829803467,2.461195468902588,8.5,8.679377555847168,0.17937755584716797
91.5,72.34294891357422,7.44643497467041,6.598025798797607,117.5145263671875,19.179794311523438,-0.0031260147225111723,4.352355480194092,2.4942264556884766,8.5,8.662185668945312,0.1621856689453125
91.6,61.802154541015625,10.9423189163208,9.103414535522461,105.1003646850586,16.66037368774414,-0.002915141172707081,4.4751386642456055,2.519211530685425,8.5,8.656914710998535,0.15691471099853516
91.7,59.097286224365234,12.546981811523438,10.160873413085938,96.53948211669922,15.490900039672852,-0.005336177069693804,4.442978382110596,2.516688108444214,8.5,8.656914710998535,0.15691471099853516
91.8,57.11371612548828,13.46256160736084,10.74144172668457,89.79379272460938,15.185564041137695,-0.007459909189492464,4.395999431610107,2.509455919265747,8.5,8.673786163330078,0.17378616333007812
91.9,54.76949691772461,13.461249351501465,10.710211753845215,85.89492797851562,15.302715301513672,-0.011697850190103054,4.274172306060791,2.4974124431610107,8.5,8.6767578125,0.1767578125
92.0,56.703887939453125,13.119271278381348,10.451218605041504,83.99185180664062,15.54498291015625,-0.013111171312630177,4.253253936767578,2.4922025203704834,8.5,8.683370590209961,0.18337059020996094
92.1,58.85139083862305,12.713020324707031,10.141302108764648,83.67332458496094,15.868531227111816,-0.014532916247844696,4.238030433654785,2.4875030517578125,8.5,8.683370590209961,0.18337059020996094
92.2,63.27753829956055,12.212350845336914,9.77060604095459,84.663818359375,16.502147674560547,-0.016798358410596848,4.236603736877441,2.4724581241607666,8.5,8.670143127441406,0.17014312744140625
92.3,61.93330001831055,10.994712829589844,8.894647598266602,85.81790161132812,17.375715255737305,-0.017237935215234756,4.227824687957764,2.468890905380249,8.5,8.6767578125,0.1767578125
92.4,60.638240814208984,10.486218452453613,8.516887664794922,87.03150939941406,17.89002227783203,-0.01733831875026226,4.226403713226318,2.464848518371582,8.5,8.679729461669922,0.17972946166992188
92.5,58.45795440673828,10.209073066711426,8.280525207519531,87.94715118408203,17.7934627532959,-0.01733667403459549,4.252620697021484,2.4676194190979004,8.5,8.683370590209961,0.18337059020996094
92.6,55.50718688964844,10.62697696685791,8.384696960449219,88.60465240478516,17.095848083496094,-0.016371769830584526,4.383978843688965,2.4760584831237793,8.5,8.68006420135498,0.18006420135498047
92.7,53.76951599121094,11.3839750289917,8.733798027038574,89.1156234741211,16.147296905517578,-0.01630851998925209,4.463294982910156,2.4837327003479004,8.5,8.683370590209961,0.18337059020996094
92.8,52.8187141418457,12.297159194946289,9.143956184387207,89.5212631225586,15.413887023925781,-0.016017166897654533,4.506824493408203,2.4885382652282715,8.5,8.685575485229492,0.1855754852294922
92.9,52.44166946411133,13.585114479064941,9.687002182006836,89.68608856201172,15.344854354858398,-0.015504851937294006,4.442284107208252,2.4915413856506348,8.5,8.670143127441406,0.17014312744140625
93.0,54.70392608642578,13.334551811218262,9.569634437561035,89.75370025634766,15.80239486694336,-0.015486111864447594,4.360592842102051,2.4849941730499268,8.5,8.667939186096191,0.1679391860961914
93.1,53.999019622802734,12.552306175231934,9.217280387878418,89.81248474121094,16.444456100463867,-0.015572886914014816,4.28132963180542,2.476439952850342,8.5,8.672124862670898,0.17212486267089844
93.2,53.326900482177734,10.825969696044922,8.407327651977539,90.06389617919922,17.21068000793457,-0.016461988911032677,4.247036457061768,2.4676826000213623,8.5,8.686342239379883,0.1863422393798828
93.3,51.130218505859375,10.245997428894043,8.136996269226074,90.7465591430664,17.678956985473633,-0.016352767124772072,4.287330150604248,2.471245527267456,8.5,8.685352325439453,0.18535232543945312
93.4,51.21218490600586,9.965087890625,8.046581268310547,91.77008056640625,17.570436477661133,-0.01645505614578724,4.3440728187561035,2.4779911041259766,8.5,8.685352325439453,0.18535232543945312
93.5,55.81865692138672,9.86736011505127,8.186775207519531,92.7456283569336,17.103376388549805,-0.016381297260522842,4.391345500946045,2.4862935543060303,8.5,8.683035850524902,0.18303585052490234
93.6,57.589115142822266,9.9579496383667,8.358741760253906,93.28422546386719,16.624303817749023,-0.016801491379737854,4.402019500732422,2.485657215118408,8.5,8.674328804016113,0.17432880401611328
93.7,57.53993606567383,10.159260749816895,8.603163719177246,93.2642822265625,16.230615615844727,-0.017332393676042557,4.412355899810791,2.4863691329956055,8.5,8.652280807495117,0.1522808074951172
93.8,51.622013092041016,10.524210929870605,8.949151039123535,92.59282684326172,15.728928565979004,-0.016476990655064583,4.4826483726501465,2.4958441257476807,8.5,8.63243293762207,0.1324329376220703
93.9,49.4581184387207,11.891555786132812,10.002114295959473,91.66163635253906,14.899779319763184,-0.014336859807372093,4.500208377838135,2.5061118602752686,8.5,8.630451202392578,0.13045120239257812
94.0,49.17943572998047,12.797008514404297,10.611776351928711,91.61504364013672,14.269408226013184,-0.011965002864599228,4.498160362243652,2.5104870796203613,8.5,8.61923885345459,0.11923885345458984
94.1,49.93351745605469,13.560335159301758,11.06861400604248,92.49736022949219,14.115498542785645,-0.009265370666980743,4.465810298919678,2.5124096870422363,8.5,8.635124206542969,0.13512420654296875
94.2,56.24488067626953,13.30379581451416,10.754732131958008,94.42984008789062,14.919978141784668,-0.006050423253327608,4.330017566680908,2.4931418895721436,8.5,8.633142471313477,0.13314247131347656
