TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
40.0812,8.5,3.8234913,-4.676509,76.78924,7.0442214,56.55593,2.159156560897827,,0.47875473,
40.2336,8.5,3.8128839,-4.687116,76.9497,7.0442214,56.634964,2.172471046447754,,0.49645558,
40.385998,8.5,3.8128839,-4.687116,73.86185,7.0442214,56.485588,2.177969455718994,,0.51079607,
40.5384,8.5,3.8128839,-4.687116,68.75729,7.0442214,56.42637,2.1842970848083496,,0.5448253,
40.6908,8.5,3.809348,-4.690652,69.03552,7.0442214,56.457535,2.18803071975708,,0.5208375,
40.8432,8.5,3.8234913,-4.676509,65.83145,7.0442214,63.75988,2.193485975265503,,0.5129439,
40.995598,8.5,3.8128839,-4.687116,66.175064,7.0442214,65.262505,2.195523977279663,,0.5038914,
41.148,8.5,3.8128839,-4.687116,67.49116,7.0442214,67.01237,2.202014446258545,,0.5178643,
41.3004,8.5,3.809348,-4.690652,71.295586,7.0442214,56.36911,2.212071180343628,,0.527106,
41.4528,8.5,3.8128839,-4.687116,75.764046,7.0442214,64.00163,2.2254295349121094,,0.50921744,
41.605198,8.5,3.8128839,-4.687116,75.19399,7.0442214,55.829536,2.234623670578003,,0.52899575,
41.7576,8.5,3.8128839,-4.687116,73.13132,7.0442214,55.62249,2.2456576824188232,,0.544479,
41.91,8.5,3.8234913,-4.676509,67.587616,7.0442214,64.65463,2.271070957183838,,0.5317331,
42.0624,8.5,3.8128839,-4.687116,65.0602,7.0442214,66.52899,2.319437026977539,,0.51471776,
42.214798,8.5,3.8022764,-4.6977234,62.44051,7.0442214,67.12957,2.3638556003570557,,0.52640194,
42.3672,8.5,3.8234913,-4.676509,63.451004,7.0442214,66.755226,2.3620920181274414,,0.5997815,
42.5196,8.5,3.8128839,-4.687116,66.85636,7.0442214,59.375114,2.2953193187713623,,0.6158417,
42.672,8.5,3.8128839,-4.687116,72.4007,7.0442214,55.252136,2.2247235774993896,,0.60742325,
42.824398,8.5,3.8022764,-4.6977234,71.097565,7.0442214,63.358467,2.1862845420837402,,0.5305545,
42.9768,8.5,3.8234913,-4.676509,73.42187,7.0442214,63.719795,2.1926066875457764,,0.5187847,
43.1292,8.5,3.8022764,-4.6977234,71.057304,7.0442214,57.558937,2.196131467819214,,0.5257024,
43.2816,8.5,3.8128839,-4.687116,73.09678,7.0442214,70.00807,2.1982314586639404,,0.54999566,
43.434,8.5,3.8022764,-4.6977234,69.89454,7.0442214,63.12948,2.2063181400299072,,0.5824812,
43.5864,8.5,3.8128839,-4.687116,72.55156,7.0442214,56.919754,2.2167844772338867,,0.55598664,
43.7388,8.5,3.8022764,-4.6977234,71.829,7.0442214,57.354774,2.2178242206573486,,0.54104733,
43.8912,8.5,3.8022764,-4.6977234,74.44632,7.0442214,57.558014,2.2075035572052,,0.5022565,
44.0436,8.5,3.8234913,-4.676509,73.40973,7.0442214,57.317955,2.2066547870635986,,0.503016,
44.196,8.5,3.8234913,-4.676509,73.8487,7.0442214,57.720993,2.2245583534240723,,0.50577277,
44.3484,8.5,3.8234913,-4.676509,70.04665,7.0442214,57.54091,2.2501344680786133,,0.4798223,
44.5008,8.5,3.809348,-4.690652,64.807465,7.0442214,57.70375,2.284014940261841,,0.44760093,
44.6532,8.5,3.8128839,-4.687116,61.430065,7.0442214,57.353172,2.313692808151245,,0.42908168,
44.8056,8.5,3.8234913,-4.676509,58.078754,7.0442214,57.063026,2.3330647945404053,,0.42401057,
44.958,8.5,3.8022764,-4.6977234,63.915836,7.0442214,57.031784,2.3359031677246094,,0.42564517,
45.1104,8.5,3.8234913,-4.676509,71.90155,7.0442214,57.12464,2.3280889987945557,,0.46020278,
45.2628,8.5,3.8022764,-4.6977234,75.99862,7.0442214,57.0823,2.3227992057800293,,0.49088144,
45.4152,8.5,3.8022764,-4.6977234,72.05033,7.0442214,57.057915,2.3116040229797363,,0.5768558,
45.5676,8.5,3.8128839,-4.687116,69.05158,7.0442214,56.991325,2.29939866065979,,0.5417102,
45.72,8.5,3.8022764,-4.6977234,70.20684,7.0442214,57.10237,2.289158821105957,,0.52249604,
45.8724,8.5,3.8128839,-4.687116,74.463646,7.0442214,56.820786,2.2795522212982178,,0.46862325,
46.0248,8.5,3.8234913,-4.676509,76.34962,7.0442214,56.942963,2.2725319862365723,,0.5147418,
46.1772,8.5,3.8022764,-4.6977234,77.43933,7.0442214,56.983673,2.26564359664917,,0.5314086,
46.3296,8.5,3.8022764,-4.6977234,74.34423,7.0442214,56.896896,2.2632670402526855,,0.5379123,
46.482,8.5,3.8022764,-4.6977234,75.97003,7.0442214,56.864662,2.2576229572296143,,0.5221539,
46.6344,8.5,3.8022764,-4.6977234,75.61148,7.0442214,56.918175,2.2474114894866943,,0.566901,
46.7868,8.5,3.8022764,-4.6977234,77.52066,7.0442214,57.10141,2.2424774169921875,,0.5627628,
46.939198,8.5,3.8128839,-4.687116,79.13022,7.0442214,57.022453,2.2452316284179688,,0.5736982,
47.0916,8.5,3.8128839,-4.687116,83.40481,7.0442214,57.08783,2.259984016418457,,0.56355107,
47.244,8.5,3.8128839,-4.687116,83.091255,7.0442214,57.24112,2.269645929336548,,0.5616349,
47.3964,8.5,3.8022764,-4.6977234,79.75336,7.0442214,57.09314,2.2707605361938477,,0.5842035,
47.548798,8.5,3.8234913,-4.676509,74.16268,7.0442214,57.526093,2.261195659637451,,0.5428779,
47.7012,8.5,3.8128839,-4.687116,74.491554,7.0442214,57.610397,2.250615119934082,,0.560448,
47.8536,8.5,3.8128839,-4.687116,73.27801,7.0442214,57.97986,2.2510714530944824,,0.5175677,
48.006,8.5,3.8128839,-4.687116,73.73193,7.0442214,63.128212,2.256274461746216,,0.52050346,
48.158398,8.5,3.8022764,-4.6977234,75.346466,7.0442214,63.14792,2.2603707313537598,,0.4962682,
48.3108,8.5,3.8128839,-4.687116,76.955025,7.0442214,63.03916,2.257418155670166,,0.5138277,
48.4632,8.5,3.8234913,-4.676509,76.662384,7.0442214,62.92482,2.2515149116516113,,0.5450769,
48.6156,8.5,3.8022764,-4.6977234,73.42397,7.0442214,62.8011,2.2538628578186035,,0.56248623,
48.767998,8.5,3.8022764,-4.6977234,72.41613,7.0442214,62.667747,2.2642323970794678,,0.513196,
48.9204,8.5,3.8234913,-4.676509,73.57093,7.0442214,62.79815,2.280933141708374,,0.4757942,
49.0728,8.5,3.8234913,-4.676509,74.02422,7.0442214,57.4208,2.292722225189209,,0.44143495,
49.2252,8.5,3.8022764,-4.6977234,76.63367,7.0442214,57.55516,2.2878246307373047,,0.48491293,
49.377598,8.5,3.8234913,-4.676509,75.31757,7.0442214,62.868294,2.275432825088501,,0.49478284,
49.53,8.5,3.8128839,-4.687116,78.097725,7.0442214,62.91555,2.260519027709961,,0.5177821,
49.6824,8.5,3.8128839,-4.687116,70.64683,7.0442214,63.025764,2.2546732425689697,,0.5297234,
49.8348,8.5,3.8022764,-4.6977234,71.832375,7.0442214,62.94274,2.2545969486236572,,0.5282929,
49.987198,8.5,3.8022764,-4.6977234,68.306465,7.0442214,62.917686,2.26267671585083,,0.52069193,
50.1396,8.5,3.8022764,-4.6977234,73.440575,7.0442214,62.875908,2.269411563873291,,0.48489606,
50.292,8.5,3.8128839,-4.687116,72.547485,7.0442214,62.83586,2.2746999263763428,,0.47610047,
50.4444,8.5,3.8022764,-4.6977234,72.69889,7.0442214,62.93817,2.2663822174072266,,0.4920517,
50.596798,8.5,3.8234913,-4.676509,68.16286,7.0442214,62.798943,2.2644059658050537,,0.48020393,
50.7492,8.5,3.8128839,-4.687116,60.851227,7.0442214,63.125328,2.2829105854034424,,0.47361675,
50.9016,8.5,3.8128839,-4.687116,53.544094,7.0442214,63.081146,2.321796417236328,,0.41439244,
51.054,8.5,3.8128839,-4.687116,47.681656,7.0442214,63.057106,2.356491804122925,,0.4026308,
51.206398,8.5,3.8128839,-4.687116,52.32439,7.0442214,62.95398,2.367617607116699,,0.39704138,
51.3588,8.5,3.8022764,-4.6977234,52.610767,7.0442214,62.943504,2.36688494682312,,0.40980798,
51.5112,8.5,3.8022764,-4.6977234,54.687153,7.0442214,62.812386,2.3638155460357666,,0.42233083,
51.6636,8.5,3.8022764,-4.6977234,50.63333,7.0442214,62.978134,2.35902738571167,,0.42344055,
51.815998,8.5,3.8022764,-4.6977234,57.663143,7.0442214,62.878456,2.3511722087860107,,0.4248194,
51.9684,8.5,3.8128839,-4.687116,63.190853,7.0442214,62.774002,2.351301670074463,,0.41192332,
52.1208,8.5,3.8022764,-4.6977234,68.31915,7.0442214,63.04052,2.34132981300354,,0.42875174,
52.2732,8.5,3.8022764,-4.6977234,72.838135,7.0442214,62.988113,2.327144145965576,,0.4605658,
52.4256,8.5,3.8022764,-4.6977234,78.85164,7.0442214,63.031235,2.2872824668884277,,0.51043934,
52.578,8.5,3.8128839,-4.687116,82.05462,7.0442214,63.242104,2.261021137237549,,0.5203716,
52.7304,8.5,3.8234913,-4.676509,77.38931,7.0442214,62.929634,2.251264810562134,,0.5328067,
52.8828,8.5,3.8128839,-4.687116,73.5693,7.0442214,62.965294,2.2598671913146973,,0.52369446,
