TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
26.670000076293945,8.5,,,24.739816665649414,,78.8009262084961,,,0.6902787685394287,
26.822399139404297,8.5,2.7548325061798096,-5.74516749382019,24.739816665649414,15.46635627746582,78.8009262084961,2.2837729454040527,,0.6902787685394287,
26.97480010986328,8.5,2.7548325061798096,-5.74516749382019,25.01544952392578,15.46635627746582,78.8009262084961,2.2837729454040527,,0.6902787685394287,
27.127199172973633,8.5,2.7548325061798096,-5.74516749382019,20.519227981567383,15.46635627746582,78.8009262084961,2.2837729454040527,,0.6641826629638672,
27.279600143432617,8.5,2.7548325061798096,-5.74516749382019,19.685117721557617,15.46635627746582,78.8009262084961,2.2837729454040527,,0.6848384141921997,
27.43199920654297,8.5,2.7548325061798096,-5.74516749382019,22.182462692260742,15.46635627746582,78.8009262084961,2.2837729454040527,,0.7154817581176758,
27.584400177001953,8.5,2.7548325061798096,-5.74516749382019,22.84975242614746,15.46635627746582,78.8009262084961,2.2837729454040527,,0.7679996490478516,
27.736799240112305,8.5,2.7548325061798096,-5.74516749382019,25.518911361694336,15.46635627746582,78.8009262084961,2.2837729454040527,,0.8449028730392456,
27.88920021057129,8.5,2.7548325061798096,-5.74516749382019,24.016136169433594,15.46635627746582,78.8009262084961,2.2837729454040527,,0.8491955995559692,
28.04159927368164,8.5,2.7548325061798096,-5.74516749382019,24.182958602905273,15.46635627746582,79.3967514038086,2.2837729454040527,,0.8394558429718018,
28.194000244140625,8.5,2.7548325061798096,-5.74516749382019,23.348844528198242,15.46635627746582,79.73699188232422,2.2742345333099365,,0.7684237957000732,
28.346399307250977,8.5,2.7548325061798096,-5.74516749382019,23.021562576293945,15.46635627746582,80.13516235351562,2.2590553760528564,,0.7637952566146851,
28.49880027770996,8.5,2.7548325061798096,-5.74516749382019,23.9814510345459,15.46635627746582,80.64781951904297,2.2605817317962646,,0.7752861976623535,
28.651199340820312,8.5,2.7548325061798096,-5.74516749382019,21.76999855041504,15.46635627746582,81.04544067382812,2.279949426651001,,0.7501621246337891,
28.803600311279297,8.5,2.7548325061798096,-5.74516749382019,21.93959617614746,15.46635627746582,81.67547607421875,2.334193706512451,,0.735059380531311,
28.95599937438965,8.5,2.7548325061798096,-5.74516749382019,22.495393753051758,15.46635627746582,83.89240264892578,2.39609432220459,,0.6978065371513367,
29.108400344848633,8.5,2.7548325061798096,-5.74516749382019,25.831220626831055,15.46635627746582,72.73403930664062,2.453917980194092,,0.6858922243118286,
29.260799407958984,8.5,2.7548325061798096,-5.74516749382019,24.90412139892578,15.46635627746582,72.76708984375,2.489823579788208,,0.6413192749023438,
29.41320037841797,8.5,2.7548325061798096,-5.74516749382019,25.1384334564209,15.46635627746582,82.84874725341797,2.510867118835449,,0.5920881628990173,
29.56559944152832,8.5,2.7548325061798096,-5.74516749382019,24.880897521972656,15.46635627746582,82.61903381347656,2.537060499191284,,0.5634976625442505,
29.718000411987305,8.5,2.7548325061798096,-5.74516749382019,23.71877098083496,15.46635627746582,82.78783416748047,2.5544912815093994,,0.5523478388786316,
29.870399475097656,8.5,2.7548325061798096,-5.74516749382019,22.008188247680664,15.46635627746582,84.16024780273438,2.5584452152252197,,0.6162869930267334,
30.02280044555664,8.5,2.7548325061798096,-5.74516749382019,19.76385498046875,15.46635627746582,77.3587875366211,2.5302300453186035,,0.6869218349456787,
