TDEP,DTC,RESD,GR,CALI,NPHI,RHOB,DRHO,PE,BS,DCALI
108.99999687075615,131.70297241210938,4.636274814605713,109.44658660888672,8.838892936706543,0.29438313841819763,2.334726095199585,-0.012584008276462555,3.928269624710083,8.5,
109.09999687224627,131.69448852539062,4.272450923919678,118.14844512939453,8.778764724731445,0.3195475935935974,2.302840232849121,-0.0037865890190005302,3.7263903617858887,8.5,
109.19999687373638,132.2722625732422,3.952507495880127,120.06492614746094,8.775002479553223,0.33102667331695557,2.2786993980407715,-0.0069816759787499905,3.6682374477386475,8.5,
109.2999968752265,140.9620819091797,3.5937342643737793,121.67062377929688,8.775002479553223,0.32286807894706726,2.259567975997925,-0.008157376199960709,3.6331708431243896,8.5,
109.39999687671661,150.54696655273438,3.4926304817199707,129.64732360839844,8.812605857849121,0.3583278954029083,2.230106830596924,-0.013614661991596222,3.561371088027954,8.5,
109.49999687820673,155.26315307617188,3.4061248302459717,129.64732360839844,8.839818000793457,0.38040465116500854,2.22184157371521,-0.014645148999989033,3.510481119155884,8.5,
109.59999687969685,157.72979736328125,3.3347108364105225,129.0775604248047,8.8876314163208,0.3812622129917145,2.2140841484069824,-0.016787340864539146,3.457624673843384,8.5,
109.69999688118696,158.8517608642578,3.2670373916625977,134.61981201171875,8.92131233215332,0.36657610535621643,2.2113280296325684,-0.013875114731490612,3.3835818767547607,8.5,
109.79999688267708,158.58163452148438,3.250481128692627,139.64410400390625,8.932528495788574,0.372411847114563,2.213697671890259,-0.012741132639348507,3.375908374786377,8.5,
109.8999968841672,158.2570343017578,3.232473850250244,140.93902587890625,8.932528495788574,0.3855386972427368,2.220529556274414,-0.01125156320631504,3.3802523612976074,8.5,
109.99999688565731,158.51002502441406,3.1915526390075684,133.11770629882812,8.958678245544434,0.3843995928764343,2.2221930027008057,-0.012981778010725975,3.41140079498291,8.5,
110.09999688714743,158.5496063232422,3.1752254962921143,132.13357543945312,8.962410926818848,0.3857169449329376,2.2227771282196045,-0.013626541942358017,3.430793523788452,8.5,
110.19999688863754,157.39306640625,3.1626532077789307,131.30482482910156,8.981067657470703,0.3767113983631134,2.2230613231658936,-0.014115823432803154,3.4509286880493164,8.5,
110.29999689012766,154.80189514160156,3.1347057819366455,131.40841674804688,8.992254257202148,0.3747744858264923,2.225498914718628,-0.015608960762619972,3.4730281829833984,8.5,
110.39999689161777,159.38612365722656,3.111182451248169,127.93803405761719,8.98942756652832,0.39649632573127747,2.218719005584717,-0.0175666194409132,3.4612298011779785,8.5,
110.49999689310789,161.4738006591797,3.07966685295105,125.55538177490234,9.010887145996094,0.3880234956741333,2.208108425140381,-0.01975388266146183,3.4277024269104004,8.5,
110.59999689459801,143.77203369140625,3.0107593536376953,122.70655822753906,9.003436088562012,0.38199537992477417,2.198596954345703,-0.021349087357521057,3.395587682723999,8.5,
110.69999689608812,145.329833984375,2.98335599899292,126.3841323852539,9.010887145996094,0.34337836503982544,2.1924915313720703,-0.02206973172724247,3.353743076324463,8.5,
110.79999689757824,146.38294982910156,2.9653713703155518,126.43592834472656,9.01461124420166,0.34868258237838745,2.1925179958343506,-0.022011399269104004,3.366401195526123,8.5,
110.89999689906836,146.15579223632812,2.9636759757995605,125.45178985595703,9.007162094116211,0.37627461552619934,2.1918375492095947,-0.02209903672337532,3.372098922729492,8.5,
110.99999690055847,145.52012634277344,2.981128692626953,122.49937438964844,9.01461124420166,0.396457314491272,2.189008951187134,-0.02353387139737606,3.3861546516418457,8.5,
111.09999690204859,144.57225036621094,3.0115604400634766,122.81015014648438,9.018335342407227,0.38853323459625244,2.195587396621704,-0.0236781295388937,3.3788864612579346,8.5,
111.1999969035387,143.07598876953125,3.0533881187438965,123.58710479736328,9.017438888549805,0.3688986301422119,2.202383041381836,-0.022613758221268654,3.369685173034668,8.5,
111.29999690502882,140.0968475341797,3.163341760635376,120.2203140258789,9.00253677368164,0.344888836145401,2.2214248180389404,-0.018613571301102638,3.3776798248291016,8.5,
111.39999690651894,139.42440795898438,3.2309348583221436,119.02899169921875,8.999709129333496,0.3537210524082184,2.2255842685699463,-0.016481272876262665,3.4238169193267822,8.5,
111.49999690800905,138.8479461669922,3.3132874965667725,116.90531921386719,8.988526344299316,0.3563346564769745,2.2323994636535645,-0.014711219817399979,3.5143425464630127,8.5,
111.59999690949917,135.07945251464844,3.583646059036255,115.2478256225586,8.984797477722168,0.3442732095718384,2.2622551918029785,-0.005678475834429264,3.712423324584961,8.5,
111.69999691098928,130.40443420410156,3.8229095935821533,115.55860137939453,8.977337837219238,0.3257490396499634,2.289736270904541,-0.0009160898043774068,3.8129611015319824,8.5,
111.7999969124794,127.0591049194336,4.174805641174316,113.64212036132812,8.96987533569336,0.30320292711257935,2.3235578536987305,0.0023577886167913675,3.91831111907959,8.5,
111.89999691396952,119.43467712402344,5.279368877410889,104.9920654296875,8.95958423614502,0.2575167715549469,2.3915202617645264,0.0002565097820479423,4.163721561431885,8.5,
111.99999691545963,111.689697265625,5.929784774780273,100.17496490478516,8.960489273071289,0.25245893001556396,2.413950204849243,-0.0013978240313008428,4.249680995941162,8.5,
112.09999691694975,110.138916015625,6.410863876342773,98.51746368408203,8.948382377624512,0.2512701153755188,2.423050880432129,-0.001556188683025539,4.269130706787109,8.5,
112.19999691843987,113.7747573852539,6.09544563293457,98.3102798461914,8.900694847106934,0.26053711771965027,2.4139699935913086,-0.0023570468183606863,4.243199825286865,8.5,
112.29999691992998,116.79080200195312,5.465086460113525,106.28697967529297,8.940098762512207,0.25555863976478577,2.360879421234131,-0.0029823007062077522,4.087319374084473,8.5,
112.3999969214201,119.69960021972656,4.829905986785889,111.67384338378906,8.956965446472168,0.2611151337623596,2.3267343044281006,-0.006019762717187405,4.001224040985107,8.5,
112.49999692291021,124.79437255859375,3.9077184200286865,118.56282043457031,8.956965446472168,0.3039182722568512,2.299922466278076,-0.007657228037714958,3.888827323913574,8.5,
112.59999692440033,129.84161376953125,3.63619327545166,125.45178985595703,8.955145835876465,0.3294324576854706,2.2621967792510986,-0.011635296046733856,3.6746535301208496,8.5,
112.69999692589045,135.395751953125,3.4450011253356934,126.43592834472656,8.942014694213867,0.3414829671382904,2.2521610260009766,-0.011652232147753239,3.5899879932403564,8.5,
112.79999692738056,137.95570373535156,3.304318428039551,125.96975708007812,8.942014694213867,0.34225964546203613,2.242492437362671,-0.01189519464969635,3.5428972244262695,8.5,
112.89999692887068,140.70574951171875,3.111609935760498,129.5955352783203,8.979373931884766,0.33509644865989685,2.231313705444336,-0.012316635809838772,3.5051932334899902,8.5,
112.9999969303608,141.4953155517578,3.0467021465301514,131.56381225585938,8.994300842285156,0.34801915287971497,2.230625867843628,-0.012932351790368557,3.477928638458252,8.5,
113.09999693185091,141.9931640625,2.9960689544677734,133.11770629882812,9.004587173461914,0.35530194640159607,2.229161500930786,-0.013215224258601665,3.4510951042175293,8.5,
113.19999693334103,142.9839630126953,2.905670166015625,135.0859832763672,9.015772819519043,0.3501264452934265,2.23313307762146,-0.012167926877737045,3.4481236934661865,8.5,
113.29999693483114,143.63645935058594,2.8542139530181885,135.7593536376953,9.016672134399414,0.3612331449985504,2.230278491973877,-0.011272137053310871,3.506215810775757,8.5,
113.39999693632126,144.16510009765625,2.7991883754730225,136.5880889892578,9.016672134399414,0.36998695135116577,2.2302815914154053,-0.010431110858917236,3.5734360218048096,8.5,
113.49999693781137,144.47694396972656,2.7085752487182617,129.02577209472656,9.019499778747559,0.3450474143028259,2.2238998413085938,-0.010617630556225777,3.658149480819702,8.5,
113.59999693930149,144.4956817626953,2.6920113563537598,121.67062377929688,9.019499778747559,0.3408747613430023,2.225473165512085,-0.010596460662782192,3.6518619060516357,8.5,
113.6999969407916,144.4693145751953,2.7042341232299805,115.50680541992188,9.02039909362793,0.35153651237487793,2.2283577919006348,-0.010567114688456059,3.635915994644165,8.5,
113.79999694228172,143.90652465820312,2.817410469055176,111.25947570800781,9.02039909362793,0.3587026298046112,2.235147476196289,-0.008912185207009315,3.6135706901550293,8.5,
113.89999694377184,143.38954162597656,2.90946364402771,111.36306762695312,9.016672134399414,0.3441557288169861,2.247684955596924,-0.004575194325298071,3.60064697265625,8.5,
113.99999694526196,142.55191040039062,3.0146498680114746,111.88103485107422,9.004587173461914,0.3299890458583832,2.253235340118408,-0.001963965827599168,3.5956838130950928,8.5,
114.09999694675207,138.45997619628906,3.236557960510254,110.2235336303711,8.98220157623291,0.32937660813331604,2.2584660053253174,0.0004254246596246958,3.605989694595337,8.5,
114.19999694824219,137.080078125,3.3525550365448,102.24683380126953,8.96635627746582,0.3076120913028717,2.2795357704162598,0.009255335666239262,3.676236152648926,8.5,
114.2999969497323,136.33319091796875,3.4886980056762695,98.56925964355469,8.951407432556152,0.30417653918266296,2.303453207015991,0.015243821777403355,3.758812189102173,8.5,
114.39999695122242,134.75245666503906,3.6753597259521484,95.35786437988281,8.925224304199219,0.3248770534992218,2.3303303718566895,0.01900125853717327,3.862112522125244,8.5,
114.49999695271254,125.76286315917969,4.374874591827393,85.82725524902344,8.897947311401367,0.2847951054573059,2.400486707687378,0.017522431910037994,4.101445198059082,8.5,
