TDEP,GR,NPHI,RHOB,DRHO,PE,CALI,DTC,HDRS,BSZ,DCALI
104.70000120997429,121.83024597167969,0.3660728335380554,2.282557725906372,0.018107032403349876,3.2241737842559814,8.489362716674805,169.2873992919922,2.5735416412353516,8.5,-0.010637283325195312
104.8000012114644,120.468505859375,0.3711338937282562,2.2820544242858887,0.018577732145786285,3.229809522628784,8.474322319030762,169.48464965820312,2.589825391769409,8.5,-0.02567768096923828
104.90000121295452,127.05166625976562,0.350747674703598,2.2885186672210693,0.025216376408934593,3.2981173992156982,8.468682289123535,169.4507598876953,2.599714756011963,8.5,-0.031317710876464844
105.00000121444464,132.7993927001953,0.3532090485095978,2.2905118465423584,0.027529606595635414,3.3451364040374756,8.456149101257324,168.3322296142578,2.5861141681671143,8.5,-0.04385089874267578
105.10000121593475,136.90969848632812,0.3661474883556366,2.291841983795166,0.029194924980401993,3.3907063007354736,8.46617603302002,165.3606414794922,2.570629596710205,8.5,-0.03382396697998047
105.20000121742487,137.54461669921875,0.38353684544563293,2.2925758361816406,0.030908839777112007,3.453486442565918,8.456149101257324,160.92295837402344,2.574502468109131,8.5,-0.04385089874267578
105.30000121891499,137.00994873046875,0.36347153782844543,2.291482925415039,0.03108985349535942,3.4579968452453613,8.451135635375977,160.31015014648438,2.6042628288269043,8.5,-0.04886436462402344
105.4000012204051,133.93557739257812,0.3581330180168152,2.2913131713867188,0.031949497759342194,3.4533157348632812,8.463668823242188,160.47976684570312,2.6558926105499268,8.5,-0.0363311767578125
105.50000122189522,124.26133728027344,0.3416283428668976,2.2956674098968506,0.032419539988040924,3.4538800716400146,8.463668823242188,159.1338653564453,2.857154369354248,8.5,-0.0363311767578125
105.60000122338533,117.10173034667969,0.3249887228012085,2.302232265472412,0.030688438564538956,3.484708547592163,8.448629379272461,157.55905151367188,3.051421642303467,8.5,-0.05137062072753906
105.70000122487545,113.3339614868164,0.3304271996021271,2.3177454471588135,0.028403760865330696,3.558150291442871,8.441108703613281,159.1338653564453,3.3702120780944824,8.5,-0.05889129638671875
105.80000122636557,105.89031219482422,0.31525176763534546,2.345579147338867,0.0255653765052557,3.677363634109497,8.409149169921875,162.28346252441406,3.8950083255767822,8.5,-0.090850830078125
105.90000122785568,89.4992446899414,0.223820760846138,2.4295811653137207,0.019390499219298363,3.9953455924987793,8.366536140441895,162.28346252441406,6.059391021728516,8.5,-0.13346385955810547
106.0000012293458,78.69717407226562,0.18202897906303406,2.477433443069458,0.01816660538315773,4.160312652587891,8.343976020812988,159.1338653564453,7.896643161773682,8.5,-0.15602397918701172
106.10000123083591,70.07557678222656,0.15053194761276245,2.5154104232788086,0.01763737201690674,4.2917046546936035,8.333949089050293,154.40945434570312,9.915096282958984,8.5,-0.16605091094970703
106.20000123232603,65.02960205078125,0.13341699540615082,2.543050765991211,0.02051987498998642,4.41237211227417,8.33958911895752,155.98423767089844,11.099180221557617,8.5,-0.16041088104248047
106.30000123381615,67.60271453857422,0.13949048519134521,2.533017635345459,0.022584566846489906,4.410502910614014,8.337082862854004,147.0833282470703,10.113041877746582,8.5,-0.1629171371459961
106.40000123530626,69.7079849243164,0.1504884660243988,2.513946056365967,0.02448400668799877,4.379512310028076,8.344602584838867,138.75,9.035183906555176,8.5,-0.1553974151611328
106.50000123679638,68.39636993408203,0.18291641771793365,2.4811999797821045,0.027975447475910187,4.3174309730529785,8.3471097946167,105.41666412353516,7.869401931762695,8.5,-0.15289020538330078
106.6000012382865,65.28022766113281,0.1934312880039215,2.4706478118896484,0.027080921456217766,4.3028130531311035,8.296976089477539,93.94715881347656,7.8499250411987305,8.5,-0.20302391052246094
106.70000123977661,63.634437561035156,0.20589949190616608,2.4679312705993652,0.025296803563833237,4.305672645568848,8.296976089477539,94.73677062988281,8.145480155944824,8.5,-0.20302391052246094
106.80000124126673,59.38211441040039,0.19945430755615234,2.4809608459472656,0.022074570879340172,4.345798492431641,8.301989555358887,95.37895965576172,9.203777313232422,8.5,-0.19801044464111328
106.90000124275684,59.18161392211914,0.18741723895072937,2.489145278930664,0.020709898322820663,4.3494672775268555,8.318283081054688,95.7415542602539,9.565253257751465,8.5,-0.1817169189453125
107.00000124424696,60.100582122802734,0.17632825672626495,2.4969265460968018,0.021315427497029305,4.344275951385498,8.368415832519531,95.464111328125,9.610369682312012,8.5,-0.13158416748046875
107.10000124573708,64.8458023071289,0.17207875847816467,2.4989397525787354,0.022380348294973373,4.3275017738342285,8.358389854431152,92.64178466796875,9.048130989074707,8.5,-0.14161014556884766
107.20000124722719,65.42224884033203,0.1770322471857071,2.4907588958740234,0.020381616428494453,4.3246564865112305,8.353376388549805,92.48120880126953,8.644298553466797,8.5,-0.1466236114501953
107.30000124871731,67.01791381835938,0.18059591948986053,2.477559804916382,0.016841255128383636,4.336872100830078,8.338335990905762,93.08928680419922,8.16030502319336,8.5,-0.16166400909423828
107.40000125020742,67.5943603515625,0.18471354246139526,2.463066339492798,0.013232920318841934,4.362039089202881,8.330816268920898,93.7010726928711,7.584837436676025,8.5,-0.16918373107910156
107.50000125169754,74.80409240722656,0.1917698085308075,2.433992385864258,0.01075724046677351,4.424783706665039,8.321415901184082,95.09585571289062,6.596928596496582,8.5,-0.17858409881591797
107.60000125318766,78.76400756835938,0.20049762725830078,2.424644947052002,0.012077689170837402,4.469223499298096,8.318909645080566,96.12479400634766,6.490451335906982,8.5,-0.1810903549194336
107.70000125467777,81.1867446899414,0.21515966951847076,2.421969175338745,0.01383393257856369,4.51934814453125,8.318909645080566,96.44811248779297,6.804506778717041,8.5,-0.1810903549194336
107.80000125616789,68.85585021972656,0.20623813569545746,2.42154598236084,0.0108859958127141,4.610942840576172,8.318909645080566,93.11019134521484,9.076163291931152,8.5,-0.1810903549194336
107.900001257658,58.028724670410156,0.18577779829502106,2.422440767288208,0.00696405628696084,4.629622936248779,8.331442832946777,92.89464569091797,11.063809394836426,8.5,-0.16855716705322266
108.00000125914812,50.108882904052734,0.16776324808597565,2.4185831546783447,0.0025079299230128527,4.619361400604248,8.343976020812988,93.06861114501953,13.138483047485352,8.5,-0.15602397918701172
108.10000126063824,50.743804931640625,0.15519540011882782,2.410519599914551,-0.0025939433835446835,4.51727294921875,8.348989486694336,87.4048843383789,14.452960014343262,8.5,-0.15101051330566406
108.20000126212835,55.5057373046875,0.1593254655599594,2.4142425060272217,-0.0024168575182557106,4.451350688934326,8.345855712890625,89.6385498046875,13.617267608642578,8.5,-0.154144287109375
108.30000126361847,57.93682861328125,0.15808872878551483,2.424954891204834,-0.0007969904108904302,4.402581691741943,8.341469764709473,91.892578125,12.601078987121582,8.5,-0.15853023529052734
108.40000126510859,59.32363510131836,0.16429640352725983,2.4580085277557373,0.0021532021928578615,4.350058078765869,8.32642936706543,91.02416229248047,11.081104278564453,8.5,-0.1735706329345703
108.5000012665987,60.56006622314453,0.1646304577589035,2.471774101257324,0.0033639506436884403,4.352748394012451,8.323923110961914,87.94828033447266,10.521204948425293,8.5,-0.17607688903808594
108.60000126808882,63.408870697021484,0.16628342866897583,2.4829535484313965,0.00501774437725544,4.357508659362793,8.323923110961914,86.99778747558594,10.000869750976562,8.5,-0.17607688903808594
108.70000126957893,66.80070495605469,0.16392673552036285,2.4918551445007324,0.007549060974270105,4.364458084106445,8.308256149291992,89.16265106201172,9.157591819763184,8.5,-0.1917438507080078
108.80000127106905,64.41138458251953,0.16481710970401764,2.495551347732544,0.009828140027821064,4.377241134643555,8.305749893188477,86.68572998046875,8.945157051086426,8.5,-0.19425010681152344
