TDEP,BS,DRHO,PE,RHOB,CAL,NPHI,GR,RESD,DTC,DCAL
63.89998462796211,8.5,0.048500001430511475,3.78629994392395,2.2539000511169434,8.360300064086914,32.39310073852539,96.25170135498047,3.7535998821258545,124.03109741210938,
63.99998462945223,8.5,0.04699999839067459,4.0258002281188965,2.3222999572753906,8.351300239562988,27.948200225830078,82.10340118408203,4.788000106811523,111.8479995727539,
64.09998463094234,8.5,0.040800001472234726,4.420499801635742,2.446500062942505,8.329400062561035,23.70549964904785,58.102699279785156,8.158900260925293,102.16290283203125,
64.19998463243246,8.5,0.03790000081062317,4.509500026702881,2.487499952316284,8.314000129699707,20.307600021362305,49.991798400878906,11.434300422668457,95.83450317382812,
64.29998463392258,8.5,0.03530000150203705,4.521599769592285,2.507499933242798,8.298600196838379,17.89900016784668,45.66270065307617,14.86520004272461,92.03880310058594,
64.3999846354127,8.5,0.033399999141693115,4.42710018157959,2.512500047683716,8.31779956817627,16.763099670410156,42.71030044555664,16.31209945678711,89.42389678955078,
64.49998463690281,8.5,0.03240000084042549,4.374899864196777,2.507699966430664,8.294699668884277,16.340099334716797,44.5182991027832,15.382499694824219,87.86329650878906,
64.59998463839293,8.5,0.030300000682473183,4.353499889373779,2.5030999183654785,8.290800094604492,16.24220085144043,45.961299896240234,13.722599983215332,86.26529693603516,
64.69998463988304,8.5,0.021700000390410423,4.38040018081665,2.4951000213623047,8.275400161743164,16.33329963684082,44.186500549316406,13.276000022888184,84.94950103759766,
64.79998464137316,8.5,0.019700000062584877,4.414000034332275,2.4934000968933105,8.283100128173828,16.33060073852539,43.42359924316406,13.67959976196289,84.23760223388672,
64.89998464286327,8.5,0.020999999716877937,4.44920015335083,2.494999885559082,8.274100303649902,16.31060028076172,43.62260055541992,13.409899711608887,84.4312973022461,
64.99998464435339,8.5,0.029200000688433647,4.52869987487793,2.5030999183654785,8.299799919128418,16.272499084472656,44.36899948120117,13.311800003051758,85.04039764404297,
65.0999846458435,8.5,0.034699998795986176,4.566199779510498,2.5139999389648438,8.32040023803711,16.284799575805664,41.74829864501953,12.975600242614746,85.81749725341797,
65.19998464733362,8.5,0.037300001829862595,4.602499961853027,2.522599935531616,8.299799919128418,16.38680076599121,41.051700592041016,13.5802001953125,86.77770233154297,
65.29998464882374,8.5,0.03849999979138374,4.628200054168701,2.5295000076293945,8.307600021362305,16.631799697875977,41.86439895629883,13.162799835205078,88.18669891357422,
65.39998465031385,8.5,0.0430000014603138,4.641600131988525,2.541100025177002,8.275400161743164,16.965700149536133,50.008399963378906,13.354900360107422,89.6583023071289,
65.49998465180397,8.5,0.04639999940991402,4.632299900054932,2.5432000160217285,8.283100128173828,17.538700103759766,52.313899993896484,13.039199829101562,91.50509643554688,
65.59998465329409,8.5,0.05079999938607216,4.604400157928467,2.549099922180176,8.288299560546875,18.261899948120117,53.74039840698242,12.224499702453613,94.57759857177734,
65.6999846547842,8.5,0.052000001072883606,4.482699871063232,2.547600030899048,8.319100379943848,19.24570083618164,56.1786003112793,10.378299713134766,97.94709777832031,
65.79998465627432,8.5,0.050999999046325684,4.374100208282471,2.5401999950408936,8.356399536132812,20.995800018310547,58.45100021362305,8.864999771118164,102.12259674072266,
