TDEP,HDRA,PEFZ,RHOZ
607.7204,0.011595488,3.3904288,2.486958
607.6696,-0.0001077652,3.2871873,2.4911277
607.6188,-0.001635313,3.2225354,2.50031
607.568,-0.001824379,3.1711884,2.507958
607.5172,-0.0016229153,3.1291804,2.512623
607.4664,-0.00046753883,3.1090257,2.5172324
607.4156,0.00071048737,3.1002684,2.52057
607.3648,0.0016021729,3.0946205,2.5224612
607.31396,0.002408743,3.0894594,2.5244172
607.2632,0.0025725365,3.0713818,2.52483
607.2124,0.0024986267,3.0543065,2.5248096
607.1616,0.0019416809,3.0404637,2.5234742
607.1108,0.0011641979,3.032775,2.5206933
607.06,0.00017976761,3.0335708,2.5160153
607.0092,-0.0015952587,3.0277076,2.5080857
606.9584,-0.0034606457,3.028682,2.4978766
606.9076,-0.0048322678,3.0332403,2.4883392
606.8568,-0.006009102,3.040726,2.4786239
606.80597,-0.0062720776,3.0560017,2.4715357
606.7552,-0.006144762,3.058746,2.4666128
606.7044,-0.0053532124,3.0440705,2.464878
606.65356,-0.004529476,3.0240638,2.4638221
606.6028,-0.0037968159,3.0016646,2.4630356
606.552,-0.0033578873,2.9843483,2.4613597
606.5012,-0.0028321743,2.960912,2.4611843
606.4504,-0.0020496845,2.9256907,2.4637823
606.3996,-0.0012409687,2.8884146,2.4677339
606.3488,-0.00041007996,2.865635,2.4725697
606.298,4.220009e-05,2.8414676,2.4765522
606.2472,0.00016379356,2.8302004,2.4789224
606.1964,0.0005002022,2.8151586,2.483026
606.14557,0.0014922619,2.8064754,2.4897914
606.0948,0.0028619766,2.8004186,2.4978704
606.044,0.0048749447,2.8017046,2.5064282
605.99316,0.0055019855,2.8180456,2.5091531
605.9424,0.006006956,2.8421502,2.509608
605.8916,0.0068409443,2.8622172,2.5095794
605.8408,0.010872126,2.897326,2.512549
605.79,0.016275406,2.926772,2.5173085
605.7392,0.017729998,2.9575045,2.5159457
605.6884,0.018011093,2.9794784,2.5110989
605.6376,0.017404795,2.9824991,2.5049129
605.5868,0.015827417,2.9829397,2.4975238
605.536,0.014838934,2.9842174,2.4927433
605.48517,0.013240814,2.985902,2.4882815
605.4344,0.010750771,2.9836578,2.483119
605.3836,0.005297661,2.9737527,2.4757428
605.33276,-0.0012023449,2.9605358,2.4682748
605.282,-0.0036900043,2.94391,2.4670858
605.2312,-0.0051255226,2.9234004,2.468642
605.1804,-0.005712986,2.9134784,2.4721634
605.1296,-0.005917549,2.9012494,2.476502
605.0788,-0.0055933,2.8862505,2.4820147
605.028,-0.0042071342,2.8783214,2.4895852
604.9772,-0.0021965504,2.8716562,2.4984353
604.9264,2.2888184e-05,2.8661227,2.5073798
604.8756,0.0024461746,2.8625746,2.5165884
604.82477,0.0046083927,2.8619032,2.5247173
604.774,0.005836487,2.8660405,2.5302942
604.7232,0.0061483383,2.865014,2.5327485
604.67236,0.0058882236,2.873875,2.5327134
604.6216,0.00503397,2.8854694,2.5314753
604.5708,0.003644228,2.8847637,2.5296466
604.52,0.0020320415,2.8776598,2.527973
604.4692,0.000121593475,2.8720925,2.5255606
604.4184,-0.0022118092,2.869402,2.5213854
604.3676,-0.004486084,2.8719053,2.5158489
604.3168,-0.0063080788,2.87321,2.5110435
604.266,-0.0071909428,2.8780634,2.5082288
604.2152,-0.0071702003,2.8686476,2.5074294
604.16437,-0.0066087246,2.8554304,2.506243
604.1136,-0.0057559013,2.840366,2.5040214
604.0628,-0.004770279,2.8252606,2.500532
604.01196,-0.0031249523,2.8199172,2.4976754
603.9612,-0.0011742115,2.8153849,2.495645
603.9104,0.0010311604,2.81106,2.495362
603.8596,0.0027866364,2.8120797,2.4939842
603.8088,0.004147768,2.8220997,2.4922612
603.758,0.0046105385,2.8306034,2.4897401
603.7072,0.004827976,2.845641,2.4880092
603.6564,0.0048258305,2.8644445,2.4871316
603.6056,0.0040397644,2.8962069,2.4844544
603.5548,0.0024094582,2.9215841,2.4802182
603.50397,0.0005991459,2.9416583,2.4761307
603.4532,-0.001231432,2.9526641,2.472578
603.4024,-0.0026836395,2.961753,2.4700737
603.35156,-0.0037708282,2.9670017,2.4681036
603.3008,-0.0042362213,2.9762533,2.4679093
603.25,-0.0043730736,2.978609,2.4690952
603.1992,-0.0043604374,2.9799213,2.470977
603.1484,-0.0036818981,2.97176,2.4757903
603.0976,-0.0027611256,2.9623263,2.4819026
603.0468,-0.0018031597,2.9558861,2.4887192
602.996,-0.001199007,2.9617574,2.4940748
602.9452,-0.00078701973,2.977037,2.4982233
602.8944,-0.00066781044,3.000233,2.5009363
602.84357,-0.00057411194,3.0245657,2.502748
602.7928,-0.00044894218,3.045598,2.5036666
602.742,-0.00013756752,3.0580235,2.5045724
602.6912,0.00032162666,3.0850916,2.5036578
602.6404,0.00090813637,3.1092591,2.5018702
602.5896,0.00086069107,3.1278117,2.4961574
602.5388,0.0008575916,3.1442387,2.489479
602.488,0.0011265278,3.1518216,2.4839392
602.4372,0.0013372898,3.1586533,2.4785545
602.3864,0.0014836788,3.1687782,2.4738586
602.3356,0.0011844635,3.1950827,2.4683871
602.2848,0.00050735474,3.2381425,2.4626174
602.234,-0.00070905685,3.2760231,2.4580839
602.18317,-0.0020625591,3.3172503,2.4553175
602.1324,-0.0030646324,3.3709157,2.4560788
602.0816,-0.0040454865,3.4297311,2.4580877
602.0308,-0.0033974648,3.4810357,2.463038
601.98,-0.002585411,3.5327559,2.4694629
601.9292,-0.001680851,3.5776834,2.4774075
601.8784,-0.0004711151,3.6135101,2.486453
601.8276,0.0006084442,3.644419,2.4948661
601.7768,-2.336502e-05,3.6723835,2.5024834
601.726,-0.00036096573,3.6841295,2.5109646
601.6752,0.00030708313,3.6721926,2.5216055
601.6244,0.0010893345,3.6505136,2.532031
601.5736,-0.00015306473,3.646681,2.5371385
601.52277,-0.0018591881,3.6437883,2.5397463
601.472,-0.0040211678,3.6535492,2.537808
601.4212,-0.0063402653,3.6628761,2.5341258
601.3704,-0.008418322,3.6731436,2.5291452
601.3196,-0.0085065365,3.6787233,2.5238996
601.2688,-0.008728027,3.6956415,2.5168655
601.218,-0.009421349,3.7254775,2.5079677
601.1672,-0.009890318,3.7568388,2.4996133
601.1164,-0.009531975,3.7743607,2.4944983
601.0656,-0.008450508,3.7823267,2.4914608
601.0148,-0.0070033073,3.7833529,2.4893377
600.964,-0.0054347515,3.782298,2.4865882
600.9132,-0.0038220882,3.7745285,2.4835334
600.86237,-0.0019230843,3.7787886,2.4799385
600.8116,3.9577484e-05,3.7840521,2.4753587
600.7608,0.001755476,3.7886255,2.4694636
600.71,0.0025510788,3.7801692,2.4611084
600.6592,0.0026977062,3.7747548,2.4521468
600.6084,0.0025334358,3.7697856,2.44473
600.5576,0.0023908615,3.7594037,2.4416378
600.5068,0.0027456284,3.7541072,2.4450166
600.456,0.002923727,3.7469106,2.4525218
600.4052,0.0023953915,3.7124476,2.4625492
600.3544,0.0014209747,3.678605,2.4740071
600.3036,0.00024604797,3.6447139,2.4865832
600.2528,-0.00023317337,3.6136322,2.5026145
600.20197,-0.00062322617,3.5775037,2.5183754
600.1512,-0.0015585423,3.5460646,2.5303016
600.1004,-0.0028560162,3.5193753,2.537233
600.0496,-0.005096674,3.49041,2.5367727
599.9988,-0.006886959,3.4581637,2.5337417
599.948,-0.007853031,3.4340425,2.5292833
599.8972,-0.007934809,3.4024298,2.5246007
599.8464,-0.0077598095,3.3758588,2.5180564
599.7956,-0.0075907707,3.359976,2.508717
599.7448,-0.007456541,3.3544507,2.4972224
599.694,-0.0068006516,3.3518476,2.4858186
599.6432,-0.005478859,3.3442492,2.4768722
599.5924,-0.0032041073,3.3510203,2.471112
599.54156,-0.0017745495,3.3696175,2.4652708
599.4908,-0.0011022091,3.3983476,2.4593103
599.44,-1.9073486e-05,3.441313,2.4543042
599.3892,0.0020513535,3.4895084,2.4521766
599.3384,0.0049493313,3.5414534,2.4529488
599.2876,0.008336782,3.5943651,2.456228
599.2368,0.009378195,3.639575,2.4578335
599.186,0.009319544,3.6871617,2.4576743
599.1352,0.008471489,3.7242873,2.4571383
599.0844,0.0076038837,3.765044,2.4564328
599.03357,0.0069360733,3.798052,2.4570618
598.9828,0.004970789,3.822917,2.4566424
598.932,0.001686573,3.8414698,2.4547796
598.88116,-0.0023963451,3.8497696,2.4526064
598.8304,-0.0066182613,3.8455188,2.4515412
598.7796,-0.008491039,3.8468983,2.4539135
598.7288,-0.00963521,3.855739,2.4573915
598.678,-0.010693073,3.8693225,2.459334
598.6272,-0.011190891,3.8764398,2.461437
598.5764,-0.011307955,3.883027,2.4631367
598.5256,-0.010780811,3.8823607,2.4657595
598.4748,-0.009691715,3.875287,2.468752
598.424,-0.008472204,3.8632524,2.4714513
598.37317,-0.007343054,3.8492496,2.4731252
598.3224,-0.0061101913,3.8250575,2.4747553
598.2716,-0.004865408,3.787961,2.4761086
598.22076,-0.0034914017,3.7338583,2.4778767
598.17,-0.0016629696,3.682713,2.4802153
598.1192,0.0002348423,3.6322374,2.4817977
598.0684,0.0015745163,3.583617,2.4803617
598.0176,0.0028181076,3.5367177,2.4789028
597.9668,0.0042459965,3.495341,2.4782367
597.916,0.007919073,3.4621363,2.481892
597.8652,0.011550665,3.4325044,2.4888716
597.8144,0.012942553,3.3979628,2.495442
597.7636,0.013057232,3.350236,2.5026224
597.71277,0.012300491,3.2990744,2.510797
597.662,0.011075258,3.2468157,2.5212135
597.6112,0.010068417,3.1911154,2.536059
597.56036,0.008917093,3.1313274,2.5525463
597.5096,0.00714612,3.078435,2.5662732
597.4588,0.0024232864,3.0308788,2.5729918
597.408,-0.0023047924,2.9853134,2.5751946
597.3572,-0.0042717457,2.9472013,2.57793
597.3064,-0.0045285225,2.9220123,2.5815105
597.2556,-0.0041086674,2.893632,2.5835614
597.2048,-0.0034224987,2.8712034,2.58256
597.154,-0.0029592514,2.866794,2.5765924
597.1032,-0.0025491714,2.8732028,2.5678084
597.05237,-0.0017623901,2.8771544,2.5603516
597.0016,0.00024223328,2.8861344,2.5568237
596.9508,0.0075957775,2.9045482,2.5616536
596.89996,0.013294697,2.9290705,2.5652716
596.8492,0.017399073,2.9623833,2.5675251
596.7984,0.018260956,2.9955826,2.5663083
596.7476,0.01856041,3.0275228,2.565155
596.6968,0.018417597,3.0462363,2.5651546
596.646,0.01756072,3.074308,2.5646055
596.5952,0.016838789,3.0981421,2.5659952
596.5444,0.015649557,3.1043057,2.5683634
596.4936,0.009501457,3.0908556,2.5670075
596.4428,0.0049660206,3.0894501,2.56932
596.39197,0.0014209747,3.0851824,2.5712106
596.3412,-0.003076315,3.0755944,2.5709527
596.2904,-0.0034918785,3.0702174,2.5721335
596.23956,-0.0027477741,3.0683782,2.571071
596.1888,-0.0013613701,3.0536888,2.5672266
596.138,-0.00015115738,3.0426807,2.5584474
596.0872,0.0008778572,3.0408335,2.544209
596.0364,0.0018270016,3.0531797,2.5241282
595.9856,0.0051882267,3.0577807,2.5031266
595.9348,0.0103087425,3.0646544,2.4836853
595.884,0.01991558,3.0788145,2.4705203
595.8332,0.025089025,3.0845892,2.4556472
595.7824,0.028199196,3.0852246,2.4413083
595.73157,0.030332088,3.0823326,2.428994
595.6808,0.030392885,3.0735075,2.4165473
595.63,0.029532194,3.0589807,2.404362
595.57916,0.02757287,3.0535872,2.3930829
595.5284,0.02223897,3.0577168,2.379952
595.4776,0.01569748,3.0663157,2.368649
595.4268,0.00875473,3.0786371,2.3604767
595.376,0.0026347637,3.0986483,2.357113
595.3252,-0.0019648075,3.1274657,2.360523
595.2744,-0.0055930614,3.1682057,2.368825
595.2236,-0.0072729588,3.224388,2.3822968
595.1728,-0.007837772,3.2880526,2.4006088
595.122,-0.0067756176,3.329668,2.4243698
595.07117,-0.0012931824,3.3839722,2.4561496
595.0204,0.003288269,3.4356265,2.4848094
594.9696,0.0073177814,3.4885373,2.504546
594.9188,0.009114265,3.5397835,2.5105667
594.868,0.009735584,3.5853822,2.5044746
594.8172,0.010396957,3.624758,2.492547
594.7664,0.011370182,3.647227,2.4780602
594.7156,0.012241125,3.664645,2.461032
594.6648,0.012626171,3.704703,2.441351
594.614,0.00848484,3.7175741,2.4131193
594.5632,0.0048189163,3.7301064,2.3872342
594.5124,0.0016410351,3.734393,2.3697932
594.4616,0.00060367584,3.7369032,2.3650477
594.41077,0.0007572174,3.7411604,2.3719668
594.36,0.0004081726,3.7520926,2.3832998
594.3092,-0.0007097721,3.7812624,2.3957849
594.2584,0.00081038475,3.800398,2.4122229
594.2076,0.0023832321,3.8049443,2.4291496
594.1568,0.005063057,3.8030984,2.4488122
594.106,0.008396387,3.7976465,2.4668422
594.0552,0.011821747,3.7978957,2.4804726
594.0044,0.015211821,3.8002062,2.4894538
593.9536,0.018055677,3.8000848,2.4941275
593.9028,0.020733356,3.7898598,2.4966748
593.852,0.020869255,3.7831316,2.4959602
593.8012,0.018234491,3.7786026,2.4929562
593.75037,0.015930653,3.75975,2.4916663
593.6996,0.01338768,3.741144,2.490945
593.6488,0.010113478,3.7288606,2.4907827
593.598,0.006405115,3.720913,2.4921973
593.5472,0.002756834,3.7104285,2.4970691
593.4964,-0.00022268295,3.6982625,2.5056672
593.4456,-0.0022792816,3.677817,2.5182002
593.3948,-0.0014913082,3.645449,2.5332038
593.344,-0.00041747093,3.6128824,2.5482326
593.2932,0.0011270046,3.60537,2.5626478
593.2424,0.005502701,3.608306,2.5778096
593.1916,0.011164188,3.6063662,2.591526
593.1408,0.017077208,3.5970874,2.599335
593.08997,0.018321753,3.5781903,2.594936
593.0392,0.018996239,3.5581512,2.582007
592.9884,0.019172668,3.5354545,2.5615861
592.9376,0.019494534,3.5125506,2.538025
592.8868,0.019905806,3.5127285,2.5117745
592.836,0.019471645,3.5088828,2.4825885
592.7852,0.01587534,3.5010505,2.4496841
592.7344,0.010975361,3.4909952,2.4172506
592.6836,0.0057799816,3.479837,2.389327
592.6328,0.005606413,3.4760516,2.3730798
592.582,0.006317377,3.475738,2.363875
592.5312,0.008496761,3.4865131,2.3607986
592.4804,0.012616873,3.494009,2.3635385
592.42957,0.016994,3.4879072,2.3677971
592.3788,0.018098116,3.4710054,2.3689651
592.328,0.018167019,3.4515855,2.3694549
592.2772,0.017983675,3.4329348,2.370542
592.2264,0.017655611,3.4134166,2.3732843
592.1756,0.016887665,3.4048986,2.3767796
592.1248,0.015679121,3.4032946,2.3819995
592.074,0.0134449005,3.4022284,2.3899505
592.0232,0.0096035,3.3958826,2.400397
591.9724,0.005563736,3.4029608,2.41426
591.9216,0.003942251,3.4010005,2.4323258
591.8708,0.0032026768,3.4041338,2.4517882
591.82,0.0028743744,3.4055092,2.4713206
591.76917,0.0033318996,3.4231663,2.4900675
591.7184,0.004089117,3.4338233,2.506048
591.6676,0.004896641,3.4433582,2.5173643
591.6168,0.0048573017,3.447535,2.5205436
591.566,0.004190922,3.470657,2.515806
591.5152,0.0027928352,3.488173,2.5057147
591.4644,0.0017902851,3.5224266,2.4942353
591.4136,0.0011940002,3.5488825,2.4832366
591.3628,0.00025129318,3.579723,2.4710107
591.312,-0.0011878014,3.596934,2.4576497
591.26117,-0.0027606487,3.6061778,2.4442408
591.2104,-0.0043439865,3.6068594,2.4311671
591.1596,-0.005330324,3.611339,2.4201777
591.10876,-0.0056927204,3.598891,2.411744
591.058,-0.005578041,3.5740852,2.4057453
591.0072,-0.0046999454,3.5493746,2.403429
590.9564,-0.0036242008,3.5354838,2.4032907
590.9056,-0.0017910004,3.5262847,2.4083662
590.8548,0.000654459,3.5253146,2.418301
590.804,0.003211975,3.5348837,2.431777
590.7532,0.005706787,3.552749,2.4474182
590.7024,0.0076453686,3.5734308,2.463191
590.6516,0.009068489,3.5975041,2.4787004
590.60077,0.009627581,3.6104262,2.4915535
590.55,0.009107113,3.6319232,2.499038
590.4992,0.007387638,3.6641622,2.500595
590.44836,0.0049250126,3.700654,2.495778
590.3976,0.0035743713,3.7222867,2.487982
590.3468,0.0016620159,3.7367532,2.478037
590.296,-0.0011804104,3.7400923,2.4691875
590.2452,-0.00269413,3.7269182,2.465392
590.1944,-0.003825903,3.7098172,2.4641485
590.1436,-0.0048127174,3.7204165,2.4637918
590.0928,-0.0056214333,3.7328932,2.4645169
590.042,-0.0033249855,3.7156525,2.4711595
589.9912,-0.0021579266,3.6911328,2.4797404
589.94037,-0.0034439564,3.6680179,2.4884155
589.8896,-0.0040721893,3.6349058,2.4979358
589.8388,-0.003156662,3.5938616,2.5069697
589.78796,-0.0027301311,3.5608902,2.5120223
589.7372,-0.0025539398,3.5344076,2.5128007
589.6864,-0.002195835,3.508797,2.510637
589.6356,-0.0023994446,3.4925148,2.5048256
589.5848,-0.0047101974,3.4970732,2.4953833
589.534,-0.0055150986,3.4915798,2.488598
589.4832,-0.0046908855,3.4782076,2.4857283
589.4324,-0.0031745434,3.4822166,2.4872744
589.3816,-0.0019636154,3.5084448,2.4905689
589.3308,-0.0010561943,3.5484753,2.496004
589.27997,-9.727478e-05,3.5916858,2.5053115
589.2292,0.0006828308,3.6119394,2.5181808
589.1784,0.002040863,3.6218,2.5346055
589.12756,0.0028634071,3.6364195,2.5495853
589.0768,0.003508091,3.6642592,2.5599506
589.026,0.0031096935,3.7103877,2.5631967
588.9752,0.0016357899,3.7573183,2.5583656
588.9244,-0.00018882751,3.8015409,2.5484474
588.8736,-0.0020372868,3.8435593,2.5350358
588.8228,-0.003937006,3.8852692,2.518653
588.772,-0.005478382,3.9451056,2.5008461
588.7212,-0.0067560673,3.994485,2.4837
588.6704,-0.007694483,4.0302467,2.4691055
588.61957,-0.008290052,4.045104,2.4592605
588.5688,-0.008190155,4.0456443,2.45395
588.518,-0.007946253,4.036068,2.4523787
588.46716,-0.0075330734,4.016658,2.4544084
588.4164,-0.0071127415,3.992909,2.458555
588.3656,-0.006545067,3.9608235,2.465153
588.3148,-0.0059194565,3.9247491,2.4729805
588.264,-0.005701542,3.8912249,2.4804516
588.2132,-0.0056209564,3.8597178,2.4870858
588.1624,-0.0056369305,3.8372035,2.4911118
588.1116,-0.006189108,3.8230886,2.4917152
588.0608,-0.007003784,3.8167522,2.48887
588.01,-0.007899523,3.8122532,2.4836762
587.95917,-0.008634329,3.805428,2.4779334
587.9084,-0.009059668,3.7948887,2.4725366
587.8576,-0.009028673,3.7783802,2.4686182
587.80676,-0.008956909,3.763312,2.4654517
587.756,-0.009041309,3.7554185,2.4622977
587.7052,-0.00944972,3.7568436,2.4588783
587.6544,-0.009660482,3.7560637,2.4576557
587.6036,-0.008981466,3.7411318,2.4605932
587.5528,-0.007941723,3.7201424,2.466272
587.502,-0.006963253,3.7027545,2.4717405
587.4512,-0.0064942837,3.6961768,2.4745474
587.4004,-0.006474495,3.6978846,2.4751258
587.3496,-0.0063824654,3.6989279,2.4749076
587.29877,-0.005752802,3.6934805,2.4757328
587.248,-0.0049057007,3.6897914,2.476837
587.1972,-0.004001856,3.6891446,2.4781563
587.1464,-0.0035033226,3.6983147,2.4788198
587.0956,-0.003263235,3.71938,2.4778914
587.0448,-0.0031154156,3.7443619,2.476877
586.994,-0.0029342175,3.7686925,2.4765534
586.9432,-0.002482891,3.7801275,2.4783928
586.8924,-0.0017640591,3.7822359,2.4814372
586.8416,-0.0012574196,3.778323,2.4842665
586.7908,-0.0011913776,3.7781916,2.4840991
586.74,-0.0018386841,3.787886,2.4796486
586.6892,-0.0028412342,3.8046918,2.4713078
586.63837,-0.0038256645,3.8146694,2.461604
586.5876,-0.004285574,3.8069687,2.4528646
586.5368,-0.0041708946,3.7852635,2.4449282
586.486,-0.0038251877,3.7580457,2.4365115
586.4352,-0.0035464764,3.7343814,2.4261365
586.3844,-0.0033619404,3.7128143,2.4141262
586.3336,-0.0027458668,3.6766837,2.4041374
586.2828,-0.0013663769,3.6384153,2.3970306
586.232,0.00059103966,3.5918531,2.3941996
586.1812,0.0030179024,3.5480852,2.3943195
586.1304,0.005982399,3.5176349,2.396503
586.0796,0.00947237,3.4956927,2.401311
586.0288,0.013052702,3.4818392,2.4074733
585.97797,0.016644955,3.4669445,2.4141755
585.9272,0.017716885,3.4469006,2.4189775
585.8764,0.017701864,3.4181821,2.422623
585.8256,0.017297983,3.3855689,2.4260397
585.7748,0.016579866,3.351508,2.4283364
585.724,0.015261412,3.320775,2.4281812
585.6732,0.01311183,3.2856956,2.4258678
585.6224,0.010251522,3.261175,2.4209821
585.5716,0.00705719,3.242363,2.4143639
585.5208,0.0037136078,3.2288313,2.4077597
585.47,0.0023202896,3.2207654,2.4021292
585.4192,0.0013928413,3.241176,2.3959653
585.3684,0.000310421,3.271683,2.3884463
585.31757,-0.0009133816,3.3115792,2.380393
585.2668,-0.0020570755,3.3552837,2.373679
585.216,-0.003232479,3.4096348,2.3679507
585.1652,-0.004625559,3.4667368,2.362976
585.1144,-0.0060133934,3.5304961,2.3596022
585.0636,-0.006840229,3.5980496,2.3594472
585.0128,-0.0074152946,3.6746368,2.3639476
584.962,-0.007455826,3.7421465,2.3735409
584.9112,-0.0073006153,3.80187,2.3876395
584.8604,-0.0072641373,3.8571925,2.404282
584.8096,-0.007183552,3.9078288,2.4222608
584.7588,-0.0066211224,3.9394908,2.4420247
584.708,-0.0060818195,3.9614317,2.461185
584.65717,-0.005485773,3.9706755,2.4792488
584.6064,-0.0051157475,3.9694393,2.4943295
584.5556,-0.004260063,3.9599288,2.505563
584.5048,-0.0026261806,3.9531927,2.513814
584.454,-0.0007264614,3.9402933,2.5170946
584.4032,0.0009880066,3.9224641,2.514548
584.3524,0.0021984577,3.89411,2.507422
584.3016,0.0026037693,3.8839788,2.4960876
584.2508,0.0029592514,3.8742082,2.4856575
584.2,0.0031087399,3.8719144,2.4772189
584.1492,0.0032651424,3.869595,2.473849
584.0984,0.0032651424,3.8689783,2.475629
584.0476,0.0026376247,3.8558812,2.4818516
583.99677,0.0017337799,3.8469455,2.4921966
583.946,0.0010545254,3.84595,2.5067894
583.8952,0.0005879402,3.861404,2.5230494
583.8444,-0.00022673607,3.886372,2.537008
583.7936,-0.001447916,3.9252193,2.5454817
583.7428,-0.000351429,3.9512455,2.5501456
583.692,0.00058698654,3.9832268,2.5474339
583.6412,0.0014359951,4.0112543,2.539187
583.5904,0.0017278194,4.0377936,2.5254698
583.5396,0.001783371,4.0576954,2.508516
583.4888,0.0019481182,4.0723243,2.4895384
583.438,0.0026493073,4.078741,2.4706266
583.3872,0.0044846535,4.0722895,2.4535978
583.33636,0.0071606636,4.0467577,2.4404414
583.2856,0.007917404,4.027746,2.4287078
583.2348,0.008572817,4.0028515,2.4204886
583.184,0.009328842,3.9822736,2.4144018
583.1332,0.009760618,3.9751163,2.4094791
583.0824,0.011253357,3.9732182,2.4067798
583.0316,0.010416508,3.9902372,2.4040265
582.9808,0.009239435,4.015351,2.4024794
582.93,0.008901119,4.039418,2.4036114
582.8792,0.0093073845,4.0690413,2.406231
582.82837,0.0089941025,4.1082096,2.4091616
582.7776,0.006248951,4.1699753,2.4102044
582.7268,0.0033490658,4.229623,2.4118624
582.67596,0.0011219978,4.283805,2.4132912
582.6252,-0.0015695095,4.3231664,2.414766
582.5744,-0.0014629364,4.3281684,2.4184148
582.5236,-0.001336813,4.321866,2.4211888
582.4728,-0.0031142235,4.3212423,2.4205575
582.422,-0.0065176487,4.331109,2.4160357
582.3712,-0.008015871,4.3294687,2.4112842
582.3204,-0.006428957,4.3091145,2.4076936
582.2696,-0.004290104,4.287528,2.4034672
582.2188,-0.0015933514,4.2617664,2.4001307
582.16797,0.0012793541,4.2490096,2.395996
582.1172,0.0038909912,4.25012,2.3909602
582.0664,0.006165266,4.254967,2.3859637
582.01556,0.008383036,4.251293,2.382757
581.9648,0.010312796,4.2385497,2.3810496
581.914,0.01017189,4.2288837,2.3788283
581.8632,0.009239912,4.218171,2.3764768
581.8124,0.0069241524,4.2062197,2.3740058
581.7616,0.004304409,4.188922,2.371891
581.7108,0.003178358,4.161864,2.3704166
581.66,0.0021755695,4.1418114,2.3674984
581.6092,0.0019505024,4.1271815,2.3641524
581.5584,0.0024991035,4.1144733,2.3613808
581.50757,0.004228115,4.0976543,2.3610363
581.4568,0.006644964,4.087717,2.361808
581.406,0.009298801,4.0879836,2.3636448
581.35516,0.013029575,4.103194,2.3663018
581.3044,0.016515493,4.1362977,2.3690946
581.2536,0.018178225,4.1859407,2.37234
581.2028,0.019493103,4.2397127,2.376916
581.152,0.020436764,4.2979736,2.381883
581.1012,0.02095437,4.364523,2.3860488
581.0504,0.020646572,4.441441,2.3882854
580.9996,0.019854546,4.521163,2.389839
580.9488,0.01902175,4.600187,2.39133
580.898,0.018541813,4.682146,2.392551
580.84717,0.018835545,4.764861,2.3943741
580.7964,0.019477844,4.8501763,2.3964806
580.7456,0.020231009,4.939064,2.3994048
580.69476,0.020801783,5.0317173,2.4033966
580.644,0.021449327,5.1249256,2.4080386
580.5932,0.0224545,5.208776,2.4131756
580.5424,0.02345395,5.2785816,2.4174485
580.4916,0.024159431,5.327438,2.4201121
580.4408,0.024276495,5.344613,2.4206364
580.39,0.02369833,5.325568,2.4189043
580.3392,0.022864819,5.275115,2.4146454
580.2884,0.021742105,5.1877174,2.4090126
580.2376,0.020168781,5.0623894,2.403204
580.18677,0.02038455,4.890339,2.4007287
580.136,0.01628828,4.7363143,2.3943994
580.0852,0.01257062,4.588627,2.388444
580.03436,0.010059118,4.4546056,2.3835454
579.9836,0.008072615,4.333267,2.3814425
579.9328,0.0050661564,4.2398844,2.3803632
579.882,0.0018744469,4.163129,2.3816295
579.8312,-0.0009407997,4.1043406,2.3845031
579.7804,-0.0032422543,4.0695715,2.3866444
579.7296,-0.007398367,4.077272,2.384293
579.6788,-0.00742507,4.0740647,2.3844492
579.628,-0.0074718,4.075465,2.3841398
579.5772,-0.0076408386,4.0739803,2.3840141
579.52637,-0.008196831,4.078451,2.3825605
579.4756,-0.006816864,4.0782685,2.3810403
579.4248,-0.0054109097,4.078394,2.3784795
579.374,-0.0044038296,4.0839567,2.3746161
579.3232,-0.0036549568,4.09098,2.370405
579.2724,-0.002803564,4.091667,2.3672075
579.2216,-0.0016365051,4.0863886,2.3653564
579.1708,-8.3208084e-05,4.0689573,2.3661652
579.12,0.00091362,4.0458956,2.3690803
579.0692,0.00028705597,4.025857,2.3733037
579.0184,-0.0011234283,3.9924448,2.3820798
578.9676,-0.0017616749,3.9432166,2.3965437
578.9168,-0.0018136501,3.8824606,2.4159288
578.86597,-0.00087714195,3.8343244,2.4404418
578.8152,-0.00027561188,3.7875972,2.4645436
578.7644,0.00039625168,3.7433074,2.4896817
578.7136,0.00049710274,3.7095633,2.5117488
578.6628,3.2901764e-05,3.6753502,2.5289578
578.612,0.0010151863,3.646178,2.5416524
578.5612,0.0015335083,3.6451938,2.5452287
578.5104,0.0010814667,3.6689785,2.5403116
578.4596,0.0005595684,3.7021658,2.5297253
578.4088,-0.00055909157,3.719148,2.514232
578.358,-0.001219511,3.7331874,2.499585
578.3072,-0.0020718575,3.740976,2.4851162
578.2564,-0.0029511452,3.747011,2.4730806
578.20557,-0.004105091,3.7702265,2.4642982
578.1548,-0.0053026676,3.7923977,2.460341
578.104,-0.006016016,3.8017,2.4639487
578.0532,-0.0063495636,3.799622,2.4741707
578.0024,-0.006477356,3.7928298,2.488387
577.9516,-0.0067107677,3.7920637,2.5032566
577.9008,-0.0074181557,3.8053496,2.5155756
577.85,-0.008017063,3.8233266,2.5251927
577.7992,-0.008113384,3.840346,2.5316403
577.7484,-0.007953644,3.8600383,2.5327084
577.6976,-0.007888079,3.8835852,2.5272617
577.6468,-0.007973194,3.9096494,2.5152538
577.596,-0.007938862,3.93196,2.4980316
577.54517,-0.007796049,3.9476726,2.4779437
577.4944,-0.0074563026,3.9540355,2.4572372
577.4436,-0.006651163,3.9494107,2.4382424
