Poço,Profundidade,UnidadeF,UnidadeM,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-689-SE,3.5,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,3.6,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,3.7,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,3.8,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,3.9,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.0,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.1,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.2,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.3,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.4,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.5,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.6,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.7,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.8,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,4.9,,,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.0,RIACHU,MARUIM,True,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.1,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.2,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.3,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.4,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.5,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.6,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.7,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.8,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,5.9,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.0,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.1,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.2,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.3,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.4,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.5,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.6,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.7,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.8,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,6.9,RIACHU,MARUIM,False,False,False,False,,,,,,,,,,,,,,,,
1-BRSA-689-SE,7.0,RIACHU,MARUIM,False,False,True,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,7.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,8.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,9.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,10.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,11.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,12.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,13.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,14.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,15.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,16.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,17.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,18.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,19.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.1,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.2,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.3,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.4,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.5,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.6,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.7,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.8,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,20.9,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
1-BRSA-689-SE,21.0,RIACHU,MARUIM,False,False,False,False,ARENITO,,HIALINO,MEDIO,SUBANGULAR,,,,,,,,,,,
