TDEP,HCAL
291410.0,3.7302237
291400.0,3.7302237
291390.0,3.7302237
291380.0,3.7302237
291370.0,3.7302237
291360.0,3.7302237
291350.0,3.7302237
291340.0,3.7302237
291330.0,3.7302237
291320.0,3.7302237
291310.0,3.7302237
291300.0,3.7302237
291290.0,3.7302237
291280.0,3.7302237
291270.0,3.7302237
291260.0,3.7302237
291250.0,3.7302237
291240.0,3.7302237
291230.0,3.7302237
291220.0,3.7302237
291210.0,3.7302237
291200.0,3.7302237
291190.0,3.7302237
291180.0,3.7302237
291170.0,3.7302237
291160.0,3.7302237
291150.0,3.7302237
291140.0,3.7302237
291130.0,3.7302237
291120.0,3.7302237
291110.0,3.7302237
291100.0,3.7302237
291090.0,3.7302237
291080.0,3.7302237
291070.0,3.7302237
291060.0,3.7302237
291050.0,3.7302237
291040.0,3.7302237
291030.0,3.7302237
291020.0,3.7302237
291010.0,3.7302237
291000.0,3.7302237
290990.0,3.7302237
290980.0,3.7302237
290970.0,3.7302237
290960.0,3.7302237
290950.0,3.7302237
290940.0,3.7302237
290930.0,3.7302237
290920.0,3.7302237
290910.0,3.7302237
290900.0,3.7302237
290890.0,3.7302237
290880.0,3.7302237
290870.0,3.7302237
290860.0,3.7302237
290850.0,3.7302237
290840.0,3.7302237
290830.0,3.7302237
290820.0,3.7302237
290810.0,3.7302237
290800.0,3.7302237
290790.0,3.7302237
290780.0,3.7302237
290770.0,3.7302237
290760.0,3.7302237
290750.0,3.7302237
290740.0,3.7302237
290730.0,3.7302237
290720.0,3.7302237
290710.0,3.7302237
290700.0,3.7302237
290690.0,3.7302237
290680.0,3.7302237
290670.0,3.7302237
290660.0,3.7302237
290650.0,3.7302237
290640.0,3.7302237
290630.0,3.7302237
290620.0,3.7302237
290610.0,3.7302237
290600.0,3.7302237
290590.0,3.7302237
290580.0,3.7302237
290570.0,3.7302237
290560.0,3.7302237
290550.0,3.7302237
290540.0,3.7302237
290530.0,3.7302237
290520.0,3.7302237
290510.0,3.7302237
290500.0,3.7302237
290490.0,3.7302237
290480.0,3.7302237
290470.0,3.7302237
290460.0,3.7302237
290450.0,3.7302237
290440.0,3.7302237
290430.0,3.7302237
290420.0,3.7302237
290410.0,3.7302237
290400.0,3.7302237
290390.0,3.7302237
290380.0,3.7302237
290370.0,3.7302237
290360.0,3.7302237
290350.0,3.7302237
290340.0,3.7302237
290330.0,3.7302237
290320.0,3.7302237
290310.0,3.7302237
290300.0,3.7302237
290290.0,3.7302237
290280.0,3.7302237
290270.0,3.7302237
290260.0,3.7302237
290250.0,3.7302237
290240.0,3.7302237
290230.0,3.7302237
290220.0,3.7302237
290210.0,3.7302237
290200.0,3.7302237
290190.0,3.7302237
290180.0,3.7302237
290170.0,3.7302237
290160.0,3.7302237
290150.0,3.7302237
290140.0,3.7302237
290130.0,3.7302237
290120.0,3.7302237
290110.0,3.7302237
290100.0,3.7302237
290090.0,3.7302237
290080.0,3.7302237
290070.0,3.7302237
290060.0,3.7302237
290050.0,3.7302237
290040.0,3.7302237
290030.0,3.7302237
290020.0,3.7302237
290010.0,3.7302237
290000.0,3.7302237
289990.0,3.7302237
289980.0,3.7302237
289970.0,3.7302237
289960.0,3.7302237
289950.0,3.7302237
289940.0,3.7302237
289930.0,3.7302237
289920.0,3.7302237
289910.0,3.7302237
289900.0,3.7302237
289890.0,3.7302237
289880.0,3.7302237
289870.0,3.7302237
289860.0,3.7302237
289850.0,3.7302237
289840.0,3.7302237
289830.0,3.7302237
289820.0,3.7302237
289810.0,3.7302237
289800.0,3.7302237
289790.0,3.7302237
289780.0,3.7302237
289770.0,3.7302237
289760.0,3.7302237
289750.0,3.7302237
289740.0,3.7302237
289730.0,3.7302237
289720.0,3.7302237
289710.0,3.7302237
289700.0,3.7302237
289690.0,3.7302237
289680.0,3.7302237
289670.0,3.7302237
289660.0,3.7302237
289650.0,3.7302237
289640.0,3.7302237
289630.0,3.7302237
289620.0,3.7302237
289610.0,3.7302237
289600.0,3.7302237
289590.0,3.7302237
289580.0,3.7302237
289570.0,3.7302237
289560.0,3.7302237
289550.0,3.7302237
289540.0,3.7302237
289530.0,3.7302237
289520.0,3.7302237
289510.0,3.7302237
289500.0,3.7302237
289490.0,3.7302237
289480.0,3.7302237
289470.0,3.7302237
289460.0,3.7302237
289450.0,3.7302237
289440.0,3.7302237
289430.0,3.7302237
289420.0,3.7302237
289410.0,3.7302237
289400.0,3.7302237
289390.0,3.7302237
289380.0,3.7302237
289370.0,3.7302237
289360.0,3.7302237
289350.0,3.7302237
289340.0,3.7302237
289330.0,3.7302237
289320.0,3.7302237
289310.0,3.7302237
289300.0,3.7302237
289290.0,3.7302237
289280.0,3.7302237
289270.0,3.7302237
289260.0,3.7302237
289250.0,3.7302237
289240.0,3.7302237
289230.0,3.7302237
289220.0,3.7302237
289210.0,3.7302237
289200.0,3.7302237
289190.0,3.7302237
289180.0,3.7302237
289170.0,3.7302237
289160.0,3.7302237
289150.0,3.7302237
289140.0,3.7302237
289130.0,3.7302237
289120.0,3.7302237
289110.0,3.7302237
289100.0,3.7302237
289090.0,3.7302237
289080.0,3.7302237
289070.0,3.7302237
289060.0,3.7302237
289050.0,3.7302237
289040.0,3.7302237
289030.0,3.7302237
289020.0,3.7302237
289010.0,3.7302237
289000.0,3.7302237
288990.0,3.7302237
288980.0,3.7302237
288970.0,3.7302237
288960.0,3.7302237
288950.0,3.7302237
288940.0,3.7302237
288930.0,3.7302237
288920.0,3.7302237
288910.0,3.7302237
288900.0,3.7302237
288890.0,3.7302237
288880.0,3.7302237
288870.0,3.7302237
288860.0,3.7302237
288850.0,3.7302237
288840.0,3.7302237
288830.0,3.7302237
288820.0,3.7302237
288810.0,3.7302237
288800.0,3.7302237
288790.0,3.7302237
288780.0,3.7302237
288770.0,3.7302237
288760.0,3.7302237
288750.0,3.7302237
288740.0,3.7302237
288730.0,3.7302237
288720.0,3.7302237
288710.0,3.7302237
288700.0,3.7302237
288690.0,3.7302237
288680.0,3.7302237
288670.0,3.7302237
288660.0,3.7302237
288650.0,3.7302237
288640.0,3.7302237
288630.0,3.7302237
288620.0,3.7302237
288610.0,3.7302237
288600.0,3.7302237
288590.0,3.7302237
288580.0,3.7302237
288570.0,3.7302237
288560.0,3.7302237
288550.0,3.7302237
288540.0,3.7302237
288530.0,3.7302237
288520.0,3.7302237
288510.0,3.7302237
288500.0,3.7302237
288490.0,3.7302237
288480.0,3.7302237
288470.0,3.7302237
288460.0,3.7302237
288450.0,3.7302237
288440.0,3.7302237
288430.0,3.7302237
288420.0,3.7302237
288410.0,3.7302237
288400.0,3.7302237
288390.0,3.7302237
288380.0,3.7302237
288370.0,3.7302237
288360.0,3.7302237
288350.0,3.7302237
288340.0,3.7302237
288330.0,3.7302237
288320.0,3.7302237
288310.0,3.7302237
288300.0,3.7302237
288290.0,3.7302237
288280.0,3.7302237
288270.0,3.7302237
288260.0,3.7302237
288250.0,3.7302237
288240.0,3.7302237
288230.0,3.7302237
288220.0,3.7302237
288210.0,3.7302237
288200.0,3.7302237
288190.0,3.7302237
288180.0,3.7302237
288170.0,3.7302237
288160.0,3.7302237
288150.0,3.7302237
288140.0,3.7302237
288130.0,3.7302237
288120.0,3.7302237
288110.0,3.7302237
288100.0,3.7302237
288090.0,3.7302237
288080.0,3.7302237
288070.0,3.7302237
288060.0,3.7302237
288050.0,3.7302237
288040.0,3.7302237
288030.0,3.7302237
288020.0,3.7302237
288010.0,3.7302237
288000.0,3.7302237
287990.0,3.7302237
287980.0,3.7302237
287970.0,3.7302237
287960.0,3.7302237
287950.0,3.7302237
287940.0,3.7302237
287930.0,3.7302237
287920.0,3.7302237
287910.0,3.7302237
287900.0,3.7302237
287890.0,3.7302237
287880.0,3.7302237
287870.0,3.7302237
287860.0,3.7302237
287850.0,3.7302237
287840.0,3.7302237
287830.0,3.7302237
287820.0,3.7302237
287810.0,3.7302237
287800.0,3.7302237
287790.0,3.7302237
287780.0,3.7302237
287770.0,3.7302237
287760.0,3.7302237
287750.0,3.7302237
287740.0,3.7302237
287730.0,3.7302237
287720.0,3.7302237
287710.0,3.7302237
287700.0,3.7302237
287690.0,3.7302237
287680.0,3.7302237
287670.0,3.7302237
287660.0,3.7302237
287650.0,3.7364619
287640.0,3.7374218
287630.0,3.7368681
287620.0,5.6829185
287610.0,8.376449
287600.0,8.385806
287590.0,8.389645
287580.0,8.382104
287570.0,8.367452
287560.0,8.36925
287550.0,8.379019
287540.0,8.383646
287530.0,8.380047
287520.0,8.387245
287510.0,8.381487
287500.0,8.398043
287490.0,8.407399
287480.0,8.411718
287470.0,8.401641
287460.0,8.416037
287450.0,8.416037
287440.0,8.416037
287430.0,8.424674
287420.0,8.430433
287410.0,8.433311
287400.0,8.4340315
287390.0,8.441949
287380.0,8.437631
287370.0,8.433311
287360.0,8.426833
287350.0,8.424674
287340.0,8.424674
287330.0,8.428993
287320.0,8.437631
287310.0,8.433311
287300.0,8.433311
287290.0,8.428993
287280.0,8.432232
287270.0,8.433311
287260.0,8.424674
287250.0,8.420356
287240.0,8.420356
287230.0,8.403081
287220.0,8.399841
287210.0,8.420356
287200.0,8.424674
287190.0,8.424674
287180.0,8.411718
287170.0,8.424674
287160.0,8.403081
287150.0,8.416037
287140.0,8.424674
287130.0,8.416037
287120.0,8.411718
287110.0,8.420356
287100.0,8.416037
287090.0,8.40524
287080.0,8.411718
287070.0,8.411718
287060.0,8.403081
287050.0,8.398762
287040.0,8.40524
287030.0,8.407399
287020.0,8.424674
287010.0,8.420356
287000.0,8.424674
286990.0,8.424674
286980.0,8.411718
286970.0,8.403081
286960.0,8.403081
286950.0,8.398762
286940.0,8.407399
286930.0,8.410639
286920.0,8.432232
286910.0,8.432232
286900.0,8.437631
286890.0,8.437631
286880.0,8.437631
286870.0,8.426833
286860.0,8.426833
286850.0,8.437631
286840.0,8.459224
286830.0,8.452026
286820.0,8.488015
286810.0,8.524005
286800.0,8.531202
286790.0,8.509609
286780.0,8.488015
286770.0,8.466422
286760.0,8.466422
286750.0,8.466422
286740.0,8.47002
286730.0,8.47362
286720.0,8.459224
286710.0,8.480818
286700.0,8.488015
286690.0,8.4952135
286680.0,8.480818
286670.0,8.466422
286660.0,8.480818
286650.0,8.47362
286640.0,8.480818
286630.0,8.459224
286620.0,8.459224
286610.0,8.444828
286600.0,8.459224
286590.0,8.448427
286580.0,8.437631
286570.0,8.444828
286560.0,8.437631
286550.0,8.444828
286540.0,8.437631
286530.0,8.437631
286520.0,8.448427
286510.0,8.448427
286500.0,8.448427
286490.0,8.448427
286480.0,8.448427
286470.0,8.448427
286460.0,8.448427
286450.0,8.448427
286440.0,8.437631
286430.0,8.47002
286420.0,8.47002
286410.0,8.480818
286400.0,8.448427
286390.0,8.437631
286380.0,8.491614
286370.0,8.556396
286360.0,8.567192
286350.0,8.545598
286340.0,8.502411
286330.0,8.40524
286320.0,8.448427
286310.0,8.524005
286300.0,8.524005
286290.0,8.491614
286280.0,8.502411
286270.0,8.502411
286260.0,8.480818
286250.0,8.480818
286240.0,8.491614
286230.0,8.502411
286220.0,8.524005
286210.0,8.513208
286200.0,8.513208
286190.0,8.513208
286180.0,8.524005
286170.0,8.502411
286160.0,8.545598
286150.0,8.567192
286140.0,8.567192
286130.0,8.545598
286120.0,8.5348015
286110.0,8.545598
286100.0,8.545598
286090.0,8.524005
286080.0,8.524005
286070.0,8.5348015
286060.0,8.5348015
286050.0,8.567192
286040.0,8.567192
286030.0,8.631972
286020.0,9.009861
286010.0,9.215001
286000.0,9.107032
285990.0,8.97747
285980.0,8.847909
285970.0,8.750738
285960.0,8.718348
285950.0,8.653566
285940.0,8.545598
285930.0,8.502411
285920.0,8.480818
285910.0,8.502411
285900.0,8.513208
285890.0,8.513208
285880.0,8.524005
285870.0,8.502411
285860.0,8.513208
285850.0,8.502411
285840.0,8.502411
285830.0,8.524005
285820.0,8.502411
285810.0,8.502411
285800.0,8.524005
285790.0,8.524005
285780.0,8.513208
285770.0,8.524005
285760.0,8.524005
285750.0,8.524005
285740.0,8.502411
285730.0,8.502411
285720.0,8.513208
285710.0,8.524005
285700.0,8.502411
285690.0,8.524005
285680.0,8.502411
285670.0,8.502411
285660.0,8.491614
285650.0,8.480818
285640.0,8.502411
285630.0,8.502411
285620.0,8.480818
285610.0,8.480818
285600.0,8.480818
285590.0,8.491614
285580.0,8.480818
285570.0,8.459224
285560.0,8.480818
285550.0,8.480818
285540.0,8.480818
285530.0,8.480818
285520.0,8.480818
285510.0,8.47002
285500.0,8.459224
285490.0,8.480818
285480.0,8.480818
285470.0,8.480818
285460.0,8.491614
285450.0,8.502411
285440.0,8.502411
285430.0,8.480818
285420.0,8.513208
285410.0,8.502411
285400.0,8.502411
285390.0,8.502411
285380.0,8.502411
285370.0,8.502411
285360.0,8.502411
285350.0,8.524005
285340.0,8.502411
285330.0,8.502411
285320.0,8.524005
285310.0,8.524005
285300.0,8.524005
285290.0,8.480818
285280.0,8.480818
285270.0,8.502411
285260.0,8.480818
285250.0,8.480818
285240.0,8.480818
285230.0,8.480818
285220.0,8.480818
285210.0,8.502411
285200.0,8.480818
285190.0,8.480818
285180.0,8.480818
285170.0,8.480818
285160.0,8.491614
285150.0,8.480818
285140.0,8.480818
285130.0,8.480818
285120.0,8.480818
285110.0,8.47002
285100.0,8.480818
285090.0,8.480818
285080.0,8.47002
285070.0,8.459224
285060.0,8.459224
285050.0,8.437631
285040.0,8.437631
285030.0,8.448427
285020.0,8.437631
285010.0,8.437631
285000.0,8.459224
284990.0,8.459224
284980.0,8.459224
284970.0,8.459224
284960.0,8.459224
284950.0,8.459224
284940.0,8.448427
284930.0,8.416037
284920.0,8.3944435
284910.0,8.3944435
284900.0,8.3944435
284890.0,8.416037
284880.0,8.437631
284870.0,8.3944435
284860.0,8.308069
284850.0,8.340459
284840.0,8.3944435
284830.0,8.437631
284820.0,8.437631
284810.0,8.437631
284800.0,8.480818
284790.0,8.588785
284780.0,8.718348
284770.0,8.847909
284760.0,8.783129
284750.0,8.696754
284740.0,8.783129
284730.0,9.258188
284720.0,9.6468725
284710.0,9.798028
284700.0,9.992371
284690.0,9.798028
284680.0,9.560498
284670.0,9.398546
284660.0,9.215001
284650.0,9.128626
284640.0,9.063845
284630.0,8.934283
284620.0,8.826316
284610.0,8.718348
284600.0,8.826316
284590.0,8.999064
284580.0,8.923487
284570.0,8.739942
284560.0,8.610379
284550.0,8.588785
284540.0,8.804722
284530.0,8.869503
284520.0,9.215001
284510.0,9.193406
284500.0,8.97747
284490.0,8.804722
284480.0,8.783129
284470.0,8.847909
284460.0,8.761535
284450.0,8.675159
284440.0,8.718348
284430.0,8.718348
284420.0,8.718348
284410.0,8.718348
284400.0,9.009861
284390.0,9.063845
284380.0,8.97747
284370.0,8.891096
284360.0,8.729144
284350.0,8.610379
284340.0,8.567192
284330.0,8.502411
284320.0,8.459224
284310.0,8.480818
284300.0,8.502411
284290.0,8.847909
284280.0,8.804722
284270.0,8.826316
284260.0,8.826316
284250.0,8.891096
284240.0,9.020658
284230.0,8.91269
284220.0,8.739942
284210.0,8.675159
284200.0,8.567192
284190.0,8.621176
284180.0,8.826316
284170.0,9.085439
284160.0,9.128626
284150.0,9.107032
284140.0,9.009861
284130.0,8.91269
284120.0,8.847909
284110.0,8.804722
284100.0,8.772331
284090.0,8.891096
284080.0,9.171813
284070.0,9.171813
284060.0,9.344563
284050.0,9.279781
284040.0,9.193406
284030.0,9.117828
284020.0,8.955877
284010.0,8.739942
284000.0,8.588785
283990.0,8.545598
283980.0,8.545598
283970.0,8.524005
283960.0,8.502411
283950.0,8.524005
283940.0,8.502411
283930.0,8.524005
283920.0,8.502411
283910.0,8.502411
283900.0,8.480818
283890.0,8.502411
283880.0,8.502411
283870.0,8.480818
283860.0,8.502411
283850.0,8.502411
283840.0,8.480818
283830.0,8.459224
283820.0,8.480818
283810.0,8.459224
283800.0,8.513208
283790.0,8.545598
283780.0,8.524005
283770.0,8.631972
283760.0,8.631972
283750.0,8.610379
283740.0,8.567192
283730.0,8.502411
283720.0,8.502411
283710.0,8.610379
283700.0,8.653566
283690.0,8.675159
283680.0,8.739942
283670.0,8.761535
283660.0,8.675159
283650.0,8.675159
283640.0,8.783129
283630.0,8.91269
283620.0,8.94508
283610.0,8.91269
283600.0,8.847909
283590.0,8.761535
283580.0,8.696754
283570.0,8.718348
283560.0,8.675159
283550.0,8.718348
283540.0,8.718348
283530.0,8.696754
283520.0,8.588785
283510.0,8.524005
283500.0,8.502411
283490.0,8.513208
283480.0,8.545598
283470.0,8.567192
283460.0,8.524005
283450.0,8.513208
283440.0,8.502411
283430.0,8.502411
283420.0,8.567192
283410.0,8.567192
283400.0,8.524005
283390.0,8.524005
283380.0,8.524005
283370.0,8.524005
283360.0,8.524005
283350.0,8.545598
283340.0,8.545598
283330.0,8.545598
283320.0,8.5348015
283310.0,8.567192
283300.0,8.588785
283290.0,8.610379
283280.0,8.577989
283270.0,8.545598
283260.0,8.588785
283250.0,8.588785
283240.0,8.707551
283230.0,8.631972
283220.0,8.653566
283210.0,8.588785
283200.0,8.610379
283190.0,8.621176
283180.0,8.610379
283170.0,8.588785
283160.0,8.610379
283150.0,8.610379
283140.0,8.610379
283130.0,8.610379
283120.0,8.610379
283110.0,8.610379
283100.0,8.610379
283090.0,8.610379
283080.0,8.588785
283070.0,8.610379
283060.0,8.588785
283050.0,8.588785
283040.0,8.653566
283030.0,8.610379
283020.0,8.567192
283010.0,8.664363
283000.0,8.631972
282990.0,8.631972
282980.0,8.631972
282970.0,8.610379
282960.0,8.610379
282950.0,8.588785
282940.0,8.577989
282930.0,8.588785
282920.0,8.588785
282910.0,8.718348
282900.0,8.869503
282890.0,8.783129
282880.0,8.653566
282870.0,8.610379
282860.0,8.610379
282850.0,8.567192
282840.0,8.675159
282830.0,8.91269
282820.0,8.955877
282810.0,9.020658
282800.0,9.042252
282790.0,8.988267
282780.0,8.847909
282770.0,8.761535
282760.0,8.64277
282750.0,8.631972
282740.0,8.567192
282730.0,8.545598
282720.0,8.437631
282710.0,8.3944435
282700.0,8.459224
282690.0,8.524005
282680.0,8.459224
282670.0,8.47002
282660.0,8.524005
282650.0,8.545598
282640.0,8.545598
282630.0,8.621176
282620.0,8.631972
282610.0,8.567192
282600.0,8.480818
282590.0,8.459224
282580.0,8.40524
282570.0,8.3944435
282560.0,8.416037
282550.0,8.437631
282540.0,8.491614
282530.0,8.502411
282520.0,8.524005
282510.0,8.524005
282500.0,8.524005
282490.0,8.524005
282480.0,8.545598
282470.0,8.567192
282460.0,8.588785
282450.0,8.567192
282440.0,8.524005
282430.0,8.545598
282420.0,8.545598
282410.0,8.545598
282400.0,8.524005
282390.0,8.588785
282380.0,8.739942
282370.0,8.793925
282360.0,8.718348
282350.0,8.631972
282340.0,8.567192
282330.0,8.545598
282320.0,8.524005
282310.0,8.545598
282300.0,8.588785
282290.0,8.675159
282280.0,8.621176
282270.0,8.567192
282260.0,8.653566
282250.0,8.718348
282240.0,8.664363
282230.0,8.610379
282220.0,8.524005
282210.0,8.437631
282200.0,8.416037
282190.0,8.351256
282180.0,8.437631
282170.0,8.502411
282160.0,8.416037
282150.0,8.40524
282140.0,8.437631
282130.0,8.567192
282120.0,8.480818
282110.0,8.459224
282100.0,8.459224
282090.0,9.085439
282080.0,9.020658
282070.0,8.934283
282060.0,9.063845
282050.0,9.38775
282040.0,9.3229685
282030.0,9.215001
282020.0,9.225798
282010.0,9.193406
282000.0,9.150219
281990.0,9.107032
281980.0,9.053048
281970.0,8.97747
281960.0,8.91269
281950.0,8.847909
281940.0,8.718348
281930.0,8.588785
281920.0,8.480818
281910.0,8.351256
281900.0,8.567192
281890.0,8.545598
281880.0,8.3944435
281870.0,8.3944435
281860.0,8.437631
281850.0,8.351256
281840.0,8.3944435
281830.0,8.480818
281820.0,8.567192
281810.0,8.47002
281800.0,8.416037
281790.0,8.437631
281780.0,8.437631
281770.0,8.416037
281760.0,8.437631
281750.0,8.437631
281740.0,8.459224
281730.0,8.459224
281720.0,8.437631
281710.0,8.459224
281700.0,8.437631
281690.0,8.480818
281680.0,8.610379
281670.0,8.675159
281660.0,8.675159
281650.0,8.567192
281640.0,8.459224
281630.0,8.3944435
281620.0,8.372849
281610.0,8.675159
281600.0,9.150219
281590.0,8.955877
281580.0,8.783129
281570.0,8.491614
281560.0,8.286475
281550.0,8.308069
281540.0,8.308069
281530.0,8.308069
281520.0,8.416037
281510.0,8.459224
281500.0,8.3944435
281490.0,8.329662
281480.0,8.480818
281470.0,8.480818
281460.0,8.459224
281450.0,8.567192
281440.0,8.783129
281430.0,8.8803
281420.0,8.804722
281410.0,8.761535
281400.0,8.761535
281390.0,8.653566
281380.0,8.545598
281370.0,8.437631
281360.0,8.3944435
281350.0,8.340459
281340.0,8.308069
281330.0,8.286475
281320.0,8.243288
281310.0,8.221694
281300.0,8.545598
281290.0,8.416037
281280.0,8.761535
281270.0,8.588785
281260.0,8.372849
281250.0,8.545598
281240.0,8.610379
281230.0,8.459224
281220.0,8.372849
281210.0,8.340459
281200.0,8.416037
281190.0,8.372849
281180.0,8.3944435
281170.0,8.383646
281160.0,8.588785
281150.0,8.653566
281140.0,8.675159
281130.0,8.610379
281120.0,8.524005
281110.0,8.437631
281100.0,8.524005
281090.0,8.480818
281080.0,8.40524
281070.0,8.437631
281060.0,8.437631
281050.0,8.5348015
281040.0,8.459224
281030.0,8.3944435
281020.0,8.3944435
281010.0,8.480818
281000.0,8.653566
280990.0,9.171813
280980.0,9.085439
280970.0,8.966674
280960.0,8.761535
280950.0,8.631972
280940.0,8.567192
280930.0,8.480818
280920.0,8.47002
280910.0,8.459224
280900.0,8.480818
280890.0,8.653566
280880.0,8.815518
280870.0,8.696754
280860.0,8.610379
280850.0,8.567192
280840.0,8.545598
280830.0,8.459224
280820.0,8.545598
280810.0,8.567192
280800.0,8.426833
280790.0,8.308069
280780.0,8.567192
280770.0,8.416037
280760.0,8.448427
280750.0,8.934283
280740.0,9.258188
280730.0,9.495717
280720.0,9.193406
280710.0,8.934283
280700.0,8.955877
280690.0,8.97747
280680.0,9.128626
280670.0,9.096235
280660.0,9.085439
280650.0,9.020658
280640.0,8.934283
280630.0,8.847909
280620.0,8.826316
280610.0,8.826316
280600.0,8.739942
280590.0,8.653566
280580.0,8.545598
280570.0,8.588785
280560.0,8.567192
280550.0,8.480818
280540.0,8.437631
280530.0,8.567192
280520.0,8.761535
280510.0,8.653566
280500.0,8.588785
280490.0,8.437631
280480.0,8.3944435
280470.0,8.372849
280460.0,8.459224
280450.0,8.480818
280440.0,8.480818
280430.0,8.437631
280420.0,8.459224
280410.0,8.459224
280400.0,8.437631
280390.0,8.459224
280380.0,8.524005
280370.0,8.869503
280360.0,8.97747
280350.0,8.999064
280340.0,8.97747
280330.0,9.020658
280320.0,8.97747
280310.0,9.020658
280300.0,9.063845
280290.0,9.063845
280280.0,8.91269
280270.0,8.783129
280260.0,8.718348
280250.0,8.761535
280240.0,8.567192
280230.0,8.567192
280220.0,8.631972
280210.0,8.513208
280200.0,8.545598
280190.0,8.502411
280180.0,8.437631
280170.0,8.437631
280160.0,8.426833
280150.0,8.437631
280140.0,8.416037
280130.0,8.459224
280120.0,8.416037
280110.0,8.437631
280100.0,8.416037
280090.0,8.372849
280080.0,8.383646
280070.0,8.524005
280060.0,8.459224
280050.0,8.416037
280040.0,8.40524
280030.0,8.416037
280020.0,8.416037
280010.0,8.437631
280000.0,8.437631
279990.0,8.480818
279980.0,8.524005
279970.0,8.610379
279960.0,8.588785
279950.0,8.793925
279940.0,9.107032
279930.0,8.999064
279920.0,8.955877
279910.0,8.934283
279900.0,8.837112
279890.0,8.718348
279880.0,8.675159
279870.0,8.610379
279860.0,8.588785
279850.0,8.577989
279840.0,8.545598
279830.0,8.545598
279820.0,8.567192
279810.0,8.567192
279800.0,8.588785
279790.0,8.610379
279780.0,8.567192
279770.0,8.524005
279760.0,8.491614
279750.0,8.480818
279740.0,8.502411
279730.0,8.480818
279720.0,8.480818
279710.0,8.480818
279700.0,8.502411
279690.0,8.524005
279680.0,8.513208
279670.0,8.502411
279660.0,8.502411
279650.0,8.502411
279640.0,8.524005
279630.0,8.502411
279620.0,8.502411
279610.0,8.524005
279600.0,8.524005
279590.0,8.524005
279580.0,8.502411
279570.0,8.524005
279560.0,8.545598
279550.0,8.5348015
279540.0,8.567192
279530.0,8.567192
279520.0,8.5348015
279510.0,8.545598
279500.0,8.545598
279490.0,8.545598
279480.0,8.545598
279470.0,8.556396
279460.0,8.545598
279450.0,8.545598
279440.0,8.524005
279430.0,8.524005
279420.0,8.5348015
279410.0,8.545598
279400.0,8.502411
279390.0,8.524005
279380.0,8.577989
279370.0,8.524005
279360.0,8.502411
279350.0,8.524005
279340.0,8.696754
279330.0,9.042252
279320.0,8.955877
279310.0,8.869503
279300.0,8.696754
279290.0,8.588785
279280.0,8.545598
279270.0,8.545598
279260.0,8.545598
279250.0,8.577989
279240.0,8.588785
279230.0,8.567192
279220.0,8.545598
279210.0,8.524005
279200.0,8.524005
279190.0,8.502411
279180.0,8.480818
279170.0,8.567192
279160.0,8.847909
279150.0,8.847909
279140.0,8.804722
279130.0,8.696754
279120.0,8.556396
279110.0,8.524005
279100.0,8.524005
279090.0,8.491614
279080.0,8.480818
279070.0,8.480818
279060.0,8.491614
279050.0,8.480818
279040.0,8.502411
279030.0,8.502411
279020.0,8.588785
279010.0,8.631972
279000.0,8.761535
278990.0,8.631972
278980.0,8.545598
278970.0,8.524005
278960.0,8.502411
278950.0,8.891096
278940.0,8.826316
278930.0,8.675159
278920.0,8.545598
278910.0,8.524005
278900.0,8.545598
278890.0,8.610379
278880.0,8.847909
278870.0,8.696754
278860.0,8.577989
278850.0,8.567192
