TDEP,HDRA,PEFZ,RHOZ
290940.0,0.2391429,3.4267366,2.2462778
290920.0,0.2391398,3.4287786,2.2462766
290900.0,0.23914099,3.4308186,2.2462747
290880.0,0.23914051,3.4328582,2.246273
290860.0,0.23913956,3.4348972,2.2462714
290840.0,0.23913836,3.4369357,2.24627
290820.0,0.23913717,3.4389734,2.2462685
290800.0,0.23913503,3.4410105,2.2462664
290780.0,0.23913336,3.4430473,2.2462647
290760.0,0.23913455,3.4450817,2.2462623
290740.0,0.23913407,3.447116,2.24626
290720.0,0.23913312,3.44915,2.246258
290700.0,0.23913074,3.4511833,2.2462556
290680.0,0.23912907,3.453216,2.2462537
290660.0,0.23912668,3.455248,2.2462513
290640.0,0.2391243,3.4572794,2.246249
290620.0,0.23912263,3.4593103,2.246247
290600.0,0.23912024,3.4613407,2.2462447
290580.0,0.23911786,3.4633696,2.2462423
290560.0,0.23911548,3.4653986,2.24624
290540.0,0.23911309,3.4674258,2.2462375
290520.0,0.23911023,3.469453,2.2462347
290500.0,0.23910809,3.4714797,2.2462325
290480.0,0.23910522,3.4735057,2.2462296
290460.0,0.2391026,3.4755304,2.246227
290440.0,0.23909974,3.4775543,2.2462242
290420.0,0.23909712,3.4795775,2.2462215
290400.0,0.2390945,3.4816003,2.246219
290380.0,0.23909116,3.483622,2.2462156
290360.0,0.23908854,3.4856431,2.246213
290340.0,0.23908591,3.4876637,2.2462103
290320.0,0.23908281,3.4896834,2.2462072
290300.0,0.23907948,3.491702,2.246204
290280.0,0.23907661,3.49372,2.246201
290260.0,0.23907351,3.4957376,2.246198
290240.0,0.23907042,3.497754,2.2461948
290220.0,0.23906398,3.4997709,2.2461922
290200.0,0.23905921,3.5017862,2.246189
290180.0,0.2390554,3.5038004,2.246186
290160.0,0.23905158,3.5058134,2.2461827
290140.0,0.23904824,3.5078254,2.2461793
290120.0,0.23904443,3.5098367,2.2461758
290100.0,0.23904109,3.511847,2.2461724
290080.0,0.23903728,3.5138564,2.2461686
290060.0,0.2390337,3.515865,2.246165
290040.0,0.23903298,3.5178716,2.2461607
290020.0,0.23903108,3.5198777,2.246157
290000.0,0.23902822,3.5218835,2.246153
289980.0,0.23902464,3.5238883,2.2461493
289960.0,0.23902082,3.5258923,2.2461455
289940.0,0.23901701,3.5278955,2.2461417
289920.0,0.2390132,3.5298977,2.2461376
289900.0,0.23900914,3.531899,2.2461336
289880.0,0.23900509,3.5338995,2.2461295
289860.0,0.23900104,3.535899,2.2461255
289840.0,0.23899698,3.5378973,2.2461214
289820.0,0.23899245,3.539895,2.2461169
289800.0,0.2389884,3.5418918,2.2461128
289780.0,0.23898435,3.5438871,2.2461088
289760.0,0.23897958,3.545882,2.246104
289740.0,0.23897552,3.5478756,2.2461
289720.0,0.238971,3.5498686,2.2460954
289700.0,0.2389667,3.5518603,2.2460911
289680.0,0.23896241,3.5538511,2.2460868
289660.0,0.23895788,3.5558407,2.2460823
289640.0,0.23895359,3.5578296,2.2460778
289620.0,0.23894882,3.5598173,2.246073
289600.0,0.23894429,3.561804,2.2460682
289580.0,0.23893976,3.5637898,2.2460637
289560.0,0.238935,3.5657747,2.246059
289540.0,0.23893023,3.5677583,2.2460542
289520.0,0.23892212,3.5697424,2.24605
289500.0,0.23891616,3.5717244,2.2460454
289480.0,0.23891044,3.5737054,2.2460406
289460.0,0.23890495,3.5756848,2.2460356
289440.0,0.23890018,3.577664,2.2460308
289420.0,0.23889446,3.579641,2.2460256
289400.0,0.23888946,3.5816176,2.2460206
289380.0,0.23888445,3.5835931,2.2460155
289360.0,0.23887968,3.585567,2.2460108
289340.0,0.2388773,3.5875387,2.2460048
289320.0,0.23887348,3.5895097,2.245999
289300.0,0.23886919,3.5914803,2.2459939
289280.0,0.23886395,3.5934498,2.2459884
289260.0,0.2388587,3.5954182,2.245983
289240.0,0.23885393,3.597386,2.245978
289220.0,0.23884845,3.5993521,2.2459724
289200.0,0.23884249,3.6013172,2.2459664
289180.0,0.23883724,3.6032813,2.2459612
289160.0,0.23883176,3.6052442,2.2459557
289140.0,0.23882604,3.607206,2.24595
289120.0,0.23882031,3.6091669,2.2459443
289100.0,0.23881483,3.6111264,2.2459388
289080.0,0.23880911,3.6130846,2.245933
289060.0,0.23880339,3.615042,2.2459273
289040.0,0.23879743,3.616998,2.2459214
289020.0,0.23879147,3.6189528,2.2459154
289000.0,0.23878574,3.6209068,2.2459097
288980.0,0.23877954,3.622859,2.2459035
288960.0,0.23877358,3.624811,2.2458975
288940.0,0.23876786,3.6267612,2.2458918
288920.0,0.23876166,3.6287105,2.2458856
288900.0,0.2387557,3.6306584,2.2458797
288880.0,0.23874974,3.6326048,2.2458737
288860.0,0.23874044,3.6345515,2.2458682
288840.0,0.23873281,3.6364965,2.2458622
288820.0,0.23872566,3.6384401,2.245856
288800.0,0.23871922,3.6403818,2.2458498
288780.0,0.23871326,3.6423225,2.245844
288760.0,0.23870635,3.6442616,2.2458375
288740.0,0.23869991,3.6462,2.245831
288720.0,0.23869348,3.6481366,2.2458246
288700.0,0.23868704,3.6500723,2.2458181
288680.0,0.23868394,3.6520052,2.245811
288660.0,0.23867917,3.6539373,2.2458045
288640.0,0.23867321,3.6558695,2.2457979
288620.0,0.23866653,3.6577997,2.245791
288600.0,0.23866034,3.659729,2.2457845
288580.0,0.23865342,3.6616566,2.2457776
288560.0,0.23864698,3.6635835,2.245771
288540.0,0.23864031,3.6655087,2.2457643
288520.0,0.23863363,3.667433,2.2457576
288500.0,0.23862672,3.669356,2.2457507
288480.0,0.2386198,3.6712773,2.2457438
288460.0,0.23861289,3.6731975,2.2457368
288440.0,0.2386055,3.6751163,2.2457294
288420.0,0.23859882,3.6770341,2.2457228
288400.0,0.23859191,3.6789503,2.2457159
288380.0,0.23858476,3.6808658,2.2457087
288360.0,0.23857784,3.6827796,2.2457018
288340.0,0.23857069,3.684692,2.2456946
288320.0,0.2385633,3.6866026,2.2456872
288300.0,0.23855615,3.6885126,2.24568
288280.0,0.238549,3.690421,2.245673
288260.0,0.23854184,3.6923282,2.2456658
288240.0,0.23853445,3.694234,2.2456584
288220.0,0.2385273,3.6961381,2.2456512
288200.0,0.2405417,3.70147,2.2476692
288180.0,0.24114919,3.7036526,2.2482789
288160.0,0.24107957,3.7050557,2.2482102
288140.0,0.24106812,3.7066143,2.2481997
288120.0,0.24108315,3.7081566,2.2482152
288100.0,0.24110746,3.7096057,2.2482433
288080.0,0.24114037,3.7109232,2.2482786
288060.0,0.24117899,3.7120905,2.248318
288040.0,0.24122024,3.7130957,2.24836
288020.0,0.23924255,3.7105036,2.246379
288000.0,0.23866057,3.7107282,2.2457948
287980.0,0.23875165,3.7115157,2.2458844
287960.0,0.23878527,3.7119632,2.2459176
287940.0,0.23879433,3.7122226,2.2459261
287920.0,0.23879027,3.7123141,2.2459183
287900.0,0.23876166,3.7121594,2.2458875
287880.0,0.23870134,3.711625,2.245826
287860.0,0.2385912,3.710576,2.2457156
287840.0,0.23840666,3.7090106,2.2455306
287820.0,0.23667812,3.7041092,2.2438056
287800.0,0.23350382,3.7018209,2.2406328
287780.0,0.22779489,3.703561,2.2349238
287760.0,0.2187016,3.7102916,2.2258296
287740.0,0.2055242,3.7192416,2.2126498
287720.0,0.18719244,3.725455,2.1944377
287700.0,0.1635797,3.7200537,2.171721
287680.0,0.13649797,3.7080808,2.148609
287660.0,0.109330416,3.702597,2.1337218
287640.0,0.084584236,3.68767,2.1316128
287620.0,0.062877655,3.6858156,2.1439354
287600.0,0.04370165,3.6808527,2.1644745
287580.0,0.0272758,3.6662712,2.187929
287560.0,0.014468193,3.6468713,2.2149508
287540.0,0.006445408,3.62485,2.246137
287520.0,0.003535509,3.62183,2.2811797
287500.0,0.004054785,3.6289432,2.3166475
287480.0,0.0046856403,3.630756,2.3442073
287460.0,0.004532099,3.6415782,2.3615787
287440.0,0.0028116703,3.6338747,2.3666801
287420.0,0.00111866,3.623583,2.3666377
287400.0,1.3113022e-05,3.6187167,2.3670225
287380.0,-0.0007867813,3.6208518,2.3670402
287360.0,-0.0015289783,3.633038,2.367103
287340.0,-0.0020828247,3.638023,2.3677325
287320.0,-0.0024745464,3.6385908,2.3685486
287300.0,-0.0027647018,3.6379368,2.3692334
287280.0,-0.0028796196,3.6384468,2.3692913
287260.0,-0.0029010773,3.637971,2.3693378
287240.0,-0.0028173923,3.6358838,2.3696034
287220.0,-0.00269866,3.6337023,2.3700266
287200.0,-0.0025687218,3.6338322,2.3706646
287180.0,-0.0022461414,3.6369379,2.371483
287160.0,-0.0019137859,3.6428342,2.3727055
287140.0,-0.0015909672,3.649637,2.3746514
287120.0,-0.0012056828,3.654625,2.3777397
287100.0,-0.001070261,3.6633267,2.38111
287080.0,-0.0011138916,3.6779833,2.3841136
287060.0,-0.0014398098,3.7005289,2.3861055
287040.0,-0.0021362305,3.727216,2.3874273
287020.0,-0.0027375221,3.7463696,2.3895853
287000.0,-0.0030910969,3.7508817,2.3931715
286980.0,-0.0030531883,3.742443,2.3977988
286960.0,-0.002840519,3.725666,2.402584
286940.0,-0.00264287,3.708066,2.4060605
286920.0,-0.0023798943,3.6879475,2.4084508
286900.0,-0.001978159,3.6653986,2.41
286880.0,-0.0012981892,3.638106,2.4113219
286860.0,0.000113487244,3.620418,2.4129832
286840.0,0.0012831688,3.5938008,2.4132848
286820.0,0.0023281574,3.5736227,2.412513
286800.0,0.0033917427,3.5739377,2.4115992
286780.0,0.0042259693,3.5837817,2.4104335
286760.0,0.0048627853,3.5979292,2.409541
286740.0,0.004958391,3.602423,2.4081573
286720.0,0.004772663,3.6141722,2.406819
286700.0,0.004357815,3.627162,2.4063735
286680.0,0.0035276413,3.624833,2.4066882
286660.0,0.0029318333,3.6326942,2.4086537
286640.0,0.0022752285,3.6440141,2.4113045
286620.0,0.0010857582,3.65416,2.412412
286600.0,-0.0004310608,3.6771176,2.4120202
286580.0,-0.0021038055,3.715524,2.4106185
286560.0,-0.003420353,3.7785826,2.4098556
286540.0,-0.004518032,3.840318,2.410222
286520.0,-0.0055167675,3.9055896,2.4106266
286500.0,-0.0065345764,3.9745843,2.4103444
286480.0,-0.0075194836,4.042523,2.4091606
286460.0,-0.008362532,4.101031,2.4070776
286440.0,-0.009041071,4.143168,2.404018
286420.0,-0.0091331005,4.1569242,2.4009643
286400.0,-0.008522272,4.1399326,2.397553
286380.0,-0.0075097084,4.096292,2.3932645
286360.0,-0.0062270164,4.0349317,2.3868406
286340.0,-0.0045120716,3.9741151,2.3783338
286320.0,-0.0024614334,3.9111192,2.3679786
286300.0,0.0003118515,3.851228,2.3575773
286280.0,0.0041308403,3.8009007,2.3478737
286260.0,0.011502266,3.7621465,2.3433428
286240.0,0.01871562,3.7356906,2.3406003
286220.0,0.025206804,3.7201037,2.339694
286200.0,0.031240702,3.715997,2.3409648
286180.0,0.036732674,3.7232502,2.3428962
286160.0,0.04198289,3.7244081,2.3467605
286140.0,0.043735743,3.718138,2.3493776
286120.0,0.044789314,3.7056842,2.3539672
286100.0,0.04475403,3.689145,2.360107
286080.0,0.03978634,3.6649103,2.361831
286060.0,0.034277678,3.6431096,2.3626478
286040.0,0.028516293,3.6153727,2.3624663
286020.0,0.022738218,3.5919313,2.361353
286000.0,0.017181396,3.565797,2.3621185
285980.0,0.011520624,3.5337567,2.3641658
285960.0,0.00950551,3.5185108,2.371881
285940.0,0.0063142776,3.5051274,2.3781624
285920.0,0.0033810139,3.4923978,2.3824964
285900.0,0.0028965473,3.483241,2.3882334
285880.0,0.0028049946,3.4721131,2.3935351
285860.0,0.0033228397,3.4702675,2.4002016
285840.0,0.003829956,3.4666646,2.4066901
285820.0,0.0037558079,3.464294,2.4108105
285800.0,0.0032978058,3.4827206,2.4126365
285780.0,0.0020387173,3.5016804,2.411872
285760.0,0.0018405914,3.5286672,2.4114525
285740.0,0.0011935234,3.5615764,2.4111943
285720.0,-0.0006663799,3.5997744,2.4096787
285700.0,-0.0024530888,3.6408093,2.4084358
285680.0,-0.004034519,3.6672974,2.4080775
285660.0,-0.004887581,3.679395,2.4094453
285640.0,-0.0048263073,3.6813402,2.4135292
285620.0,-0.004404545,3.6633008,2.4184592
285600.0,-0.0038990974,3.6401575,2.4216344
285580.0,-0.0031974316,3.609146,2.42435
285560.0,-0.0024559498,3.578926,2.4257395
285540.0,-0.0012624264,3.5366595,2.4288898
285520.0,0.00038266182,3.5012138,2.4335365
285500.0,0.0018513203,3.4803147,2.436923
285480.0,0.002614975,3.4739888,2.4380333
285460.0,0.0025172234,3.4805672,2.4357212
285440.0,0.0018925667,3.508694,2.4315886
285420.0,0.0013437271,3.5413377,2.4285345
285400.0,0.0006740093,3.5790837,2.4258032
285380.0,5.173683e-05,3.612102,2.4249072
285360.0,-0.0009589195,3.6528134,2.4232984
285340.0,-0.0025365353,3.6904051,2.4200883
285320.0,-0.004187584,3.7309434,2.4161928
285300.0,-0.0057082176,3.770079,2.4132378
285280.0,-0.006763935,3.80842,2.4123466
285260.0,-0.0073406696,3.8236923,2.4147186
285240.0,-0.0077011585,3.8300526,2.4181268
285220.0,-0.0080525875,3.834598,2.4213407
285200.0,-0.008238316,3.836697,2.4246001
285180.0,-0.008299589,3.837519,2.4276114
285160.0,-0.007817268,3.8281903,2.431808
285140.0,-0.007280588,3.8140285,2.43642
285120.0,-0.006696701,3.8007512,2.4404337
285100.0,-0.005866289,3.785905,2.4445946
285080.0,-0.004750252,3.7720304,2.4480486
285060.0,-0.0035674572,3.759031,2.4506247
285040.0,-0.0025029182,3.752382,2.4511354
285020.0,-0.00167346,3.7549696,2.448765
285000.0,-0.00091838837,3.7620256,2.4442003
284980.0,-0.00020289421,3.7666512,2.4386053
284960.0,0.0012917519,3.7897673,2.4328234
284940.0,0.0037395954,3.8218634,2.4288735
284920.0,0.0052535534,3.858003,2.4232233
284900.0,0.0067982674,3.9090357,2.4164345
284880.0,0.008927584,3.965285,2.408446
284860.0,0.01205945,4.0162487,2.4007704
284840.0,0.015269756,4.053402,2.3931882
284820.0,0.017991781,4.0806546,2.3849032
284800.0,0.020607233,4.1112576,2.3776798
284780.0,0.022895813,4.1198764,2.372245
284760.0,0.025721073,4.1155987,2.368591
284740.0,0.030846596,4.104801,2.3695817
284720.0,0.036699295,4.0807896,2.3724246
284700.0,0.04266405,4.044048,2.3777983
284680.0,0.048449755,4.001247,2.385211
284660.0,0.055193663,3.9629495,2.395116
284640.0,0.062631845,3.9282756,2.4068794
284620.0,0.069556236,3.8957918,2.4176574
284600.0,0.076087475,3.8702703,2.4273665
284580.0,0.08090854,3.850381,2.432925
284560.0,0.08460641,3.839762,2.4342515
284540.0,0.08792257,3.838119,2.4333181
284520.0,0.09085393,3.8457074,2.430799
284500.0,0.09282327,3.8570774,2.427624
284480.0,0.09240413,3.8680725,2.4218137
284460.0,0.08984327,3.877574,2.4140658
284440.0,0.08561158,3.8864012,2.404009
284420.0,0.080519915,3.8919144,2.392436
284400.0,0.07638359,3.8961627,2.3829553
284380.0,0.07308602,3.8978958,2.3758717
284360.0,0.07013965,3.8977046,2.3703945
284340.0,0.06750536,3.8949878,2.3657944
284320.0,0.065812826,3.8925714,2.3610766
284300.0,0.066693544,3.8921652,2.358949
284280.0,0.07063174,3.8969646,2.3587801
284260.0,0.077022314,3.9041224,2.358625
284240.0,0.085841894,3.9134712,2.3587744
284220.0,0.096992016,3.9226468,2.3590014
284200.0,0.11033654,3.9259748,2.3611197
284180.0,0.12267423,3.9237459,2.3587074
284160.0,0.13079858,3.9173503,2.3453991
284140.0,0.13503361,3.9121823,2.3228552
284120.0,0.13743615,3.908543,2.2976756
284100.0,0.13952398,3.9038744,2.2769794
284080.0,0.14194942,3.8973045,2.2646182
284060.0,0.14118814,3.8847013,2.2542531
284040.0,0.13473535,3.8614268,2.2422318
284020.0,0.124200106,3.8331366,2.2305386
284000.0,0.11445308,3.801724,2.229641
283980.0,0.10871458,3.7659497,2.246649
283960.0,0.0971272,3.7062187,2.2672489
283940.0,0.08482289,3.6350043,2.2896333
283920.0,0.07137799,3.5663495,2.3082948
283900.0,0.05713892,3.4960213,2.3225238
283880.0,0.044857264,3.4424107,2.3369472
283860.0,0.03611684,3.4105272,2.3538184
283840.0,0.028171778,3.3968396,2.3667438
283820.0,0.01930976,3.3962996,2.37171
283800.0,0.010136843,3.4112654,2.369225
283780.0,0.010080576,3.4510405,2.3709013
283760.0,0.011843681,3.506301,2.3713183
283740.0,0.014714241,3.5638342,2.3702395
283720.0,0.01919508,3.6316676,2.368276
283700.0,0.025811672,3.6951103,2.3667896
283680.0,0.03297448,3.7486331,2.3629408
283660.0,0.04148507,3.7923326,2.360135
283640.0,0.05053687,3.8285496,2.3563626
283620.0,0.059717417,3.8548708,2.3517346
283600.0,0.068455696,3.874957,2.3472567
283580.0,0.07594609,3.8846462,2.3431969
283560.0,0.08179736,3.883578,2.3402178
283540.0,0.085100174,3.870169,2.3373108
283520.0,0.08443737,3.8409848,2.3330128
283500.0,0.080335855,3.800724,2.3287644
283480.0,0.073596,3.7538855,2.3254042
283460.0,0.066026926,3.70462,2.324624
283440.0,0.057886362,3.6528914,2.326306
283420.0,0.050380707,3.6022406,2.3315554
283400.0,0.04379797,3.5546784,2.338504
283380.0,0.037718773,3.5104346,2.3449006
283360.0,0.032221317,3.4725623,2.3484902
283340.0,0.027068138,3.44024,2.3488135
283320.0,0.023584366,3.4200203,2.348658
283300.0,0.021676779,3.4118967,2.3479824
283280.0,0.020846128,3.4133475,2.3473237
283260.0,0.02077818,3.4246614,2.3460226
283240.0,0.021053314,3.4447377,2.3436694
283220.0,0.021632671,3.4718466,2.341312
283200.0,0.022006273,3.5034633,2.3392487
283180.0,0.021687984,3.5398295,2.3382907
283160.0,0.021151543,3.578191,2.33836
283140.0,0.020219326,3.600696,2.3388746
283120.0,0.018655539,3.6247013,2.3390741
283100.0,0.016067028,3.6524816,2.3380003
283080.0,0.013025522,3.6726007,2.337668
283060.0,0.009166241,3.686347,2.336826
283040.0,0.0055863857,3.679141,2.3385878
283020.0,0.00264287,3.6648881,2.3411696
283000.0,0.00061511993,3.6447656,2.3437767
282980.0,-0.00029587746,3.6264925,2.3458693
282960.0,-0.0004298687,3.6192234,2.3466306
282940.0,0.0004580021,3.61598,2.3475478
282920.0,0.0026080608,3.6120038,2.3496773
282900.0,0.0063340664,3.6178713,2.351796
282880.0,0.01203084,3.6327562,2.3544521
282860.0,0.018251657,3.6695933,2.3541687
282840.0,0.025269508,3.7165256,2.3540642
282820.0,0.03247857,3.7684565,2.3545496
282800.0,0.039344072,3.8224623,2.355867
282780.0,0.045176268,3.8787732,2.3571692
282760.0,0.049323797,3.923317,2.3568
282740.0,0.052700758,3.9592154,2.3565652
282720.0,0.055034876,3.9880452,2.3561904
282700.0,0.056467056,4.010382,2.3540933
282680.0,0.057429552,4.026634,2.3499994
282660.0,0.057685375,4.0343266,2.344317
282640.0,0.058229923,4.035634,2.34008
282620.0,0.059545994,4.032375,2.338068
282600.0,0.061663866,4.025899,2.3373032
282580.0,0.06483841,4.0192924,2.335987
282560.0,0.067886114,4.0072184,2.3328252
282540.0,0.0697937,3.987673,2.328036
282520.0,0.06994057,3.958124,2.325148
282500.0,0.068556786,3.9231126,2.32655
282480.0,0.067046404,3.8889465,2.3330157
282460.0,0.06586552,3.8551378,2.342361
282440.0,0.06349015,3.8191698,2.3480284
282420.0,0.059131622,3.7805285,2.3471222
282400.0,0.052998543,3.7379892,2.341837
282380.0,0.04642725,3.6971288,2.3340275
282360.0,0.042827368,3.6665769,2.3293662
282340.0,0.043225527,3.646533,2.3282008
282320.0,0.04653454,3.6333551,2.326749
282300.0,0.050231457,3.62491,2.3188615
282280.0,0.052777052,3.622461,2.3019903
282260.0,0.056557894,3.6272376,2.2858272
282240.0,0.06286001,3.638286,2.277438
282220.0,0.071347,3.6515863,2.2799878
282200.0,0.07940364,3.6639082,2.290107
282180.0,0.08387303,3.6692026,2.3009021
282160.0,0.084546566,3.6681302,2.3105543
282140.0,0.08264041,3.664088,2.3190563
282120.0,0.07934809,3.6543093,2.329712
282100.0,0.075104,3.6385655,2.343793
282080.0,0.07032776,3.620848,2.3608956
282060.0,0.06546736,3.6038878,2.3787112
282040.0,0.061039686,3.5910006,2.3944528
282020.0,0.05760789,3.5823622,2.406882
282000.0,0.05529189,3.5771725,2.4157846
281980.0,0.053639174,3.5739965,2.4217646
281960.0,0.05222726,3.5722418,2.4253051
281940.0,0.05133772,3.5742362,2.4257252
281920.0,0.050518036,3.5769358,2.4234805
281900.0,0.04867983,3.5768356,2.4176893
281880.0,0.04602909,3.5750542,2.411159
281860.0,0.0429914,3.5753615,2.4055433
281840.0,0.039401293,3.5762525,2.4013684
281820.0,0.03551483,3.5794537,2.3990405
281800.0,0.031003237,3.5832891,2.3974605
281780.0,0.026120663,3.586524,2.3980865
281760.0,0.022352219,3.5921469,2.4025314
281740.0,0.020202398,3.5993261,2.4096258
281720.0,0.019298315,3.6120393,2.4170525
281700.0,0.017891407,3.6321173,2.420771
281680.0,0.014445543,3.659663,2.4182448
281660.0,0.013030767,3.7116766,2.4163334
281640.0,0.014781475,3.778606,2.4178417
281620.0,0.019742012,3.8661466,2.4223187
281600.0,0.026489496,3.9646215,2.427319
281580.0,0.030770063,4.061253,2.4279795
281560.0,0.03287244,4.157311,2.4256124
281540.0,0.03462577,4.2438655,2.422856
281520.0,0.03815341,4.3143964,2.4220273
281500.0,0.044223785,4.3626766,2.4223366
281480.0,0.049678326,4.372156,2.419007
281460.0,0.053541422,4.353927,2.409063
281440.0,0.0565629,4.307482,2.3949945
281420.0,0.059579134,4.2455535,2.3798964
281400.0,0.06441736,4.17827,2.367402
281380.0,0.070225954,4.1052337,2.3582237
281360.0,0.075036526,4.031548,2.3495233
281340.0,0.078588724,3.961357,2.3418927
281320.0,0.08068919,3.8972163,2.3368113
281300.0,0.08207989,3.8422105,2.3353677
281280.0,0.08210254,3.7923415,2.3379467
281260.0,0.08044624,3.7490556,2.3417084
281240.0,0.077768326,3.7104056,2.3452125
281220.0,0.0754714,3.6766162,2.3491764
281200.0,0.07471156,3.6489477,2.3546352
281180.0,0.075773,3.628291,2.3626604
281160.0,0.07783532,3.61463,2.3704824
281140.0,0.08022928,3.605852,2.3763347
281120.0,0.08174062,3.6011877,2.3781433
281100.0,0.08318567,3.602611,2.3779697
281080.0,0.08437157,3.6057196,2.377869
281060.0,0.08521056,3.6109836,2.378267
281040.0,0.0857718,3.619423,2.3794959
281020.0,0.085223675,3.6299846,2.3791032
281000.0,0.08409405,3.6417978,2.3776672
280980.0,0.08278561,3.6531935,2.3778687
280960.0,0.08122635,3.6661093,2.3788579
280940.0,0.08020115,3.6801474,2.3804483
280920.0,0.0788331,3.6909769,2.3796
280900.0,0.07824302,3.700653,2.3783023
280880.0,0.077818155,3.7040842,2.3782084
280860.0,0.07715964,3.701755,2.3798878
280840.0,0.07677817,3.69666,2.3836985
280820.0,0.07582903,3.6909049,2.3859642
280800.0,0.074715614,3.6864955,2.38476
280780.0,0.073992014,3.6826947,2.3806045
280760.0,0.07357073,3.6794636,2.374778
280740.0,0.0745461,3.680932,2.3699374
280720.0,0.075270176,3.6827343,2.3636353
280700.0,0.07625127,3.6868575,2.3557546
280680.0,0.07741785,3.6902068,2.3470852
280660.0,0.07887244,3.6913588,2.3391469
280640.0,0.08162022,3.6898859,2.3350093
280620.0,0.08504462,3.6844618,2.3347063
280600.0,0.088537455,3.6766193,2.3375854
280580.0,0.09152603,3.6662772,2.3439271
280560.0,0.09306574,3.655342,2.3521056
280540.0,0.09340215,3.6484861,2.3611264
280520.0,0.09295678,3.647666,2.3713562
280500.0,0.09213996,3.6540222,2.3816462
280480.0,0.090724945,3.6651065,2.3916094
280460.0,0.087859154,3.6789615,2.3989336
280440.0,0.08347154,3.6940646,2.402351
280420.0,0.078155756,3.7083936,2.402012
280400.0,0.07292938,3.7209325,2.399291
280380.0,0.06814313,3.728831,2.394997
280360.0,0.064739466,3.7318716,2.3918881
280340.0,0.06306505,3.7322447,2.3897848
280320.0,0.062261343,3.7289212,2.3886414
280300.0,0.061248302,3.7222104,2.3871117
280280.0,0.05987835,3.7148917,2.3852007
280260.0,0.057947874,3.7086897,2.3834171
280240.0,0.055911303,3.7042923,2.3834698
280220.0,0.052952528,3.7000678,2.3829658
280200.0,0.05001211,3.6981452,2.3833723
280180.0,0.04784274,3.7012396,2.385017
280160.0,0.04656005,3.705756,2.3879163
280140.0,0.046750546,3.7115805,2.3918893
280120.0,0.04843259,3.721528,2.3944771
280100.0,0.051150322,3.7328682,2.3943977
280080.0,0.055435658,3.747236,2.393141
280060.0,0.06217575,3.7680578,2.3931706
280040.0,0.07184863,3.7962315,2.3967357
280020.0,0.08300018,3.8267217,2.401764
