Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-459-SE,476.1,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.659582138061523,0.1595821380615234,82.4024429321289,7.984997272491455,84.9649887084961,2.464759588241577,-0.0092236995697021,0.2155717313289642,3.2676806449890137,False
1-BRSA-459-SE,476.2,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.69963264465332,0.1996326446533203,83.4291763305664,10.045974731445312,82.82975769042969,2.496234178543091,-0.0074133872985839,0.2088790237903595,3.29172945022583,False
1-BRSA-459-SE,476.3,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.694626331329346,0.1946263313293457,90.65674591064453,9.803227424621582,86.41641616821289,2.5000860691070557,-0.0059994459152221,0.21969098597764963,3.316838026046753,True
1-BRSA-459-SE,476.4,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.689620018005371,0.1896200180053711,97.88431549072266,9.560480117797852,90.0030746459961,2.5039379596710205,-0.0045855045318603,0.2305029481649398,3.341946601867676,False
1-BRSA-459-SE,476.5,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.704638957977295,0.2046389579772949,105.58273315429688,8.522536993026733,91.99341201782227,2.496415853500366,-0.0038601160049438,0.24897401779890055,3.3656234741210938,True
1-BRSA-459-SE,476.6,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.719657897949219,0.2196578979492187,113.2811508178711,7.484593868255615,93.98374938964844,2.488893747329712,-0.0031347274780273,0.2674450874328613,3.389300346374512,False
1-BRSA-459-SE,476.7,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.749695777893066,0.2496957778930664,127.2464370727539,6.072091579437256,98.17361450195312,2.473180055618286,-0.0027410984039306,0.3168652057647705,3.4314582347869877,False
1-BRSA-459-SE,476.8,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.744689464569092,0.2446894645690918,130.06845474243164,6.026308059692383,101.06087493896484,2.466145396232605,-0.00358939170837395,0.3227553814649582,3.460779905319214,True
1-BRSA-459-SE,476.9,MURIBE,CARMOP,,False,False,False,True,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.739683151245117,0.2396831512451172,132.89047241210938,5.98052453994751,103.94813537597656,2.459110736846924,-0.0044376850128173,0.3286455571651459,3.4901015758514404,False
1-BRSA-459-SE,477.0,MURIBE,CARMOP,,False,False,True,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.739683151245117,0.2396831512451172,134.94285583496094,6.186347007751465,105.79227447509766,2.457628011703491,-0.0061602592468261,0.3316396474838257,3.5123133659362797,False
1-BRSA-459-SE,477.1,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.719657897949219,0.21965789794921875,134.3210906982422,6.228492021560669,102.04834365844727,2.462773561477661,-0.00655198097229,0.30686597526073456,3.5019962787628174,True
1-BRSA-459-SE,477.2,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.69963264465332,0.1996326446533203,133.69932556152344,6.270637035369873,98.30441284179688,2.467919111251831,-0.0069437026977539,0.2820923030376434,3.4916791915893555,False
1-BRSA-459-SE,477.3,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.739683151245117,0.2396831512451172,124.20706939697266,7.539359092712402,99.96009826660156,2.494377374649048,-0.0044083595275878,0.244289144873619,3.405369997024536,False
1-BRSA-459-SE,477.4,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.734676837921143,0.23467683792114255,122.55093383789062,7.657647132873535,100.30498123168945,2.4960176944732666,-0.0033413171768188,0.24908063560724253,3.372571110725403,True
1-BRSA-459-SE,477.5,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.729670524597168,0.2296705245971679,120.8947982788086,7.775935173034668,100.64986419677734,2.4976580142974854,-0.0022742748260498,0.2538721263408661,3.339772224426269,False
1-BRSA-459-SE,477.6,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.729670524597168,0.2296705245971679,126.67056274414062,6.030068397521973,98.7328643798828,2.4662845134735107,-0.002723217010498,0.3051816523075104,3.305237293243408,False
1-BRSA-459-SE,477.7,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.738014221191406,0.2380142211914062,129.37549591064453,5.598522663116455,102.80704879760742,2.445810317993164,-0.0032669305801391003,0.32709044218063354,3.3075755834579468,True
1-BRSA-459-SE,477.8,MURIBE,CARMOP,,False,False,False,False,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.746357917785645,0.2463579177856445,132.08042907714844,5.1669769287109375,106.88123321533205,2.4253361225128174,-0.0038106441497802,0.3489992320537567,3.3099138736724854,False
1-BRSA-459-SE,477.9,MURIBE,CARMOP,,False,False,False,True,FOLHELHO,CINZA,ACASTANHADO,,,8.5,8.759708404541016,0.2597084045410156,132.01219177246094,4.838301658630371,110.2014617919922,2.3958048820495605,-0.0042111873626708,0.3560055792331695,3.3263628482818604,False
1-BRSA-459-SE,478.0,MURIBE,CARMOP,,False,False,True,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.754702091217041,0.254702091217041,128.47465133666992,4.808582782745361,109.89383316040039,2.389485239982605,-0.0030961036682128004,0.3515315651893616,3.314102530479431,True
1-BRSA-459-SE,478.1,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.749695777893066,0.2496957778930664,124.9371109008789,4.778863906860352,109.5862045288086,2.3831655979156494,-0.0019810199737548,0.3470575511455536,3.301842212677002,False
1-BRSA-459-SE,478.2,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.753033638000488,0.2530336380004883,120.8177490234375,5.0860090255737305,110.48770141601562,2.363353967666626,-0.0016417503356933,0.334978848695755,3.243215084075928,False
1-BRSA-459-SE,478.3,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.751364707946777,0.25136470794677734,115.96604919433594,5.264942407608032,110.08687591552734,2.356268882751465,-0.0023645162582397,0.3265790790319443,3.1944782733917236,True
1-BRSA-459-SE,478.4,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.749695777893066,0.2496957778930664,111.11434936523438,5.443875789642334,109.68605041503906,2.349183797836304,-0.0030872821807861,0.3181793093681335,3.1457414627075195,False
1-BRSA-459-SE,478.5,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.719657897949219,0.2196578979492187,105.9197006225586,5.566005229949951,107.23017120361328,2.3391871452331543,-0.0071592330932617,0.3090758025646209,3.068514347076416,False
1-BRSA-459-SE,478.6,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.719657897949219,0.2196578979492187,102.51657104492188,5.474855422973633,106.42925262451172,2.3395575284957886,-0.0086027383804321,0.3106745183467865,3.031365394592285,True
1-BRSA-459-SE,478.7,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.719657897949219,0.2196578979492187,99.11344146728516,5.3837056159973145,105.62833404541016,2.339927911758423,-0.0100462436676025,0.312273234128952,2.9942164421081543,False
1-BRSA-459-SE,478.8,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.739683151245117,0.2396831512451172,95.77832794189452,5.061612129211426,104.95885467529295,2.337392568588257,-0.0113449096679687,0.3171010017395019,2.9455819129943848,False
1-BRSA-459-SE,478.9,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.724664211273193,0.22466421127319336,91.42599868774414,4.86312198638916,105.02489471435545,2.3326317071914673,-0.011840224266052201,0.3223409950733185,2.9385565519332886,True
1-BRSA-459-SE,479.0,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.70964527130127,0.2096452713012695,87.07366943359375,4.664631843566895,105.09093475341795,2.3278708457946777,-0.0123355388641357,0.327580988407135,2.9315311908721924,False
1-BRSA-459-SE,479.1,MURIBE,CARMOP,,False,False,False,False,ARENITO,CINZA,ESBRANQUICADO,FINO,,8.5,8.69963264465332,0.1996326446533203,85.02128601074219,4.461946964263916,106.22367095947266,2.331404209136963,-0.0105772018432617,0.3079895973205566,2.945834159851074,False
