TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
9900.0,8.5,,,60.82278,,60.0,,,0.48407942,
9960.0,8.5,3.8234913,-4.676509,60.82278,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.48407942,9.243673324584961
10020.0,8.5,3.8022764,-4.6977234,59.372772,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.46084931,9.243673324584961
10080.0,8.5,3.8128839,-4.687116,59.507236,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.45951796,9.243673324584961
10140.0,8.5,3.8128839,-4.687116,59.6884,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.46336558,9.243673324584961
10200.0,8.5,3.8022764,-4.6977234,59.822315,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.48383242,9.243673324584961
10260.0,8.5,3.8128839,-4.687116,63.199627,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.5424395,9.243673324584961
10320.0,8.5,3.8128839,-4.687116,63.332813,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.5747539,9.243673324584961
10380.0,8.5,3.8234913,-4.676509,64.22317,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.5584239,9.243673324584961
10440.0,8.5,3.8128839,-4.687116,62.60065,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.5468772,9.243673324584961
10500.0,8.5,3.8164196,-4.6835804,62.60065,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.52955794,9.243673324584961
10560.0,8.5,3.8022764,-4.6977234,61.869034,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.54387134,9.243673324584961
10620.0,8.5,3.8022764,-4.6977234,61.57657,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.55431277,9.243673324584961
10680.0,8.5,3.8128839,-4.687116,64.22353,7.0442214,60.0,2.149240016937256,0.17865383625030518,0.5632988,9.243673324584961
10740.0,8.5,3.8128839,-4.687116,65.81959,7.0442214,60.0,2.1473655700683594,0.17598164081573486,0.57163113,9.225255012512207
10800.0,8.5,3.8022764,-4.6977234,66.85663,7.0442214,60.0,2.13627290725708,0.16871070861816406,0.5559614,9.196823120117188
10860.0,8.5,3.8234913,-4.676509,59.23776,7.0442214,60.0,2.1266121864318848,0.16347110271453857,0.5621621,9.161937713623047
10920.0,8.5,3.8128839,-4.687116,63.78142,7.0442214,60.0,2.1166329383850098,0.16102087497711182,0.58282864,9.154417991638184
10980.0,8.5,3.8128839,-4.687116,63.183086,7.0442214,60.0,2.1143174171447754,0.16200172901153564,0.5861526,9.15572738647461
11040.0,8.5,3.8234913,-4.676509,66.85122,7.0442214,60.0,2.1177101135253906,0.1660935878753662,0.57847524,9.183658599853516
11100.0,8.5,3.8128839,-4.687116,62.015087,7.0442214,60.0,2.120466709136963,0.16743528842926025,0.5481652,9.219518661499023
11160.0,8.5,3.8128839,-4.687116,62.613422,7.0442214,60.0,2.124850034713745,0.16921424865722656,0.5275481,9.264508247375488
11220.0,8.5,3.8022764,-4.6977234,65.08706,7.0442214,60.0,2.1277987957000732,0.1690434217453003,0.53998774,9.303189277648926
11280.0,8.5,3.8234913,-4.676509,63.05185,7.0442214,60.0,2.141850471496582,0.1752464771270752,0.53664756,9.320821762084961
11340.0,8.5,3.8128839,-4.687116,60.26002,7.0442214,60.0,2.1543030738830566,0.18215763568878174,0.5329184,9.346288681030273
11400.0,8.5,3.8128839,-4.687116,64.37095,7.0442214,60.0,2.166707992553711,0.18695592880249023,0.5483057,9.38937759399414
11460.0,8.5,3.8128839,-4.687116,63.48151,7.0442214,60.0,2.195648193359375,0.1902141571044922,0.5488271,9.415719032287598
11520.0,8.5,3.8128839,-4.687116,64.389946,7.0442214,60.0,2.2524969577789307,0.19738101959228516,0.56042653,9.403995513916016
11580.0,8.5,3.8234913,-4.676509,53.85084,7.0442214,60.0,2.3185651302337646,0.21089816093444824,0.5293084,9.35440444946289
11640.0,8.5,3.8234913,-4.676509,53.9348,7.0442214,60.0,2.328707218170166,0.21262478828430176,0.49810964,9.31867504119873
11700.0,8.5,3.8234913,-4.676509,53.213596,7.0442214,60.0,2.2696714401245117,0.1967778205871582,0.50700295,9.296990394592285
