Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-643-SE,6.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,6.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,6.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,7.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,8.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,9.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,10.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,11.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,12.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,13.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,14.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,15.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.7,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.8,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,16.9,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.0,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.1,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.2,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.3,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.4,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.5,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
1-BRSA-643-SE,17.6,BARRRS,BARRRS,,False,False,False,False,ARENITO,VARIEGADO,,MUITO GROSSEIR,SUBARREDONDADO,,,,,,,,,,,
