Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-551-SE,13.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,14.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,15.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.3,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.4,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.5,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.6,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.7,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.8,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,16.9,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.0,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.1,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
1-BRSA-551-SE,17.2,RIACHU,MARUIM,,False,False,False,False,DOLOMITO,CREME,CLARO,,,,,,,,,,,,,
