TDEP,GR,RESD,BS,CAL,DCAL,NPHI,PE,DRHO,RHOB,DTC
21900.0,24.464325,,8.5,,,0.6935824,,,,
21960.0,24.464325,,8.5,,,0.59310484,,,,
22020.0,21.872683,,8.5,,,0.65320575,,,,
22080.0,22.982199,,8.5,,,0.7336866,,,,
22140.0,22.375463,,8.5,,,0.7364744,,,,
22200.0,23.30603,,8.5,,,0.7648434,,,,
22260.0,23.861826,,8.5,,,0.72674,,,,
22320.0,23.349874,,8.5,,,0.8398661,,,,
22380.0,23.468973,,8.5,,,0.7729868,,,,
22440.0,21.986847,,8.5,,,0.7748432,,,,
22500.0,24.375198,,8.5,,,0.6641436,,,,
22560.0,22.39712,,8.5,,,0.6377102,,,,
22620.0,22.588242,,8.5,,,0.6744035,,,,
22680.0,20.940952,,8.5,,,0.648476,,,,
22740.0,22.703318,,8.5,,,0.6674721,,,,
22800.0,23.815836,,8.5,,,0.652212,,,,
22860.0,23.63057,,8.5,,,0.6404899,,,,
22920.0,21.1287,,8.5,,,0.63667196,,,,
22980.0,19.089079,,8.5,,,0.65252334,,,,
23040.0,19.459612,,8.5,,,0.7155524,,,,
23100.0,24.046371,,8.5,,,0.7444859,,,,
23160.0,26.07921,,8.5,,,0.72908354,,,,
23220.0,24.830877,,8.5,,,0.764331,,,,
23280.0,24.882217,,8.5,,,0.7087857,,,,
23340.0,25.695549,,8.5,,,0.71096593,,,,
23400.0,25.461756,,8.5,,,0.6645167,,,,
23460.0,24.349237,,8.5,,,0.70005786,,,,
23520.0,25.203299,,8.5,,,0.7591338,,,,
23580.0,30.440826,,8.5,,,0.77051646,,,,
23640.0,29.328308,,8.5,,,0.82520866,,,,
23700.0,27.475649,,8.5,,,0.7170259,,,,
23760.0,22.888891,,8.5,,,0.666102,,,,
23820.0,21.030066,,8.5,,,0.6216675,,,,
23880.0,20.851273,,8.5,,,0.6439147,,,,
23940.0,22.238426,,8.5,,,0.69921845,,,,
24000.0,29.606775,,8.5,,,0.6755637,,,,
24060.0,27.752577,,8.5,,,0.7217756,,,,
24120.0,29.234703,,8.5,,,0.6846079,,,,
24180.0,24.022474,,8.5,,,0.6448936,,,,
24240.0,26.618355,,8.5,,,0.551854,,,,
24300.0,23.123606,,8.5,,,0.6032502,,,,
24360.0,23.00541,,8.5,,,0.6568219,,,,
24420.0,22.257256,,8.5,,,0.6806573,,,,
24480.0,24.976593,,8.5,,,0.58532923,,,,
24540.0,26.643988,,8.5,,,0.5680252,,,,
24600.0,27.94085,,8.5,,,0.58223295,,,,
24660.0,26.263956,,8.5,,,0.60648376,,,,
24720.0,23.304941,,8.5,,,0.6028075,,,,
24780.0,21.637548,,8.5,,,0.5610444,,,,
24840.0,21.01208,,8.5,,,0.5752305,,,,
24900.0,22.31002,,8.5,,,0.59870017,,,,
24960.0,23.792147,,8.5,,,0.6263519,,,,
25020.0,23.583658,,8.5,,,0.6651566,,,,
25080.0,23.21282,,8.5,,,0.6598194,,,,
25140.0,22.28649,,8.5,,,0.6605118,,,,
25200.0,24.090622,,8.5,,,0.65765125,,,,
25260.0,25.615784,,8.5,,,0.6843261,,,,
25320.0,25.622412,,8.5,,,0.7012817,,,,
25380.0,24.652235,,8.5,,,0.698172,,,,
25440.0,25.158987,,8.5,,,0.6988842,,,,
25500.0,26.827765,,8.5,,,0.75376105,,,,
25560.0,26.619276,,8.5,,,0.75916106,,,,
25620.0,25.878212,,8.5,,,0.7787927,,,,
25680.0,24.58027,,8.5,,,0.7661065,,,,
25740.0,25.622717,,8.5,,,0.8360886,,,,
25800.0,24.325853,,8.5,,,0.84013915,,,,
25860.0,24.318918,,8.5,,,0.8679724,,,,
25920.0,24.318918,,8.5,,,0.8233337,,,,
25980.0,28.40417,,8.5,,,0.8096571,,,,
26040.0,27.107307,,8.5,,,0.7656591,,,,
26100.0,30.234644,,8.5,,,0.71965045,,,,
26160.0,28.009605,,8.5,,,0.7211665,,,,
26220.0,30.047531,,8.5,,,0.7346316,,,,
26280.0,26.294725,,8.5,,,0.72988343,,,,
26340.0,25.553045,,8.5,,,0.712443,,,,
26400.0,27.220436,,8.5,,,0.6732885,,,,
26460.0,29.649515,,8.5,,,0.64066327,,,,
26520.0,31.874556,,8.5,,,0.63584095,,,,
26580.0,30.511145,,8.5,,,0.6432606,,,,
26640.0,30.511145,,8.5,,,0.6799838,,,,
26700.0,29.027784,,8.5,,,0.6518986,,,,
26760.0,27.151382,,8.5,,,0.6493857,,,,
26820.0,25.483988,,8.5,,,0.67747843,,,,
26880.0,24.112503,,8.5,,,0.76946276,,,,
26940.0,24.765375,,8.5,,,0.7604858,,,,
27000.0,23.468515,,8.5,,,0.69496685,,,,
27060.0,21.383627,,8.5,,,0.65951306,,,,
27120.0,22.681566,,8.5,,,0.7585036,,,,
27180.0,23.0521,,8.5,,,0.8790064,,,,
27240.0,24.9285,,8.5,,,0.869246,,,,
27300.0,23.06798,,8.5,,,0.7306209,,,,
27360.0,23.44111,,8.5,,,0.62802756,,,,
27420.0,23.352304,,8.5,,,0.5973002,,,,
27480.0,22.611242,,8.5,,,0.67642456,,,,
27540.0,21.31764,,8.5,,,0.73566425,,,,
27600.0,26.201696,,8.5,,,0.7401994,,,,
27660.0,27.128023,,8.5,,,0.7357107,,,,
27720.0,28.611383,,8.5,,,0.7420285,,,,
27780.0,25.901024,,8.5,,,0.81372356,,,,
27840.0,27.38315,,8.5,,,0.75478077,,,,
27900.0,27.746592,,8.5,,,0.7341004,,,,
27960.0,27.746592,,8.5,,,0.62791175,,,,
28020.0,27.939718,,8.5,,,0.63321245,,,,
28080.0,27.01339,,8.5,,,0.6275071,,,,
28140.0,25.970945,,8.5,,,0.64733815,,,,
28200.0,21.335443,,8.5,,,0.6320086,,,,
28260.0,22.125555,,8.5,,,0.6588268,,,,
28320.0,20.988134,,8.5,,,0.69397104,,,,
28380.0,26.550735,,8.5,,,0.72191507,,,,
28440.0,23.840378,,8.5,,,0.62638474,,,,
28500.0,24.766708,,8.5,,,0.64307016,,,,
28560.0,22.356249,,8.5,,,0.62149113,,,,
28620.0,25.275099,,8.5,,,0.6478921,,,,
28680.0,24.719301,,8.5,,,0.57481676,,,,
28740.0,23.04528,,8.5,,,0.5719516,,,,
28800.0,19.917944,,8.5,,,0.54484534,,,,
28860.0,19.553577,,8.5,,,0.55681056,,,,
28920.0,20.85044,,8.5,,,0.5818993,,,,
28980.0,22.429544,,8.5,,,0.61101466,,,,
29040.0,23.977776,,8.5,,,0.6089155,,,,
29100.0,25.459902,,8.5,,,0.556676,,,,
29160.0,26.201582,,8.5,,,0.5364087,,,,
29220.0,26.41007,,8.5,,,0.54980177,,,,
29280.0,24.557411,,8.5,,,0.57328856,,,,
29340.0,23.487562,,8.5,,,0.5898561,,,,
29400.0,21.909943,,8.5,,,0.5576975,,,,
29460.0,21.174273,,8.5,,,0.61254597,,,,
29520.0,23.259163,,8.5,,,0.5878905,,,,
29580.0,23.629694,,8.5,,,0.59916514,,,,
29640.0,24.371374,,8.5,,,0.5377603,,,,
29700.0,22.70346,,8.5,,,0.56767195,,,,
29760.0,21.591866,,8.5,,,0.6250017,,,,
29820.0,23.075226,,8.5,,,0.62557054,,,,
29880.0,23.16552,,8.5,,,0.5819499,,,,
29940.0,24.650246,,8.5,,,0.53773767,,,,
30000.0,23.34614,,8.5,,,0.5525271,,,,
30060.0,25.5775,,8.5,,,0.63806254,,,,
30120.0,25.78599,,8.5,,,0.6615271,,,,
30180.0,26.156523,,8.5,,,0.6774415,,,,
30240.0,24.858582,,8.5,,,0.65534806,,,,
30300.0,24.832758,,8.5,,,0.6413468,,,,
30360.0,24.765688,,8.5,,,0.641237,,,,
30420.0,23.096909,,8.5,,,0.6792121,,,,
30480.0,22.497263,,8.5,,,0.68018997,,,,
30540.0,22.564333,,8.5,,,0.6877253,,,,
30600.0,25.716475,,8.5,,,0.65752935,,,,
30660.0,25.716475,,8.5,,,0.6714874,,,,
30720.0,26.087006,,8.5,,,0.6445764,,,,
30780.0,22.188097,,8.5,,,0.57667196,,,,
30840.0,23.85601,,8.5,,,0.5333085,,,,
30900.0,24.604471,,8.5,,,0.5440457,,,,
30960.0,26.642397,,8.5,,,0.5371536,,,,
31020.0,25.182974,,8.5,,,0.5298797,,,,
31080.0,25.739233,,8.5,,,0.55326504,,,,
31140.0,27.036093,,8.5,,,0.63699025,,,,
31200.0,26.827604,,8.5,,,0.6452812,,,,
31260.0,24.787985,,8.5,,,0.6153197,,,,
31320.0,21.82373,,8.5,,,0.5587034,,,,
31380.0,21.406754,,8.5,,,0.5786058,,,,
31440.0,22.882713,,8.5,,,0.5632773,,,,
31500.0,25.11315,,8.5,,,0.6302379,,,,
31560.0,27.823507,,8.5,,,0.5936893,,,,
31620.0,26.526648,,8.5,,,0.5928904,,,,
31680.0,29.493368,,8.5,,,0.5051792,,,,
31740.0,29.701859,,8.5,,,0.59091157,,,,
31800.0,32.66611,,8.5,,,0.6454093,,,,
31860.0,31.55359,,8.5,,,0.6952679,,,,
31920.0,32.596035,,8.5,,,0.67801225,,,,
31980.0,31.484442,,8.5,,,0.6237564,,,,
32040.0,31.105124,,8.5,,,0.58762574,,,,
32100.0,30.907175,,8.5,,,0.5200232,,,,
32160.0,29.425049,,8.5,,,0.52424675,,,,
32220.0,29.610315,,8.5,,,0.5346196,,,,
32280.0,29.182795,,8.5,,,0.61998063,,,,
32340.0,32.52698,,8.5,,,0.6136189,,,,
32400.0,30.85959,,8.5,,,0.61874497,,,,
32460.0,30.234123,,8.5,,,0.54498804,,,,
32520.0,29.492441,,8.5,,,0.5562485,,,,
32580.0,31.159834,,8.5,,,0.51571363,,,,
32640.0,30.325876,,8.5,,,0.5410337,,,,
32700.0,27.729998,,8.5,,,0.5557072,,,,
32760.0,26.433138,,8.5,,,0.61157966,,,,
32820.0,27.611284,,8.5,,,0.6783066,,,,
32880.0,26.518364,,8.5,,,0.7881845,,,,
32940.0,26.896757,,8.5,,,0.8824393,,,,
33000.0,24.303034,,8.5,,,0.8231072,,,,
33060.0,28.472816,,8.5,,,0.7180832,,,,
33120.0,29.214499,,8.5,,,0.6893536,,,,
33180.0,31.672522,,8.5,,,0.75518113,,,,
33240.0,28.58903,,8.5,,,0.843736,,,,
33300.0,26.920248,,8.5,,,0.77047455,,,,
33360.0,25.944351,,8.5,,,0.66038156,,,,
33420.0,27.151438,,8.5,,,0.56500363,,,,
33480.0,24.921158,,8.5,,,0.54534054,,,,
33540.0,24.854607,,8.5,,,0.5377331,,,,
33600.0,21.429108,,8.5,,,0.5080598,,,,
33660.0,22.170172,,8.5,,,0.5217874,,,,
33720.0,19.27786,,8.5,,,0.53471166,,,,
33780.0,20.618471,,8.5,,,0.54023975,,,,
33840.0,21.5448,,8.5,,,0.5892647,,,,
33900.0,24.326101,,8.5,,,0.62492436,,,,
33960.0,26.41099,,8.5,,,0.68188244,,,,
34020.0,25.855192,,8.5,,,0.6250534,,,,
34080.0,22.88323,,8.5,,,0.6353452,,,,
34140.0,20.596292,,8.5,,,0.5970915,,,,
34200.0,23.37528,,8.5,,,0.66291094,,,,
34260.0,27.080597,,8.5,,,0.6409315,,,,
34320.0,31.660917,,8.5,,,0.6521782,,,,
34380.0,29.629774,,8.5,,,0.54918027,,,,
34440.0,27.339514,,8.5,,,0.4760477,,,,
34500.0,24.024313,,8.5,,,0.39721105,,,,
34560.0,24.580574,,8.5,,,0.35892075,,,,
34620.0,23.90658,,8.5,,,0.3353438,,,,
34680.0,24.094446,,8.5,,,0.3337612,,,,
34740.0,24.279867,,8.5,,,0.35491195,,,,
34800.0,25.761993,,8.5,,,0.3629265,,,,
34860.0,27.012926,,8.5,,,0.33355978,,,,
34920.0,28.487656,,8.5,,,0.30713186,,,,
34980.0,28.123903,,8.5,,,0.30418104,,,,
35040.0,26.66448,,8.5,,,0.3287465,,,,
35100.0,27.776075,,8.5,,,0.33913872,,,,
35160.0,28.146914,,8.5,,,0.35110694,,,,
35220.0,29.279135,,8.5,,,0.35238138,,,,
35280.0,26.340704,,8.5,,,0.33670118,,,,
35340.0,25.969864,,8.5,,,0.3396809,,,,
35400.0,23.931938,,8.5,,,0.35864252,,,,
35460.0,23.30647,,8.5,,,0.3748963,,,,
35520.0,24.967081,,8.5,,,0.3543824,,,,
35580.0,25.455809,,8.5,,,0.2954107,,,,
35640.0,24.950022,,8.5,,,0.26434487,,,,
35700.0,21.244705,,8.5,,,0.32388553,,,,
35760.0,19.785282,,8.5,,,0.38470724,,,,
35820.0,22.195742,,8.5,,,0.44455525,,,,
35880.0,21.269411,,8.5,,,0.41391754,,,,
35940.0,21.133598,,8.5,,,0.44378605,,,,
36000.0,20.479856,,8.5,,,0.41918463,,,,
36060.0,23.258844,,8.5,,,0.47332567,,,,
36120.0,24.365355,,8.5,,,0.504321,,,,
36180.0,22.979475,,8.5,,,0.5628036,,,,
36240.0,21.267715,,8.5,,,0.5420408,,,,
36300.0,19.970854,,8.5,,,0.47904426,,,,
36360.0,18.487494,,8.5,,,0.4426862,,,,
36420.0,19.946917,,8.5,,,0.46349785,,,,
36480.0,22.54064,,8.5,,,0.45105186,,,,
36540.0,24.394838,,8.5,,,0.4864627,,,,
36600.0,22.609251,,8.5,,,0.44068098,,,,
36660.0,21.384138,,8.5,,,0.4570604,,,,
36720.0,21.198717,,8.5,,,0.44299018,,,,
36780.0,21.56925,,8.5,,,0.455656,,,,
36840.0,20.94378,,8.5,,,0.43692982,,,,
36900.0,22.419281,,8.5,,,0.42215368,,,,
36960.0,23.351622,,8.5,,,0.42860737,,,,
37020.0,21.892197,,8.5,,,0.47332472,,,,
37080.0,18.927942,,8.5,,,0.4644837,,,,
37140.0,18.927942,,8.5,,,0.4459144,,,,
37200.0,21.682146,,8.5,,,0.41619954,,,,
37260.0,23.537405,,8.5,,,0.43160418,,,,
37320.0,23.351984,,8.5,,,0.40945026,,,,
37380.0,24.46358,,8.5,,,0.4313319,,,,
37440.0,23.349386,,8.5,,,0.40785348,,,,
37500.0,26.72788,,8.5,,,0.42973614,,,,
37560.0,26.55001,,8.5,,,0.4222904,,,,
37620.0,27.661606,,8.5,,,0.47613657,,,,
37680.0,26.322731,,8.5,,,0.47129887,,,,
37740.0,24.5112,,8.5,,,0.49002767,,,,
37800.0,25.066996,,8.5,,,0.4648137,,,,
37860.0,24.325315,,8.5,,,0.5000703,,,,
37920.0,25.576248,,8.5,,,0.5300873,,,,
37980.0,26.87311,,8.5,,,0.52179796,,,,
38040.0,26.866175,,8.5,,,0.51568365,,,,
38100.0,23.947327,,8.5,,,0.46697107,,,,
38160.0,20.803665,,8.5,,,0.47705516,,,,
38220.0,21.431732,,8.5,,,0.4590262,,,,
38280.0,28.609095,,8.5,,,0.47482353,,,,
38340.0,33.244595,,8.5,,,0.43954748,,,,
38400.0,35.21025,,8.5,,,0.41217932,,,,
38460.0,36.16396,,8.5,,,0.38556224,,,,
38520.0,37.832737,,8.5,,,0.41119137,,,,
38580.0,41.90859,,8.5,,,0.4339712,,,,
38640.0,43.368015,,8.5,,,0.41289228,,,,
38700.0,41.50426,,8.5,,,0.40770203,,,,
38760.0,40.40423,,8.5,,,0.4436213,,,,
38820.0,37.90236,,8.5,,,0.5035706,,,,
38880.0,40.496082,,8.5,,,0.518658,,,,
38940.0,36.41684,,8.5,,,0.48702407,,,,
39000.0,37.4319,,8.5,,,0.4721181,,,,
39060.0,35.235573,,8.5,,,0.4708169,,,,
39120.0,41.169014,,8.5,,,0.4542805,,,,
39180.0,46.171192,,8.5,,,0.43565607,,,,
39240.0,47.005154,,8.5,,,0.43275285,,,,
39300.0,44.76886,,8.5,,,0.4349132,,,,
39360.0,39.1807,,8.5,,,0.4382355,,,,
39420.0,37.208282,,8.5,,,0.418256,,,,
39480.0,33.69135,,8.5,,,0.44372118,,,,
39540.0,32.795208,,8.5,,,0.44478628,,,,
39600.0,33.731247,,8.5,,,0.46608242,,,,
39660.0,34.83972,,8.5,,,0.4885364,,,,
39720.0,33.430386,,8.5,,,0.49410215,,,,
39780.0,32.874126,,8.5,,,0.47460276,,,,
39840.0,32.31833,,8.5,,,0.41534507,,,,
39900.0,33.366844,,8.5,,,0.40754116,,,,
39960.0,31.206675,,8.5,,,0.37761438,,,,
40020.0,34.17093,,8.5,,,0.3965287,,,,
40080.0,33.790684,,8.5,,,0.43406504,,,,
40140.0,37.335003,,8.5,,,0.47584963,,,,
40200.0,34.37953,,8.5,,,0.4616388,,,,
40260.0,34.5648,,8.5,,,0.4306952,,,,
40320.0,32.688396,,8.5,,,0.42055404,,,,
40380.0,33.430077,,8.5,,,0.42343614,,,,
40440.0,28.983696,,8.5,,,0.392689,,,,
40500.0,26.273338,,8.5,,,0.36740306,,,,
40560.0,23.492037,,8.5,,,0.37337273,,,,
40620.0,24.16603,,8.5,,,0.39602476,,,,
40680.0,25.136208,,8.5,,,0.41726702,,,,
40740.0,25.57192,,8.5,,,0.38558647,,,,
40800.0,28.047445,,8.5,,,0.37565786,,,,
40860.0,27.127745,,8.5,,,0.35218412,,,,
40920.0,26.129145,,8.5,,,0.3843441,,,,
40980.0,26.780954,,8.5,,,0.38202655,,,,
41040.0,26.595535,,8.5,,,0.42351034,,,,
41100.0,27.892397,,8.5,,,0.41415295,,,,
41160.0,26.692804,,8.5,,,0.41947204,,,,
41220.0,28.49566,,8.5,,,0.40281203,,,,
41280.0,28.68093,,8.5,,,0.42528224,,,,
