TDEP,BS,CAL,DCAL,GR,RESD,DT,RHOB,DRHO,NPHI,PE
14.999988533556461,8.5,,,45.70209884643555,,,,,,
15.099988535046577,8.5,,,45.02119827270508,,,,,,
15.199988536536694,8.5,,,48.50450134277344,,,,,,
15.29998853802681,8.5,,,52.5181999206543,,,,,,
15.399988539516926,8.5,,,55.79560089111328,,,,,,
15.499988541007042,8.5,,,58.6693000793457,,,,,,
15.599988542497158,8.5,,,58.05179977416992,,,,,,
15.699988543987274,8.5,,,57.89350128173828,,,,,,
15.79998854547739,8.5,,,54.624000549316406,,,,,,
15.899988546967506,8.5,,,52.755699157714844,,,,,,
15.999988548457623,8.5,,,51.267398834228516,,,,,,
16.09998854994774,8.5,,,50.8557014465332,,,,,,
16.199988551437855,8.5,,,48.19580078125,,,,,,
16.29998855292797,8.5,,,45.12419891357422,,,,,,
16.399988554418087,8.5,,,43.5724983215332,,,,,,
16.499988555908203,8.5,,,45.219200134277344,,,,,,
16.59998855739832,8.5,,,46.67580032348633,,,,,,
16.699988558888435,8.5,,,47.11909866333008,,,,,,
16.79998856037855,8.5,,,46.69160079956055,,,,,,
16.899988561868668,8.5,,,47.16659927368164,,,,,,
16.999988563358784,8.5,,,47.22990036010742,,,,,,
17.0999885648489,8.5,,,44.174198150634766,,,,,,
17.199988566339016,8.5,,,43.14500045776367,,,,,,
17.299988567829132,8.5,,,42.06840133666992,,,,,,
17.399988569319248,8.5,,,41.799198150634766,,,,,,
17.499988570809364,8.5,,,40.8651008605957,,,,,,
17.59998857229948,8.5,,,39.36090087890625,,,,,,
17.699988573789597,8.5,,,38.66429901123047,,,,,,
17.799988575279713,8.5,,,39.725101470947266,,,,,,
17.89998857676983,8.5,,,41.60919952392578,,,,,,
17.999988578259945,8.5,,,43.08169937133789,,,,,,
18.09998857975006,8.5,,,44.85499954223633,,,,,,
18.199988581240177,8.5,,,44.34830093383789,,,,,,
18.299988582730293,8.5,,,43.35089874267578,,,,,,
18.39998858422041,8.5,,,47.43579864501953,,,,,,
18.499988585710526,8.5,,,50.66569900512695,,,,,,
18.59998858720064,8.5,,,52.32820129394531,,,,,,
18.699988588690758,8.5,,,44.712501525878906,,,,,,
18.799988590180874,8.5,,,40.34260177612305,,,,,,
18.89998859167099,8.5,,,38.015098571777344,,,,,,
18.999988593161106,8.5,,,38.85430145263672,,,,,,
19.099988594651222,8.5,,,40.56420135498047,,,,,,
19.19998859614134,8.5,,,41.84669876098633,,,,,,
19.299988597631454,8.5,,,43.01839828491211,,,,,,
19.39998859912157,8.5,,,45.108299255371094,,,,,,
19.499988600611687,8.5,,,46.39080047607422,,,,,,
19.599988602101803,8.5,,,46.51750183105469,,,,,,
19.69998860359192,8.5,,,47.30910110473633,,,,,,
19.799988605082035,8.5,,,47.388301849365234,,,,,,
19.89998860657215,8.5,,,47.974098205566406,,,,,,
19.999988608062267,8.5,,,45.96329879760742,,,,,,
20.099988609552383,8.5,,,45.6150016784668,,,,,,
20.1999886110425,8.5,,,45.40909957885742,,,,,,
20.299988612532616,8.5,,,49.304100036621094,,,,,,
20.399988614022732,8.5,,,51.93239974975586,,,,,,
20.499988615512848,8.5,,,55.58980178833008,,,,,,
20.599988617002964,8.5,,,57.90140151977539,,,,,,
20.69998861849308,8.5,,,56.42890167236328,,,,,,
20.799988619983196,8.5,,,55.74810028076172,,,,,,
20.899988621473312,8.5,,,56.38140106201172,,,,,,
20.99998862296343,8.5,,,60.909698486328125,,,,,,
21.099988624453545,8.5,,,61.49549865722656,,,,,,
21.19998862594366,8.5,,,62.23970031738281,,,,,,
21.299988627433777,8.5,,,62.33470153808594,,,,,,
21.399988628923893,8.5,,,63.268798828125,,,,,,
21.49998863041401,8.5,,,62.06549835205078,,,,,,
21.599988631904125,8.5,,,63.61709976196289,,,,,,
21.69998863339424,8.5,,,65.10540008544922,,,,,,
21.799988634884357,8.5,,,68.3511962890625,,,,,,
21.899988636374474,8.5,,,72.5469970703125,,,,,,
21.99998863786459,8.5,,,74.85859680175781,,,,,,
22.099988639354706,8.5,,,74.47859954833984,,,,,,
22.199988640844822,8.5,,,70.58370208740234,,,,,,
22.299988642334938,8.5,,,67.86039733886719,,,,,,
22.399988643825054,8.5,,,68.3511962890625,,,,,,
22.49998864531517,8.5,,,72.64199829101562,,,,,,
22.599988646805286,8.5,,,79.02269744873047,,,,,,
22.699988648295403,8.5,,,80.1626968383789,,,,,,
22.79998864978552,8.5,,,79.76679992675781,,,,,,
22.899988651275635,8.5,,,77.48690032958984,,,,,,
22.99998865276575,8.5,,,74.6686019897461,,,,,,
23.099988654255867,8.5,,,70.8844985961914,,,,,,
23.199988655745983,8.5,,,61.59049987792969,,,,,,
23.2999886572361,8.5,,,58.78810119628906,,,,,,
23.399988658726215,8.5,,,57.33140182495117,,,,,,
23.49998866021633,8.5,,,55.3047981262207,,,,,,
23.599988661706448,8.5,,,54.14899826049805,,,,,,
23.699988663196564,8.5,,,53.81650161743164,,,,,,
23.79998866468668,8.5,,,55.57400131225586,,,,,,
23.899988666176796,8.5,,,59.104698181152344,,,,,,
23.999988667666912,8.5,,,62.19219970703125,,,,,,
24.099988669157028,8.5,,,64.1238021850586,,,,,,
24.199988670647144,8.5,,,61.8754997253418,,,,,,
24.29998867213726,8.5,,,58.61389923095703,,,,,,
24.399988673627377,8.5,,,56.80889892578125,,,,,,
24.499988675117493,8.5,,,59.19969940185547,,,,,,
24.59998867660761,8.5,,,60.65639877319336,,,,,,
24.699988678097725,8.5,,,60.73550033569336,,,,,,
24.79998867958784,8.5,,,61.891300201416016,,,,,,
24.899988681077957,8.5,,,64.6146011352539,,,,,,
24.999988682568073,8.5,,,67.97119903564453,,,,,,
25.09998868405819,8.5,,,73.95610046386719,,,,,,
