TDEP,AHT90,AHF90
55.702198,3.9281168,4.0688157
55.694576,3.9528677,4.0412264
55.68696,3.9459035,4.0341177
55.67934,3.9925106,4.0450287
55.671722,4.0518084,4.067549
55.6641,4.076246,4.093419
55.65648,4.157793,4.068962
55.648857,4.287562,4.0838904
55.641243,4.36128,4.099345
55.63362,4.3389473,4.1092105
55.626,4.2079577,4.089265
55.618378,4.1117725,4.0533867
55.610756,4.038546,4.007111
55.60314,3.8961248,3.9515927
55.59552,3.8808908,3.8900566
55.5879,3.8111296,3.8273332
55.580276,3.7510648,3.7795386
55.57266,3.7360013,3.7472334
55.56504,3.7104008,3.6989427
55.55742,3.6405313,3.6533086
55.5498,3.5685508,3.6128588
55.54218,3.504231,3.5760264
55.534557,3.4634326,3.5474448
55.526943,3.433539,3.5283566
55.51932,3.3954577,3.522966
55.5117,3.4690635,3.529872
55.504078,3.532475,3.5447779
55.496456,3.5584428,3.5654345
55.488842,3.6014383,3.5894525
55.48122,3.6094916,3.6151283
55.4736,3.6249435,3.6413894
55.465977,3.6437626,3.6662467
55.458355,3.6710713,3.687542
55.45074,3.7124686,3.718859
55.44312,3.7631214,3.7420475
55.4355,3.8137686,3.7613564
55.42788,3.8355289,3.7760623
55.420258,3.8273296,3.7866902
55.412643,3.8172834,3.7940493
55.40502,3.8247225,3.7986414
55.3974,3.8439937,3.8015332
55.38978,3.828756,3.801715
55.382156,3.831539,3.8059974
55.374542,3.8282378,3.8084226
55.36692,3.803204,3.8117683
55.3593,3.7776713,3.8171897
55.351677,3.761581,3.8257732
55.344055,3.7633576,3.8377554
55.33644,3.789894,3.8537874
55.32882,3.8438385,3.878478
55.321198,3.9062154,3.9229186
55.31358,3.9541106,3.9713435
55.305958,4.011247,4.0235786
55.298344,4.059823,4.081179
55.29072,4.129123,4.144283
55.2831,4.193543,4.213105
55.27548,4.295211,4.2925715
55.267857,4.3766813,4.382173
55.260242,4.510348,4.478122
55.25262,4.590111,4.5823708
55.245,4.6079526,4.699145
55.237377,4.7583957,4.836484
55.229755,4.709247,5.0169077
55.22214,4.8642254,5.200053
55.21452,5.2320375,5.4247694
55.206898,5.663699,5.6331162
55.19928,6.3036346,5.870762
55.191658,7.0766973,6.1066556
55.18404,7.446451,6.324631
55.176422,7.3361244,6.520555
55.1688,7.0778165,6.6748977
55.16118,6.9056077,6.751023
55.153557,6.9313803,6.7464685
55.145943,7.225202,6.596513
55.13832,7.4797955,6.348784
55.1307,7.405196,6.0565796
55.123077,6.3681345,5.741554
55.115456,5.3897595,5.4259915
55.10784,5.085926,5.131243
55.10022,4.514891,4.9734735
55.092598,4.264444,4.7482076
55.084976,4.1499677,4.546433
55.07736,4.1155896,4.378346
55.06974,4.048562,4.2451777
55.062122,3.981841,4.1528115
55.0545,3.9108992,4.088162
55.04688,3.8749914,4.04933
55.039257,3.8233604,4.0293746
55.031643,3.830671,4.0248775
55.02402,3.9321225,4.032503
55.0164,3.9981837,4.0492797
55.008778,4.059949,4.07241
55.001156,4.062142,4.0992227
54.99354,4.1131973,4.1268034
54.98592,4.1579404,4.14225
54.9783,4.2043715,4.1676445
54.970676,4.2300935,4.188978
54.96306,4.196608,4.2027316
54.95544,4.244281,4.215777
54.94782,4.2878,4.240971
54.9402,4.2657256,4.2627096
54.93258,4.3007774,4.2846475
54.924957,4.3544564,4.310765
54.917343,4.3883133,4.3284473
54.90972,4.435952,4.3451886
54.9021,4.405084,4.3575716
54.894478,4.412755,4.3660483
54.886856,4.4074736,4.3717957
54.879242,4.4105754,4.375391
54.87162,4.396202,4.376434
54.864,4.355834,4.3742094
54.856377,4.344336,4.355563
54.84876,4.3280473,4.3539767
54.84114,4.308614,4.3535686
54.83352,4.2821565,4.349183
54.8259,4.305353,4.3472075
54.81828,4.3200545,4.345095
54.810658,4.332996,4.341962
54.803043,4.3288507,4.3394284
54.79542,4.3289304,4.3415384
54.7878,4.3114204,4.3446636
54.780178,4.311872,4.3483973
54.772556,4.287852,4.3483
54.764942,4.288611,4.350353
54.75732,4.3501997,4.351825
54.7497,4.400027,4.353294
54.742077,4.435806,4.3577614
54.734455,4.437217,4.349106
54.72684,4.4489427,4.3385825
54.71922,4.530106,4.3258963
54.711597,4.476506,4.310883
54.70398,4.394016,4.2931204
54.696358,4.3504214,4.2775126
54.688744,4.310881,4.2537026
54.68112,4.242042,4.237183
54.6735,4.2054596,4.214416
54.66588,4.178532,4.1884875
54.658257,4.1581554,4.1750727
54.650642,4.133721,4.1709437
54.64302,4.1982274,4.1801
54.6354,4.2823195,4.1999135
54.627777,4.2840333,4.2287226
54.620155,4.247169,4.262279
54.61254,4.238123,4.280619
54.60492,4.2422123,4.2690816
54.597298,4.280056,4.2791686
54.58968,4.256852,4.2976995
54.582058,4.347624,4.324261
54.57444,4.3478317,4.310243
54.566822,4.3737435,4.301948
54.5592,4.282092,4.307774
54.55158,4.3181486,4.3222547
54.543957,4.332557,4.3319526
54.536343,4.344101,4.3352475
54.52872,4.3090262,4.3467197
54.5211,4.2817583,4.3526344
54.513477,4.3190737,4.3541703
54.505856,4.3030024,4.3548603
54.49824,4.326397,4.3548627
54.49062,4.2706127,4.355054
54.482998,4.252626,4.350936
54.47538,4.235005,4.347411
54.46776,4.205365,4.3391542
54.46014,4.183321,4.3321342
54.452522,4.2118244,4.321217
54.4449,4.278156,4.318366
54.43728,4.328779,4.317421
54.429657,4.3227167,4.315875
54.422043,4.308626,4.3108664
54.41442,4.344045,4.2988815
54.4068,4.377702,4.278975
54.399178,4.4336467,4.2542305
54.391556,4.3553033,4.226972
54.38394,4.262126,4.1979866
54.37632,4.224207,4.1685534
54.3687,4.1836042,4.143916
54.361076,4.1336713,4.113274
54.35346,4.079295,4.0887637
54.34584,3.9916592,4.0674114
54.33822,4.0726137,4.0497622
54.3306,4.130764,4.0353894
54.32298,4.150222,4.023552
54.315357,4.0707045,4.0134215
54.307743,4.0473647,4.002741
54.30012,4.056879,3.9897525
54.2925,4.018059,3.9756722
54.284878,3.94399,3.9633434
54.277256,3.9409251,3.9663086
54.26964,3.9353004,3.9650419
54.26202,3.9760187,3.9622557
54.2544,4.0858274,3.9578438
54.246777,4.0719614,3.9568713
54.23916,3.9412665,3.9658852
54.23154,3.7775793,3.9845235
54.22392,3.6531522,4.0178957
54.2163,3.6556146,4.0718575
54.20868,3.753265,4.150661
54.201057,3.9460301,4.2544456
54.193443,4.173874,4.3798304
54.18582,4.288301,4.5216374
54.1782,4.4516973,4.6755137
54.170578,4.5875325,4.8377037
54.162956,4.685668,5.0038238
54.155342,4.796156,5.1700196
54.14772,5.100132,5.331432
54.1401,5.3987837,5.480792
54.132477,5.5749326,5.6135736
54.124855,5.64749,5.7323933
54.11724,5.7410297,5.843921
54.10962,5.943498,5.9530067
54.102,6.1091113,6.0573916
54.09438,6.2202053,6.147377
54.086758,6.43907,6.2084727
54.079144,6.394302,6.2502627
54.07152,6.153142,6.263743
54.0639,6.15273,6.2630897
54.05628,6.151514,6.256159
54.048656,6.3487034,6.242744
54.041042,6.5329795,6.216762
54.03342,6.450779,6.1504745
54.0258,6.3446856,6.061778
54.018177,6.2552032,5.9565797
54.010555,6.1420784,5.837842
54.00294,6.0296216,5.721311
53.99532,5.9806066,5.6465297
53.987698,5.939539,5.553748
53.98008,5.9790335,5.407937
53.972458,5.82095,5.296081
53.96484,5.55892,5.224173
53.957222,5.158992,5.1790814
53.9496,4.9377594,5.148503
53.94198,4.863512,5.125858
53.934357,4.8978586,5.113413
53.926743,5.0454683,5.157222
53.91912,5.2946568,5.230149
53.9115,5.442319,5.2379847
53.903877,5.2561617,5.2764077
53.896255,5.211722,5.304231
53.88864,5.715746,5.331749
53.88102,5.9429493,5.3658133
53.873398,5.6917567,5.4012356
53.86578,5.4716554,5.4219604
53.85816,5.408575,5.4335985
53.85054,5.0645833,5.4545827
53.842922,5.0228915,5.471307
53.8353,5.0470033,5.48456
53.82768,5.0822473,5.498622
53.820057,5.1869736,5.51817
53.812443,5.563545,5.54666
53.80482,5.442657,5.5818987
53.7972,5.6781845,5.5935817
53.789577,5.8712544,5.6780005
53.781956,5.637136,5.74281
53.77434,5.458795,5.7303896
53.76672,5.3965755,5.6935687
53.759098,5.4712887,5.643311
53.751476,5.4233904,5.5923257
53.74386,5.390703,5.5735335
53.73624,5.310425,5.577952
53.728622,5.3922443,5.6021776
53.721,5.3838162,5.60227
53.71338,5.4627147,5.591483
53.705757,5.3923945,5.5901523
53.698143,5.4278283,5.5961027
53.69052,5.248701,5.6050363
53.6829,5.4232597,5.5997553
53.675278,5.427126,5.618101
53.667656,5.3489943,5.6511517
53.66004,5.5599937,5.7103925
53.65242,5.7360406,5.7543683
53.6448,6.0801744,5.7797728
53.637177,6.184812,5.8492746
53.62956,7.0295115,5.915036
53.62194,7.0881805,5.894702
53.61432,6.72189,5.816194
53.6067,6.2273736,5.7116213
53.59908,5.805837,5.593692
53.591457,5.5833807,5.4773607
53.583843,5.5612593,5.4233294
53.57622,5.490444,5.3430114
53.5686,5.4614587,5.2593164
53.560978,5.3821845,5.2118025
53.553356,5.2343273,5.171335
53.545742,5.1592264,5.135039
53.53812,5.0807557,5.090737
53.5305,5.075058,5.0131097
53.522877,4.9025207,4.9499497
53.515255,4.966538,4.8568525
53.50764,4.6923923,4.7401695
53.50002,4.438492,4.68451
53.4924,4.527429,4.632695
53.48478,4.283692,4.5968285
53.477158,4.1670218,4.578444
53.469543,4.377871,4.5792985
53.46192,4.677592,4.649193
53.4543,4.915051,4.752352
53.44668,4.697994,4.8674097
53.439056,4.899908,4.971814
53.431442,4.985091,5.0648766
53.42382,4.760013,5.1893086
53.4162,4.993881,5.270256
53.408577,5.078463,5.3380055
53.400955,5.091064,5.3946543
53.39334,5.3091245,5.442128
53.38572,5.49076,5.4813714
53.378098,5.6456923,5.5087314
53.37048,5.600874,5.515006
53.362858,5.5070186,5.4901824
53.355244,5.4575033,5.430725
53.347622,5.2783675,5.340633
53.34,5.036881,5.2287083
53.33238,5.0131235,5.1112823
53.324757,4.8386025,5.0091004
53.317142,4.7112055,4.913719
53.30952,4.648285,4.838697
53.3019,4.6557894,4.786736
53.294277,4.687553,4.7555523
53.286655,4.78095,4.740292
53.27904,4.86415,4.7349086
53.27142,4.8371587,4.7335896
53.263798,4.892754,4.7322493
53.25618,4.789796,4.729767
53.248558,4.7336373,4.728544
53.24094,4.7544227,4.7323575
53.233322,4.797902,4.7676973
53.2257,4.8173814,4.8101964
53.21808,4.834196,4.856472
53.210457,4.818078,4.912205
53.202843,4.8847237,4.9426284
53.19522,4.967878,4.9737864
53.1876,5.055701,5.0467143
53.179977,5.0660334,5.116509
53.172356,5.1393,5.1745563
53.16474,5.3141665,5.21514
53.15712,5.4970937,5.2340803
53.149498,5.6121216,5.230296
53.141876,5.614407,5.2136855
53.13426,5.372994,5.1956205
53.12664,5.1680036,5.1682715
53.119022,4.9991965,5.1599073
53.1114,4.942969,5.1627645
53.10378,5.066894,5.1687326
53.096157,5.214149,5.1731544
53.088543,5.157534,5.1714897
53.08092,5.147829,5.163637
53.0733,5.2160172,5.1502585
53.065678,5.1231723,5.125168
53.058056,5.281733,5.1090064
53.05044,5.3183804,5.1268277
53.04282,5.3101773,5.13268
53.0352,5.4139657,5.0671654
53.027576,5.345157,4.9922986
53.01996,5.2618427,4.9121256
53.01234,5.1155133,4.828063
53.00472,4.9307966,4.739983
52.9971,4.747928,4.6613197
52.98948,4.6541424,4.5968423
52.981857,4.417183,4.5541625
52.974243,4.266895,4.4659066
52.96662,4.182197,4.382235
52.959,4.1767387,4.3315735
52.951378,4.210053,4.2940855
52.943756,4.240211,4.2680936
52.936142,4.2580237,4.24799
52.92852,4.2911124,4.234289
52.9209,4.2815785,4.225913
52.913277,4.2402062,4.219003
52.90566,4.184046,4.2089972
52.89804,4.1374373,4.194639
52.89042,4.1222997,4.178888
52.8828,4.1376023,4.1659436
52.87518,4.120156,4.1578946
52.867558,4.104603,4.154068
52.859943,4.1331754,4.153311
52.85232,4.106388,4.153199
52.8447,4.15176,4.1473536
52.83708,4.1101227,4.134651
52.829456,4.1354213,4.1314645
52.821842,4.081856,4.1325555
52.81422,4.093611,4.124795
52.8066,4.069905,4.116127
52.798977,4.0379643,4.1058273
52.791355,4.0282364,4.0939245
52.78374,4.0421095,4.080691
52.77612,4.0417366,4.065666
52.768497,4.024563,4.047774
52.76088,4.0536704,4.0291324
52.753258,3.9661648,4.0116324
52.745644,3.9037905,3.9849887
52.73802,3.88791,3.9561157
52.7304,3.7687833,3.9321647
52.72278,3.7562695,3.9127352
52.715157,3.7831783,3.902789
52.707542,3.8152652,3.9048753
52.69992,3.851042,3.920063
52.6923,3.891687,3.9504292
52.684677,3.9538596,4.002149
52.677055,4.014248,4.0686083
52.66944,4.1033735,4.1444597
52.66182,4.265456,4.225016
52.654198,4.333668,4.2832623
52.64658,4.5415554,4.3549275
52.638958,4.6761117,4.438835
52.63134,4.7368035,4.5187383
52.623722,4.7688556,4.5828815
52.6161,4.8519173,4.631128
52.60848,4.892836,4.6514196
52.600857,4.95907,4.6251187
52.593243,4.8927236,4.571719
52.58562,4.8223515,4.496837
52.578,4.630077,4.4079013
52.570377,4.349186,4.33424
52.562756,4.2089715,4.277376
52.55514,3.9943876,4.1952224
52.54752,3.849068,4.120529
52.539898,3.720569,4.068452
52.53228,3.6806393,4.046773
52.52466,3.6903133,4.0616627
52.51704,3.746741,4.1092725
52.509422,3.8668194,4.185038
52.5018,4.075941,4.2865224
52.49418,4.312901,4.409474
52.486557,4.5704966,4.5366645
52.478943,4.819971,4.665784
52.47132,5.0152993,4.8068366
52.4637,5.1445017,4.928387
52.456078,5.29352,5.025729
52.448456,5.4172378,5.08691
52.44084,5.4615693,5.113778
52.43322,5.365657,5.114284
52.4256,5.1399827,5.094667
52.417976,4.970428,5.055296
52.41036,4.8568535,5.006237
52.40274,4.8405538,4.9542465
52.39512,4.8983307,4.904217
52.3875,4.9370456,4.848673
52.37988,4.9071846,4.794932
52.372257,4.789051,4.756191
52.364643,4.6908154,4.707301
52.35702,4.670101,4.658762
52.3494,4.592766,4.616227
52.341778,4.508084,4.5636477
52.334156,4.4826117,4.5083795
52.32654,4.4608955,4.4722543
52.31892,4.4334044,4.468065
52.3113,4.260574,4.4852457
52.303677,4.2593923,4.5230694
52.29606,4.3936534,4.5800743
52.28844,4.502335,4.6544967
52.28082,4.53377,4.7434354
52.2732,4.7842712,4.828634
52.26558,5.161469,4.9120307
52.257957,5.2198677,5.0342455
52.250343,5.6834292,5.106297
52.24272,5.482754,5.1522813
52.2351,5.2408967,5.173264
52.227478,5.1235676,5.1754827
52.219856,5.0742645,5.1649694
52.212242,5.058388,5.146152
52.20462,5.077939,5.121631
52.197,5.086546,5.092643
52.189377,5.0767326,5.0590606
52.181755,5.1090937,5.0184884
52.17414,5.0191054,4.9835615
52.16652,5.0002794,4.945806
52.1589,5.047398,4.9104557
52.15128,4.948511,4.879189
52.143658,4.886987,4.8549833
52.136044,4.7932997,4.840618
52.12842,4.726694,4.8382688
52.1208,4.80943,4.849602
52.11318,4.909791,4.8751407
52.105556,4.9973736,4.913841
52.097942,5.0922036,4.9589047
52.09032,5.12841,4.997403
52.0827,5.2479944,5.0376706
52.075077,5.3436265,5.094365
52.067455,5.4047847,5.1412826
52.05984,5.462513,5.1726966
52.05222,5.5754824,5.158586
52.044598,5.6783257,5.1046095
52.03698,5.5782433,5.0221624
52.029358,5.206472,4.9190626
52.02174,4.781149,4.8052464
52.014122,4.6892524,4.7178717
52.0065,4.433529,4.6138563
51.99888,4.1848493,4.5139456
51.99126,4.178148,4.4402933
51.98364,4.2433877,4.3985033
51.97602,4.3161955,4.373967
51.9684,4.271676,4.3630147
51.960777,4.3233953,4.363249
51.95316,4.289493,4.377737
51.945538,4.308347,4.4115515
51.93792,4.345486,4.455469
51.930298,4.3671455,4.5031295
51.92268,4.35104,4.5543566
51.91506,4.422379,4.6221805
51.90744,4.5959687,4.7081633
51.899822,4.769151,4.8194885
51.8922,4.879073,4.945301
51.88458,4.963334,5.063469
51.87696,5.0854435,5.173062
51.86934,5.2258162,5.306423
51.86172,5.4308267,5.451582
51.8541,5.6405697,5.602966
51.846478,5.8927426,5.7130394
51.83886,6.0185647,5.7845736
51.831238,6.0375547,5.8259544
51.82362,6.017507,5.8377595
51.815998,6.00242,5.8237863
51.808376,5.9685187,5.7901864
51.80076,5.831242,5.7442627
51.79314,5.6208744,5.687327
51.785522,5.4384537,5.642593
51.7779,5.241841,5.5948844
51.77028,5.11536,5.556682
51.76266,5.136874,5.535601
51.75504,5.3485174,5.5395665
51.74742,5.497843,5.5745025
51.7398,5.725534,5.6038094
51.732178,5.786341,5.620005
51.72456,5.802409,5.6347036
51.716938,5.8033047,5.6654387
51.70932,5.8184047,5.6961036
51.7017,5.7541895,5.7070403
51.694077,5.7125144,5.7302175
51.68646,5.6954045,5.7520866
51.67884,5.7375917,5.7678165
51.67122,5.826084,5.7769876
51.6636,5.8967695,5.7870545
51.65598,6.0230083,5.8006353
51.64836,5.9931808,5.821517
51.64074,5.9294376,5.816834
51.63312,5.863754,5.8057094
51.6255,5.8817406,5.8202767
51.617878,5.877017,5.8242936
51.61026,5.829818,5.823055
51.60264,5.825858,5.8175592
51.59502,5.8444233,5.83544
51.5874,5.7683797,5.8801475
51.579777,5.740341,5.9376884
51.57216,5.819643,6.0080976
51.564537,5.969262,6.088877
51.55692,6.072356,6.1748443
51.5493,6.1794767,6.2226596
51.54168,6.2807493,6.3256464
51.53406,6.3989506,6.4106
51.52644,6.6689353,6.46992
51.51882,6.8806996,6.5156436
51.5112,6.923627,6.5629187
51.50358,6.750363,6.6165466
51.49596,6.6888638,6.6623564
51.48834,6.495853,6.696927
51.48072,6.433057,6.696732
51.4731,6.1940784,6.7443233
51.465477,6.1324897,6.8745394
51.45786,6.308267,7.003101
51.450237,6.6474257,7.210345
51.44262,7.0639973,7.34459
51.434998,7.749296,7.541746
51.42738,8.255345,7.775218
51.41976,9.622488,7.972705
51.41214,10.560935,8.031562
51.404522,10.222821,7.824765
51.3969,9.326742,7.4832683
51.38928,8.147864,7.0649953
51.38166,6.934884,6.6263957
51.37404,6.112435,6.2057786
51.36642,5.6231737,5.8233247
51.3588,4.999839,5.541313
51.351177,4.7399497,5.2364745
51.34356,4.587435,4.984862
51.335938,4.5917034,4.793387
51.32832,4.600046,4.651215
51.320698,4.589485,4.5360403
51.31308,4.452961,4.4369254
51.30546,4.3984103,4.348734
51.29784,4.1716084,4.272044
51.290222,4.1376734,4.2088733
51.2826,4.082772,4.159462
51.27498,4.0370936,4.1211586
51.26736,4.0017257,4.0896025
51.25974,3.929333,4.0615044
51.25212,3.9421604,4.0442324
51.2445,3.9800737,4.0366416
51.236877,4.0066285,4.029151
51.22926,4.0584197,4.0219593
51.221638,4.0583286,4.010898
51.21402,4.039911,4.007212
51.206398,4.020758,4.0018263
51.198776,3.9772577,4.0002522
51.19116,3.9678361,3.9972522
51.18354,3.8735352,3.9957666
51.175922,3.9193478,3.996403
51.1683,3.9857247,3.9973638
51.16068,4.050694,3.9988537
51.15306,4.08432,4.0107527
51.14544,4.0427365,4.023726
51.13782,4.0582147,4.0379815
51.1302,4.06484,4.053967
51.122578,4.0829983,4.0721564
51.11496,4.1016927,4.0922832
51.107338,4.1326222,4.108807
51.09972,4.175084,4.130769
51.0921,4.2300935,4.1447253
51.084476,4.2601247,4.1570435
51.07686,4.240311,4.1705933
51.06924,4.22829,4.184987
51.06162,4.142695,4.195378
51.054,4.1833153,4.205569
51.04638,4.22278,4.216934
51.03876,4.24773,4.2287455
51.03114,4.244236,4.238819
51.02352,4.307416,4.250056
51.0159,4.214545,4.261634
51.008278,4.2429314,4.2653847
51.00066,4.3016415,4.2810154
50.99304,4.2907963,4.29078
50.98542,4.3116536,4.294798
50.9778,4.399371,4.2946024
50.970177,4.4015937,4.2907643
50.96256,4.3771644,4.2827215
50.954937,4.334343,4.265311
50.94732,4.2547007,4.239828
50.9397,4.224257,4.2342157
50.93208,4.2067556,4.2121887
50.92446,4.1066017,4.1889153
50.91684,4.0418644,4.1696863
50.90922,4.0818176,4.1648803
50.9016,4.099689,4.172305
50.89398,4.098911,4.183483
50.88636,4.11905,4.1981654
50.87874,4.1557207,4.2165647
50.87112,4.1674447,4.237822
50.8635,4.2048078,4.2587757
50.855877,4.2654104,4.2784157
50.84826,4.3266306,4.3133016
50.840637,4.393134,4.3412714
50.83302,4.4028745,4.3586974
50.825397,4.3922644,4.3727465
50.81778,4.393115,4.381126
50.81016,4.3521457,4.384304
50.80254,4.3416142,4.3858237
50.79492,4.3474293,4.39335
50.7873,4.3314376,4.39652
50.77968,4.3412156,4.4002094
50.77206,4.339415,4.399486
50.76444,4.342643,4.4014363
50.75682,4.380561,4.4064856
50.7492,4.4229064,4.4213457
50.741577,4.4511895,4.4408703
50.73396,4.526821,4.459389
50.726337,4.4981213,4.478036
50.71872,4.4722285,4.4983783
50.711098,4.4833,4.518696
50.70348,4.4469094,4.5384393
50.69586,4.4380436,4.5608287
50.68824,4.474465,4.5941553
50.680622,4.570542,4.637589
50.673,4.639952,4.6699266
50.66538,4.6860633,4.7027755
50.65776,4.7472854,4.7442384
50.65014,4.8446007,4.7851877
50.64252,4.930822,4.8174505
50.6349,4.945202,4.812726
50.627277,4.9212847,4.7869663
50.61966,4.8581696,4.7438107
50.612038,4.7481174,4.687056
50.60442,4.600311,4.621969
50.596798,4.4701476,4.5644236
50.58918,4.3724813,4.532348
50.58156,4.2819486,4.4847608
50.57394,4.230985,4.434217
50.566322,4.231906,4.391477
50.5587,4.217743,4.365011
50.55108,4.217579,4.3522305
50.54346,4.198193,4.3528576
50.53584,4.1944156,4.386833
50.52822,4.2604957,4.4503036
50.5206,4.4272475,4.5313797
50.512978,4.6291494,4.6301093
50.50536,4.7768407,4.730021
50.497738,4.9824643,4.771538
50.49012,5.0922093,4.856625
50.4825,5.306618,4.947169
50.474876,5.6420603,5.035768
50.46726,5.654241,5.1115985
50.45964,5.603931,5.1191707
50.45202,5.4592423,5.1225514
50.4444,5.297624,5.146156
50.43678,5.1992188,5.1617656
50.42916,5.04888,5.162386
50.42154,4.79366,5.172523
50.41392,4.619921,5.2443094
50.4063,4.797519,5.381997
50.398678,5.167156,5.572098
50.39106,5.6407576,5.8166947
50.38344,5.9785624,6.110703
50.37582,6.228542,6.3914843
50.3682,6.6004467,6.60271
50.360577,7.0860806,6.9737163
50.35296,7.210724,7.4065876
50.345337,7.583734,7.7044835
50.33772,8.226935,7.9122133
50.3301,8.908398,8.05994
50.32248,9.237811,8.15642
50.31486,9.138152,8.222595
50.30724,8.850555,8.285389
50.29962,8.55314,8.367632
50.292,8.487746,8.611543
50.284378,8.422579,8.656026
50.27676,8.155695,8.823654
50.26914,7.8146825,9.04085
50.26152,7.943566,9.2821865
50.2539,8.25667,9.538388
50.246277,8.833283,9.743723
50.23866,9.531563,10.007911
50.231037,10.445973,10.424645
50.22342,11.382797,10.821631
50.2158,12.032668,11.131293
50.20818,12.25178,11.342961
50.20056,12.349666,11.446782
50.19294,11.845997,11.452404
50.18532,11.545967,11.400466
50.1777,11.363459,11.333856
50.17008,11.17785,11.302974
50.16246,10.868524,11.251783
50.15484,10.439847,11.246817
50.14722,10.543687,11.26589
50.1396,10.788012,11.3108835
50.131977,10.875852,11.378775
50.12436,11.908771,11.467751
50.116737,11.781725,11.623529
50.10912,12.676417,11.75029
50.101498,12.481473,11.831624
50.09388,11.960879,11.957908
50.08626,12.102084,12.076739
50.07864,12.144272,12.184072
50.071022,12.1441,12.2781925
50.0634,12.481546,12.36039
50.05578,12.639116,12.427684
50.04816,12.681173,12.390487
50.04054,12.443497,12.369296
50.03292,12.391653,12.334076
50.0253,12.481321,12.290665
50.017677,12.140753,12.244631
50.01006,12.129531,12.204492
50.002438,12.068764,12.154905
49.99482,11.796367,12.098581
49.987198,11.951126,12.064473
49.97958,11.840913,12.045525
49.97196,11.859164,12.034772
49.96434,11.7048435,12.028699
49.956722,11.860114,12.029841
49.9491,12.161646,12.043863
49.94148,12.205751,12.075398
49.93386,12.251662,12.126161
49.92624,12.254339,12.187594
49.91862,12.331687,12.248296
49.911,12.288777,12.304267
49.903378,12.28868,12.358308
49.89576,12.176065,12.401823
49.888138,12.410187,12.483096
49.88052,12.424472,12.557085
49.8729,12.815154,12.614819
49.865276,12.704061,12.65521
49.85766,13.141967,12.672192
49.85004,12.751352,12.676396
49.842422,12.427754,12.686412
49.8348,12.595823,12.709702
49.82718,12.170489,12.777421
49.81956,12.292778,12.846091
49.81194,12.487625,12.887217
49.80432,12.5267935,12.907081
49.7967,12.691503,12.910594
49.789078,12.704243,12.919439
49.78146,12.824191,12.917579
49.773838,12.959042,12.912241
49.76622,12.932112,12.918446
49.7586,13.207578,12.940812
49.750977,13.2335,12.82047
49.74336,12.880033,12.690501
49.73574,12.619681,12.606493
49.72812,12.691716,12.546933
49.7205,12.405803,12.472712
49.71288,12.490109,12.45702
49.70526,12.364897,12.411447
49.69764,12.352702,12.335859
49.69002,12.417292,12.227299
49.6824,12.532237,12.270753
49.674778,12.349785,12.343018
49.66716,11.882425,12.426649
49.65954,12.072107,12.521094
49.65192,12.044307,12.624929
49.6443,12.777517,12.732024
49.636677,13.191197,12.827993
49.62906,12.939461,12.903926
49.621437,12.682998,12.9550495
49.61382,12.743038,13.0659075
49.6062,12.59068,13.14216
49.59858,13.037439,13.217448
49.59096,13.225598,13.284974
49.58334,13.641595,13.357789
49.57572,13.426809,13.453106
49.5681,13.562642,13.572713
49.56048,13.157151,13.723352
49.55286,13.394742,13.856727
49.54524,13.657923,13.962412
49.53762,13.820345,14.054492
49.53,14.139248,14.116788
49.522377,14.382165,14.160196
49.51476,14.793828,14.179148
49.507137,15.120726,14.23828
49.49952,14.854791,14.344501
49.491898,14.154102,14.354619
49.48428,13.960766,14.348824
49.47666,13.914454,14.376049
49.46904,14.451314,14.4470215
49.461422,14.916366,14.550359
49.4538,14.930086,14.662193
49.44618,14.905352,14.773628
49.43856,15.048068,14.895177
49.43094,15.267974,15.043415
49.42332,15.295396,15.232859
49.4157,15.363926,15.464315
49.408077,15.371315,15.728573
49.40046,15.614543,16.010414
49.392838,15.919206,16.28776
49.38522,15.820659,16.557999
49.377598,16.129467,16.832655
49.36998,17.277,17.167744
49.362362,16.673191,17.626123
49.35474,16.378971,18.330442
49.347122,16.704483,19.063929
49.3395,17.436857,19.779818
49.33188,18.52161,20.409866
49.32426,19.67409,21.399927
49.31664,20.616146,22.853155
49.30902,21.9533,25.059963
49.3014,27.870012,26.904112
49.293777,28.88916,26.92579
49.28616,32.88497,25.746157
49.278538,35.341675,24.042173
49.27092,34.57315,21.913002
49.263298,35.566353,19.202065
49.255676,35.38842,15.855705
49.24806,20.872837,12.7157955
49.24044,11.696787,10.234318
49.232822,8.264459,8.437567
49.2252,6.5388308,7.510173
49.21758,5.644838,6.536511
49.20996,5.0407195,5.804169
49.20234,4.515734,5.3572154
49.19472,4.1901674,5.0906973
49.1871,4.1372986,4.931338
49.179478,4.300993,4.8547673
49.17186,4.757683,4.8373704
49.164238,5.2051325,4.852473
49.15662,5.1991954,4.869329
49.149,5.606791,4.9158807
49.141376,5.6193767,4.915028
49.13376,5.41656,4.851043
49.12614,5.326552,4.784248
49.11852,5.390339,4.6727195
49.1109,5.3147025,4.6352143
49.10328,4.6318,4.5043855
49.09566,4.0589075,4.4813156
49.08804,3.8235252,4.5298395
49.08042,4.100208,4.6102467
49.0728,4.818356,4.7057467
49.065178,4.6215677,4.7996793
49.05756,5.0518622,4.87225
49.04994,5.377589,4.9133887
49.04232,5.0447707,4.9303756
49.0347,4.9396653,4.942812
49.027077,5.012396,5.01455
