TDEP
720.852
720.8469
720.8418
720.83673
720.83167
720.8266
720.82153
720.8164
720.81134
720.8063
720.8012
720.79614
720.791
720.78595
720.7808
720.7758
720.77075
720.7656
720.76056
720.75543
720.75037
720.74536
720.74023
720.73517
720.73004
720.725
720.7199
720.71484
720.7098
720.70465
720.6996
720.6945
720.6894
720.6844
720.67926
720.6742
720.6691
720.664
720.65894
720.6539
720.6488
720.64374
720.6386
720.63354
720.6285
720.6234
720.61835
720.6132
720.60815
720.603
720.59796
720.59296
720.5878
720.58276
720.57764
720.5726
720.5675
720.56244
720.5574
720.55225
720.5472
720.5421
720.53705
720.532
720.52686
720.5218
720.5167
720.5116
720.50653
720.50146
720.4964
720.49133
720.4862
720.48114
720.4761
720.471
720.46594
720.4608
720.45575
720.4506
720.4456
720.44055
720.4354
720.43036
720.42523
720.42017
720.41516
720.41003
720.40497
720.39984
720.3948
720.3897
720.38464
720.3796
720.37445
720.3694
720.3643
720.3592
720.3542
720.34906
720.344
720.3389
720.3338
720.32874
720.32367
720.3186
720.31354
720.3084
720.30334
720.2983
720.2932
720.28815
720.283
720.27795
720.2728
720.26776
720.26276
720.2576
720.25256
720.24744
720.2424
720.2373
720.23224
720.2272
720.22205
720.217
720.2119
720.20685
720.2018
720.19666
720.1916
720.1865
720.1814
720.1764
720.17126
720.1662
720.16113
720.156
720.15094
720.1459
720.1408
720.13574
720.1306
720.12555
720.1204
720.1154
720.11035
720.1052
720.10016
720.09503
720.08997
720.08496
720.07983
720.07477
720.06964
720.0646
720.0595
720.05444
720.0494
720.04425
720.0392
720.0341
720.029
720.024
720.01886
720.0138
720.0087
720.0036
719.99854
719.99347
719.9884
719.98334
719.9782
719.97314
719.9681
719.963
719.95795
719.9528
719.94775
719.9426
719.93756
719.93256
719.9274
719.92236
719.91724
719.9122
719.9071
719.90204
719.897
719.89185
719.8868
719.8817
719.87665
719.8716
719.86646
719.8614
719.8563
719.8512
719.8462
719.84106
719.836
719.83093
719.8258
719.82074
719.8157
719.8106
719.80554
719.8004
719.79535
719.7902
719.7852
719.78015
719.775
719.76996
719.76483
719.75977
719.75476
719.74963
719.74457
719.73944
719.7344
719.7293
719.72424
719.7192
719.71405
719.709
719.7039
719.6988
719.6938
719.68866
719.6836
719.6785
719.6734
719.66833
719.66327
719.6582
719.65314
719.648
719.64294
719.6379
719.6328
719.62775
719.6226
719.61755
719.6124
719.60736
719.60236
719.5972
719.59216
719.58704
719.582
719.5769
719.57184
719.5668
719.56165
719.5566
719.5515
719.54645
719.5414
719.53625
719.5312
719.5261
719.521
719.516
719.51086
719.5058
719.50073
719.4956
719.49054
719.4855
719.4804
719.47534
719.4702
719.46515
719.46
719.455
719.44995
719.4448
719.43976
719.43463
719.42957
719.42456
719.41943
719.41437
719.40924
719.4042
719.3991
719.39404
719.389
719.38385
719.3788
719.3737
719.3686
719.3636
719.35846
719.3534
719.3483
719.3432
719.33813
719.33307
719.328
719.32294
719.3178
719.31274
719.3077
719.3026
719.29755
719.2924
719.28735
719.2822
719.2772
719.27216
719.267
719.26196
719.25684
719.2518
719.2467
719.24164
719.2366
719.23145
719.2264
719.2213
719.21625
719.2112
719.20605
719.201
719.1959
719.1908
719.1858
719.18066
719.1756
719.17053
719.1654
719.16034
719.1553
719.1502
719.14514
719.14
719.13495
719.1298
719.1248
719.11975
719.1146
719.10956
719.10443
719.09937
719.09436
719.08923
719.08417
719.07904
719.074
719.0689
719.06384
719.0588
719.05365
719.0486
719.0435
719.0384
719.0334
719.02826
719.0232
719.0181
719.013
719.00793
719.00287
718.9978
718.99274
718.9876
718.98254
718.9775
718.9724
718.96735
718.9622
718.95715
718.952
718.947
718.94196
718.9368
718.93176
718.92664
718.9216
718.9165
718.91144
718.9064
718.90125
718.8962
718.8911
718.88605
718.881
718.87585
718.8708
718.8657
718.8606
718.8556
718.85046
718.8454
718.84033
718.8352
718.83014
718.8251
718.82
718.81494
718.8098
718.80475
718.7996
718.7946
718.78955
718.7844
718.77936
718.77423
718.76917
718.76416
718.75903
718.75397
718.74884
718.7438
718.7387
718.73364
718.7286
718.72345
718.7184
718.7133
718.7082
718.7032
718.69806
718.693
718.6879
718.6828
718.67773
718.67267
718.6676
718.66254
718.6574
718.65234
718.6473
718.6422
718.63715
718.632
718.62695
718.6218
718.6168
718.61176
718.6066
718.60156
718.59644
718.5914
718.5863
718.58124
718.5762
718.57104
718.566
718.5609
718.55585
718.5508
718.54565
718.5406
718.5355
718.5304
718.5254
718.52026
718.5152
718.51013
718.505
718.49994
718.4949
718.4898
718.48474
718.4796
718.47455
718.4694
718.4644
718.45935
718.4542
718.44916
718.44403
718.43896
718.43396
718.42883
718.42377
718.41864
718.4136
718.4085
718.40344
718.3984
718.39325
718.3882
718.3831
718.37805
718.373
718.36786
718.3628
718.3577
718.3526
718.34753
718.34247
718.3374
718.33234
718.3272
718.32214
718.3171
718.312
718.30695
718.3018
718.29675
718.2916
718.2866
718.28156
718.2764
718.27136
718.26624
718.26117
718.2561
718.25104
718.246
718.24084
718.2358
718.2307
718.22565
718.2206
718.21545
718.2104
718.2053
718.2002
718.1952
718.19006
718.185
718.17993
718.1748
718.16974
718.1647
718.1596
718.15454
718.1494
718.14435
718.1392
718.1342
718.12915
718.124
718.11896
718.11383
