Profundidade,Topo,Base,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,Log10_RESD,DT,RHOB,DRHO,NPHI,PE,Litologia
307.3,False,False,CREME,ACASTANHADO,,,8.5,9.500044822692873,1.000044822692871,106.92115020751952,6.462399959564209,0.8103938331084952,110.4862289428711,2.429202079772949,0.0241218656301498,0.3297344744205475,3.834495306015015,DOLOMITO
307.4,False,False,CREME,ACASTANHADO,,,8.5,9.507521629333496,1.007521629333496,110.2291259765625,6.286979675292969,0.7984420563542629,111.09183502197266,2.429107904434204,0.0299740862101316,0.3357544839382171,3.7988882064819336,DOLOMITO
307.5,False,False,CREME,ACASTANHADO,,,8.5,9.500044822692873,1.000044822692871,115.59320068359376,6.066117286682129,0.7829108030182352,111.7051010131836,2.4288136959075928,0.0336196050047874,0.3347219228744507,3.760909795761109,DOLOMITO
307.6,False,False,CREME,ACASTANHADO,,,8.5,9.48509120941162,0.9850912094116212,119.18949127197266,6.011269092559815,0.7789661694588993,112.244384765625,2.4247844219207764,0.0316384546458721,0.3288199305534363,3.775184154510498,DOLOMITO
307.7,False,False,CREME,ACASTANHADO,,,8.5,9.492568016052246,0.992568016052246,121.23800659179688,6.092709541320801,0.7848104744303276,112.7051010131836,2.422610282897949,0.0290320627391338,0.3238022923469543,3.564038038253784,DOLOMITO
307.8,False,False,CREME,ACASTANHADO,,,8.5,9.48509120941162,0.9850912094116212,120.32755279541016,6.246034145355225,0.7956043540694637,113.0596923828125,2.4185991287231445,0.0261545348912477,0.3220052123069763,3.5593149662017822,DOLOMITO
307.9,False,True,CREME,ACASTANHADO,,,8.5,9.492568016052246,0.992568016052246,116.56056213378906,6.385043144226074,0.8051638361704607,113.1999969482422,2.415968656539917,0.0255095772445201,0.3252100348472595,3.412327527999878,DOLOMITO
308.0,True,False,CINZA,ESVERDEADO,,,8.5,9.507521629333496,1.007521629333496,111.86415100097656,6.426766872406006,0.8079925463918141,112.91072082519533,2.418863773345948,0.0291216764599084,0.3260273337364197,3.598731279373169,FOLHELHO
308.1,False,False,CINZA,ESVERDEADO,,,8.5,9.500044822692873,1.000044822692871,106.73526763916016,6.440561771392822,0.8089237499025892,112.01631927490234,2.428882360458374,0.0338449925184249,0.3226388692855835,3.756670475006104,FOLHELHO
308.2,False,False,CINZA,ESVERDEADO,,,8.5,9.492568016052246,0.992568016052246,104.2467041015625,6.459951400756836,0.8102292507408234,110.60816955566406,2.4418704509735107,0.0350199826061725,0.314957857131958,3.600175619125366,FOLHELHO
308.3,False,False,CINZA,ESVERDEADO,,,8.5,9.48509120941162,0.9850912094116212,103.73077392578124,6.731815338134766,0.8281321942424318,109.18162536621094,2.4475090503692627,0.0297292005270719,0.3095101714134216,3.359614133834839,FOLHELHO
308.4,False,False,CINZA,ESVERDEADO,,,8.5,9.48509120941162,0.9850912094116212,107.3725814819336,7.187021732330322,0.8565489580913197,108.3647918701172,2.4432828426361084,0.0241435803472995,0.3095500767230987,3.495988607406616,FOLHELHO
308.5,False,False,CINZA,ESVERDEADO,,,8.5,9.492568016052246,0.992568016052246,114.41341400146484,7.527670860290527,0.8766606217522791,108.58113098144533,2.426516532897949,0.0259330887347459,0.3177443444728851,3.63261342048645,FOLHELHO
308.6,False,False,CINZA,ESVERDEADO,,,8.5,9.51499843597412,1.014998435974121,121.45423889160156,7.4834723472595215,0.874103158203684,110.0142822265625,2.404930353164673,0.0354208834469318,0.3326553702354431,3.486233949661255,FOLHELHO
308.7,False,False,CINZA,ESVERDEADO,,,8.5,9.529951095581056,1.029951095581055,127.69082641601562,7.021883010864258,0.8464535895612125,112.35255432128906,2.3837780952453613,0.046258620917797,0.3527827858924866,3.536096334457397,FOLHELHO
308.8,False,False,CINZA,ESVERDEADO,,,8.5,9.54490566253662,1.044905662536621,129.61795043945312,6.483069896697998,0.811780703939261,115.0897979736328,2.3697872161865234,0.0501604378223419,0.3697335124015808,3.74795126914978,FOLHELHO
308.9,False,False,CINZA,ESVERDEADO,,,8.5,9.54490566253662,1.044905662536621,127.55426025390624,6.177762985229492,0.790831242233235,117.5647964477539,2.3592312335968018,0.0462175384163856,0.3776026666164398,3.411951780319214,FOLHELHO
309.0,False,False,CINZA,ESVERDEADO,,,8.5,9.54490566253662,1.044905662536621,124.12489318847656,6.0807294845581055,0.7839556832388664,119.1709213256836,2.349748134613037,0.0383138507604599,0.375607818365097,3.3237462043762207,FOLHELHO
309.1,False,False,CINZA,ESVERDEADO,,,8.5,9.53742790222168,1.0374279022216797,120.39203643798828,6.351864814758301,0.8029012465303027,119.7010269165039,2.3410236835479736,0.0321175120770931,0.3705070316791534,3.423124551773072,FOLHELHO
309.2,False,False,CINZA,ESVERDEADO,,,8.5,9.529951095581056,1.029951095581055,118.08556365966795,6.517479419708252,0.8140796684677154,119.40203857421876,2.333500862121582,0.0281987935304641,0.3685539662837982,3.478123664855957,FOLHELHO
309.3,False,False,CINZA,ESVERDEADO,,,8.5,9.507521629333496,1.007521629333496,118.3738784790039,6.577262878417969,0.8180451999807117,118.7397918701172,2.32629942893982,0.0254836324602365,0.3709689378738403,3.416902780532837,FOLHELHO
309.4,False,False,CINZA,ESVERDEADO,,,8.5,9.492568016052246,0.992568016052246,118.81392669677734,6.977036952972412,0.8436710231696998,118.16632080078124,2.319911479949951,0.0227935053408145,0.3756349384784698,3.62969708442688,FOLHELHO
309.5,False,False,CINZA,ESVERDEADO,,,8.5,9.48509120941162,0.9850912094116212,119.60298919677734,7.16768741607666,0.855379057419539,117.73316955566406,2.316183090209961,0.0212823320180177,0.3764204978942871,3.409792900085449,FOLHELHO
309.6,False,False,CINZA,ESVERDEADO,,,8.5,9.455184936523438,0.9551849365234376,120.07337951660156,7.513415336608887,0.8758373970138134,117.15765380859376,2.318819046020508,0.0214209333062171,0.3682283461093902,3.3662233352661133,FOLHELHO
309.7,False,False,CINZA,ESVERDEADO,,,8.5,9.447708129882812,0.9477081298828124,117.88829803466795,7.662381172180176,0.8843637525618258,116.10969543457033,2.3221588134765625,0.0219327732920646,0.3513063788414001,3.56296181678772,FOLHELHO
309.8,False,False,CINZA,ESVERDEADO,,,8.5,9.43275547027588,0.9327554702758788,115.468017578125,7.765513896942139,0.8901702012392481,114.5091781616211,2.3307316303253174,0.0239701867103576,0.3327232599258423,3.4942550659179688,FOLHELHO
309.9,False,True,CINZA,ESVERDEADO,,,8.5,9.417801856994627,0.9178018569946288,111.35580444335938,7.883000373840332,0.8966915471586965,112.5204086303711,2.340535879135132,0.0262710284441709,0.3174472153186798,3.5069196224212646,FOLHELHO
310.0,True,False,CREME,CLARO,MEDIO,,8.5,9.425278663635254,0.925278663635254,107.25877380371094,7.837031841278076,0.8941516112777184,110.42806243896484,2.360384702682495,0.0290171466767787,0.3060698509216308,3.180097341537476,CALCARENITO
310.1,False,False,CREME,CLARO,MEDIO,,8.5,9.43275547027588,0.9327554702758788,105.49857330322266,8.170785903930664,0.9122638309908366,108.4551010131836,2.3819243907928467,0.0275641456246376,0.2989484667778015,3.239271640777588,CALCARENITO
310.2,False,False,CREME,CLARO,MEDIO,,8.5,9.440231323242188,0.9402313232421876,103.40453338623048,8.610790252685547,0.9350430105281626,106.60152435302734,2.4028778076171875,0.0214117094874382,0.2949082553386688,3.3986411094665527,CALCARENITO
310.3,False,False,CREME,CLARO,MEDIO,,8.5,9.455184936523438,0.9551849365234376,103.43488311767578,9.027117729187012,0.9555491064458813,105.03265380859376,2.4180970191955566,0.0130539508536458,0.2916209995746612,3.525056838989258,CALCARENITO
310.4,False,False,CREME,CLARO,MEDIO,,8.5,9.447708129882812,0.9477081298828124,103.96598052978516,9.084136962890623,0.9582836735198695,103.95816802978516,2.42713475227356,0.0069867791607975,0.2867273092269897,3.73422122001648,CALCARENITO
310.5,False,False,CREME,CLARO,MEDIO,,8.5,9.455184936523438,0.9551849365234376,103.02517700195312,9.262689590454102,0.9667371102986263,103.6755142211914,2.435035228729248,0.0094604389742016,0.2852239906787872,4.152238845825195,CALCARENITO
310.6,False,False,CREME,CLARO,MEDIO,,8.5,9.470138549804688,0.9701385498046876,105.09645080566406,9.188800811767578,0.963258837304034,104.23673248291016,2.4386675357818604,0.0200687684118747,0.2948995232582092,4.250856876373291,CALCARENITO
310.7,False,False,CREME,CLARO,MEDIO,,8.5,9.455184936523438,0.9551849365234376,106.44696044921876,8.839813232421875,0.9464430893359871,105.45204162597656,2.4428958892822266,0.0373258739709854,0.3076250553131103,4.178915500640869,CALCARENITO
310.8,False,False,CREME,CLARO,MEDIO,,8.5,9.462661743164062,0.9626617431640624,107.26637268066406,7.885748863220215,0.896842942017654,106.93775939941406,2.444035530090332,0.0498682595789432,0.3191126883029938,3.799617767333984,CALCARENITO
310.9,False,False,CREME,CLARO,MEDIO,,8.5,9.43275547027588,0.9327554702758788,108.63963317871094,7.350189208984375,0.8662985188610912,108.4193878173828,2.443146228790283,0.0515478402376174,0.3184509575366974,3.8834049701690674,CALCARENITO
311.0,False,False,CREME,CLARO,MEDIO,,8.5,9.43275547027588,0.9327554702758788,107.3801727294922,6.999245643615723,0.8450512356615456,109.64387512207033,2.4380459785461426,0.0416042320430278,0.3165139555931091,4.06987190246582,CALCARENITO
311.1,False,False,CREME,CLARO,MEDIO,,8.5,9.410325050354004,0.910325050354004,106.89459228515624,7.0433197021484375,0.8477774018280446,110.3301010131836,2.4312963485717773,0.0282755047082901,0.3097605109214782,3.853073835372925,CALCARENITO
311.2,False,False,CREME,CLARO,MEDIO,,8.5,9.37294101715088,0.8729410171508789,106.48489379882812,7.245917797088623,0.8600934027770011,110.3301010131836,2.427091360092163,0.0192723590880632,0.3046590983867645,3.6777184009552,CALCARENITO
311.3,False,False,CREME,CLARO,MEDIO,,8.5,9.36546516418457,0.8654651641845703,105.86275482177734,7.340414047241211,0.8657205576491146,109.54693603515624,2.426166534423828,0.0158985182642936,0.297504186630249,3.815356969833374,CALCARENITO
311.4,False,False,CREME,CLARO,MEDIO,,8.5,9.35051155090332,0.8505115509033203,104.16323852539062,7.504781723022461,0.8753380652847604,108.28010559082033,2.431057929992676,0.0168425813317298,0.2910844683647156,3.7438151836395264,CALCARENITO
311.5,False,False,CREME,CLARO,MEDIO,,8.5,9.38041877746582,0.8804187774658203,101.18910217285156,7.724766731262207,0.8878853736819566,106.8642807006836,2.4387922286987305,0.0176374390721321,0.2833901047706604,3.706556558609009,CALCARENITO
311.6,False,False,CREME,CLARO,MEDIO,,8.5,9.36546516418457,0.8654651641845703,99.71720886230467,7.785097122192383,0.8912640349348542,105.52754974365234,2.448127031326294,0.0154458601027727,0.2754590213298797,3.868414640426636,CALCARENITO
311.7,False,False,CREME,CLARO,MEDIO,,8.5,9.38041877746582,0.8804187774658203,98.9509048461914,7.853511810302734,0.8950639011766661,104.41886901855467,2.4526960849761963,0.0114464377984404,0.2723215818405151,4.214250087738037,CALCARENITO
311.8,False,False,CREME,CLARO,MEDIO,,8.5,9.38041877746582,0.8804187774658203,100.84768676757812,8.06899642944336,0.9068195232898953,103.6051025390625,2.4552292823791504,0.0086306817829608,0.276800662279129,3.974349021911621,CALCARENITO
311.9,False,False,CREME,CLARO,MEDIO,,8.5,9.357988357543944,0.8579883575439453,103.5486831665039,7.811084747314453,0.8927113497620554,103.34796142578124,2.4584295749664307,0.0119277108460664,0.2858019471168518,4.112152099609375,CALCARENITO
312.0,False,False,CREME,CLARO,MEDIO,,8.5,9.343035697937012,0.8430356979370117,104.97505950927734,7.623753070831299,0.8821688212986736,103.7908172607422,2.4626715183258057,0.0183013007044792,0.2928149998188019,3.96799898147583,CALCARENITO
312.1,False,False,CREME,CLARO,MEDIO,,8.5,9.35051155090332,0.8505115509033203,107.4788055419922,7.309366703033447,0.8638797505156569,104.89234924316406,2.459981679916382,0.0259639229625463,0.297187477350235,4.068598747253418,CALCARENITO
312.2,False,False,CREME,CLARO,MEDIO,,8.5,9.357988357543944,0.8579883575439453,109.13279724121094,6.901957035064697,0.8389722514648283,106.43672943115234,2.449153184890747,0.0307130888104438,0.3036943078041076,3.899968385696411,CALCARENITO
312.3,False,False,CREME,CLARO,MEDIO,,8.5,9.40284824371338,0.9028482437133788,110.8322982788086,6.6650166511535645,0.8238012387453885,108.15816497802734,2.4354565143585205,0.0344756059348583,0.3143917918205261,3.700409173965454,CALCARENITO
312.4,False,False,CREME,CLARO,MEDIO,,8.5,9.43275547027588,0.9327554702758788,112.47110748291016,6.536987781524658,0.8153776732141393,109.91072082519533,2.4258036613464355,0.0356050767004489,0.3252701759338379,4.161991119384766,CALCARENITO
312.5,False,False,CREME,CLARO,MEDIO,,8.5,9.410325050354004,0.910325050354004,112.38006591796876,6.545135974884033,0.8159186734274004,111.57958984375,2.4202847480773926,0.0356437750160694,0.3307765126228332,3.978262662887573,CALCARENITO
312.6,False,False,CREME,CLARO,MEDIO,,8.5,9.395371437072754,0.8953714370727539,112.07658386230467,6.1763224601745605,0.7907299620392457,112.98213958740234,2.415381908416748,0.0330666936933994,0.3296308815479278,3.853952407836914,CALCARENITO
312.7,False,False,CREME,CLARO,MEDIO,,8.5,9.40284824371338,0.9028482437133788,111.34822082519533,5.978025913238525,0.7765577932646718,114.0198974609375,2.410520076751709,0.0297904983162879,0.3268319368362427,3.609230756759644,CALCARENITO
312.8,False,False,CREME,CLARO,MEDIO,,8.5,9.40284824371338,0.9028482437133788,110.87782287597656,6.099666118621826,0.785306063402794,114.69285583496094,2.4022884368896484,0.0252103675156831,0.3266229331493377,3.623266220092773,CALCARENITO
312.9,False,False,CREME,CLARO,MEDIO,,8.5,9.410325050354004,0.910325050354004,110.90817260742188,6.025338172912598,0.7799814267669622,114.97806549072266,2.3929405212402344,0.0211400724947452,0.3290531039237976,3.749661922454834,CALCARENITO
313.0,False,False,CREME,CLARO,MEDIO,,8.5,9.40284824371338,0.9028482437133788,112.1979751586914,6.003636360168457,0.7784143791816676,114.79744720458984,2.386000633239746,0.0201322436332702,0.3289388716220855,3.7680797576904297,CALCARENITO
313.1,False,False,CREME,CLARO,MEDIO,,8.5,9.357988357543944,0.8579883575439453,114.15544891357422,6.032255172729492,0.7804797045070087,114.05765533447266,2.387929916381836,0.0242344327270984,0.3220099210739136,3.728023052215576,CALCARENITO
313.2,False,False,CREME,CLARO,MEDIO,,8.5,9.343035697937012,0.8430356979370117,116.14327239990234,6.161430835723877,0.7896815777327946,112.835205078125,2.3981082439422607,0.0313756540417671,0.3122522234916687,3.5536699295043945,CALCARENITO
313.3,False,False,CREME,CLARO,MEDIO,,8.5,9.320605278015137,0.8206052780151367,118.51044464111328,6.438835620880127,0.8088073379891658,111.4892807006836,2.408421039581299,0.036120593547821,0.3025899827480316,3.5020241737365723,CALCARENITO
313.4,False,False,CREME,CLARO,MEDIO,,8.5,9.313128471374512,0.8131284713745117,118.61666107177734,6.8580427169799805,0.8362001858957104,110.3061294555664,2.4081079959869385,0.0347091518342494,0.2988655269145965,3.720005989074707,CALCARENITO
313.5,False,False,CREME,CLARO,MEDIO,,8.5,9.320605278015137,0.8206052780151367,119.36019897460938,7.361295223236084,0.8669542353720866,109.36837005615234,2.395221948623657,0.0300602484494447,0.2980868816375732,3.644034862518311,CALCARENITO
313.6,False,False,CREME,CLARO,MEDIO,,8.5,9.298174858093262,0.7981748580932617,121.302490234375,7.367117881774902,0.8672976190872398,108.64642333984376,2.381433486938477,0.0284081641584634,0.2986307442188263,3.3477230072021484,CALCARENITO
313.7,False,False,CREME,CLARO,MEDIO,,8.5,9.305651664733888,0.8056516647338867,123.21443939208984,7.333950042724609,0.8653379473149401,108.13368225097656,2.3821496963500977,0.0318853370845317,0.2995303571224212,3.519519329071045,CALCARENITO
313.8,False,False,CREME,CLARO,MEDIO,,8.5,9.328081130981444,0.8280811309814453,126.17340850830078,7.388360500335693,0.8685480778194837,107.96224212646484,2.3969967365264893,0.035410888493061,0.2970102429389953,3.4695394039154053,CALCARENITO
313.9,False,True,CREME,CLARO,MEDIO,,8.5,9.305651664733888,0.8056516647338867,128.16122436523438,7.471461772918701,0.8734055787639814,108.14744567871094,2.405972480773926,0.0317817889153957,0.2963303625583648,3.5818541049957275,CALCARENITO
314.0,True,False,CINZA,ESVERDEADO,,,8.5,9.320605278015137,0.8206052780151367,128.9654541015625,7.5302414894104,0.8768089039346559,108.5306167602539,2.4017088413238525,0.0238597504794597,0.2951041758060455,3.518258571624756,FOLHELHO
314.1,False,False,CINZA,ESVERDEADO,,,8.5,9.328081130981444,0.8280811309814453,129.3751678466797,7.551519870758057,0.8780343695170972,109.0204086303711,2.3860907554626465,0.0162535868585109,0.3016286790370941,3.269908905029297,FOLHELHO
314.2,False,False,CINZA,ESVERDEADO,,,8.5,9.328081130981444,0.8280811309814453,129.9821319580078,7.417698860168457,0.8702691980918336,109.6158218383789,2.376681089401245,0.0140986638143658,0.3090283870697021,3.4055278301239014,FOLHELHO
314.3,False,False,CINZA,ESVERDEADO,,,8.5,9.33555793762207,0.8355579376220703,130.08834838867188,7.185868740081787,0.8564792799464467,110.2887725830078,2.372871398925781,0.0136312479153275,0.3148424029350281,3.371300220489502,FOLHELHO
314.4,False,False,CINZA,ESVERDEADO,,,8.5,9.357988357543944,0.8579883575439453,129.3296356201172,7.043184280395508,0.8477690515773221,110.83724212646484,2.378011465072632,0.0148845734074711,0.3121167421340942,3.3935375213623047,FOLHELHO
314.5,False,False,CINZA,ESVERDEADO,,,8.5,9.35051155090332,0.8505115509033203,126.84107971191406,6.957406520843506,0.8424473798994231,110.9040756225586,2.3874988555908203,0.0162808150053024,0.304437905550003,3.35406494140625,FOLHELHO
314.6,False,False,CINZA,ESVERDEADO,,,8.5,9.35051155090332,0.8505115509033203,123.04752349853516,6.983044147491455,0.8440447877020966,110.3551025390625,2.3993139266967773,0.0185543913394212,0.2965490818023681,3.2945542335510254,FOLHELHO
314.7,False,False,CINZA,ESVERDEADO,,,8.5,9.35051155090332,0.8505115509033203,118.66217803955078,7.093825340270996,0.8508804913405587,109.2892837524414,2.408550500869751,0.0207386724650859,0.2940829694271087,3.3577942848205566,FOLHELHO
314.8,False,False,CINZA,ESVERDEADO,,,8.5,9.35051155090332,0.8505115509033203,114.01887512207033,7.252300262451172,0.860475776618472,108.0158233642578,2.4172022342681885,0.0238430313766002,0.2947894036769867,3.298621654510498,FOLHELHO
314.9,False,False,CINZA,ESVERDEADO,,,8.5,9.35051155090332,0.8505115509033203,111.09026336669922,7.424903392791748,0.8706908073157948,106.8000030517578,2.425949811935425,0.026639062911272,0.297677993774414,3.440753221511841,FOLHELHO
315.0,False,False,CINZA,ESVERDEADO,,,8.5,9.35051155090332,0.8505115509033203,110.78677368164062,7.594152927398682,0.8804793385052074,105.8755111694336,2.435105800628662,0.0270503964275121,0.2990203201770782,3.506286382675171,FOLHELHO
315.1,False,False,CINZA,ESVERDEADO,,,8.5,9.33555793762207,0.8355579376220703,111.3634033203125,7.743153572082519,0.8889178728301868,105.42142486572266,2.4392075538635254,0.023722618818283,0.3027465939521789,3.631666660308838,FOLHELHO
315.2,False,False,CINZA,ESVERDEADO,,,8.5,9.320605278015137,0.8206052780151367,113.4422607421875,7.836910247802734,0.8941448730398102,105.48876953125,2.4366912841796875,0.018082782626152,0.3088413178920746,3.8435983657836914,FOLHELHO
315.3,False,False,CINZA,ESVERDEADO,,,8.5,9.320605278015137,0.8206052780151367,116.3405303955078,7.823325157165527,0.8933913809974112,106.06990051269533,2.428131103515625,0.0129060875624418,0.3155345916748047,3.7001428604125977,FOLHELHO
315.4,False,False,CINZA,ESVERDEADO,,,8.5,9.320605278015137,0.8206052780151367,116.65160369873048,7.669310569763184,0.8847563249391968,107.01530456542967,2.4184157848358154,0.0101996297016739,0.3178604543209076,3.5967161655426025,FOLHELHO
315.5,False,False,CINZA,ESVERDEADO,,,8.5,9.320605278015137,0.8206052780151367,117.53170776367188,7.400935173034668,0.8692866001131105,108.15816497802734,2.411668062210083,0.0108647588640451,0.3139710426330566,3.512791395187378,FOLHELHO
315.6,False,False,CINZA,ESVERDEADO,,,8.5,9.328081130981444,0.8280811309814453,118.10832977294922,7.090386867523193,0.8506699319174592,109.2551040649414,2.408108949661255,0.0126914614811539,0.3122873306274414,3.3724701404571533,FOLHELHO
315.7,False,False,CINZA,ESVERDEADO,,,8.5,9.328081130981444,0.8280811309814453,118.03245544433594,6.817517757415772,0.8336262778109743,110.07806396484376,2.404136896133423,0.0125464936718344,0.316819816827774,3.5285682678222656,FOLHELHO
315.8,False,False,CINZA,ESVERDEADO,,,8.5,9.33555793762207,0.8355579376220703,119.09464263916016,6.638213157653809,0.8220511937951693,110.5010223388672,2.400261163711548,0.0092249792069196,0.3266110122203827,3.792557001113892,FOLHELHO
315.9,False,False,CINZA,ESVERDEADO,,,8.5,9.328081130981444,0.8280811309814453,119.2160415649414,6.580284595489502,0.8182446771364223,110.5250015258789,2.3992276191711426,0.0048135002143681,0.3324057161808014,3.651758193969727,FOLHELHO
