Poço,Profundidade,UnidadeF,UnidadeM,UnidadeC,TopoUnidade,BaseUnidade,Topo,Base,Litologia,Cor,Tonalidade,Granulometria,Arredondamento,BS,CAL,DCAL,GR,RESD,Log10_RESD,DT,RHOB,DRHO,NPHI,PE,interpolada
1-BRSA-689-SE,308.1,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.727645874023438,1.2276458740234375,71.74129486083984,9.49521255493164,0.9775046910741619,68.94225692749023,2.5606017112731934,-0.0029438734054565,0.1490213200449943,4.800180435180664,True
1-BRSA-689-SE,308.2,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.733019828796388,1.2330198287963867,70.1341323852539,8.164165496826172,0.9119117997713586,69.15958404541016,2.565117835998535,-0.0025951862335205,0.1431836038827896,4.767518997192383,False
1-BRSA-689-SE,308.3,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.743766784667969,1.2437667846679688,69.00100708007812,10.243096351623535,1.0104312579246657,93.12506103515624,2.5816550254821777,0.0046291351318359,0.1336518228054046,4.728543758392334,False
1-BRSA-689-SE,308.4,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.743766784667969,1.2437667846679688,72.3062629699707,8.765600204467773,0.9427816587713912,93.54751586914062,2.577832341194153,0.012406826019287,0.1446609050035476,4.698879718780518,True
1-BRSA-689-SE,308.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.743766784667969,1.2437667846679688,75.61151885986328,7.288104057312012,0.8626145647324763,93.969970703125,2.574009656906128,0.0201845169067382,0.1556699872016906,4.669215679168701,False
1-BRSA-689-SE,308.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.76526165008545,1.2652616500854492,89.7545394897461,4.902739524841309,0.6904388204480822,96.90699768066406,2.5045437812805176,0.0338141918182373,0.2517790496349334,4.565377235412598,False
1-BRSA-689-SE,308.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.840492725372314,1.3404927253723145,95.9272117614746,3.965428113937378,0.5982900813090456,101.52198028564452,2.461549997329712,0.0346162319183349,0.3105918914079665,4.484714984893799,True
1-BRSA-689-SE,308.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.91572380065918,1.4157238006591797,102.09988403320312,3.028116703033448,0.4811726087761096,106.136962890625,2.4185562133789062,0.0354182720184326,0.3694047331809997,4.404052734375,False
1-BRSA-689-SE,308.9,RIACHU,TAQUAR,,False,False,False,True,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.947965621948242,1.4479656219482422,102.7751693725586,2.5194058418273926,0.4012981320353403,108.56351470947266,2.3935258388519287,0.0326712131500244,0.3950551152229309,4.332006931304932,False
1-BRSA-689-SE,309.2,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.76526165008545,1.2652616500854492,71.3581771850586,9.443377494812012,0.9751273507617693,88.76587677001953,2.541065692901612,0.0173099040985107,0.1957167237997055,4.524316787719727,False
1-BRSA-689-SE,309.3,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.754514217376707,1.254514217376709,66.17229843139648,12.874149799346924,1.1097185581292304,82.55433654785156,2.564041495323181,0.0108646154403686,0.1703846231102943,4.538682699203491,True
1-BRSA-689-SE,309.4,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.743766784667969,1.2437667846679688,60.986419677734375,16.304922103881836,1.212318728322283,76.3427963256836,2.587017297744751,0.0044193267822265,0.1450525224208831,4.553048610687256,False
1-BRSA-689-SE,309.5,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.776008605957031,1.2760086059570312,59.27211380004883,11.12995433807373,1.0464933825949696,91.07984924316406,2.594280481338501,-0.0022063255310058,0.1466944217681884,4.422791004180908,False
1-BRSA-689-SE,309.6,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.802876949310305,1.3028769493103027,63.66502189636231,8.40824842453003,0.9247055345864003,92.08245468139648,2.58185076713562,-0.0024808645248412,0.1601848155260085,4.321866273880005,True
1-BRSA-689-SE,309.7,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.829745292663574,1.3297452926635742,68.05792999267578,5.686542510986328,0.7548482901571836,93.0850601196289,2.56942105293274,-0.0027554035186767,0.1736752092838287,4.220941543579102,False
1-BRSA-689-SE,311.0,RIACHU,TAQUAR,,False,False,True,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.95871353149414,1.4587135314941406,84.2279281616211,5.093931198120117,0.7070530748092674,101.77679443359376,2.4747185707092285,0.0392258167266845,0.2349002808332443,4.095422744750977,False
1-BRSA-689-SE,391.2,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.829745292663574,1.3297452926635742,81.6317367553711,4.74996280670166,0.676690209012767,83.65643310546875,2.563804626464844,0.0032870769500732,0.2200018167495727,3.8768136501312256,False
1-BRSA-689-SE,391.3,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.829745292663574,1.3297452926635742,82.91746520996094,4.3597731590271,0.6394638933177451,86.09215545654297,2.560739040374756,0.0032774209976196,0.2301846146583556,3.897557139396668,True
1-BRSA-689-SE,391.4,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.829745292663574,1.3297452926635742,84.20319366455078,3.969583511352539,0.5987449429822757,88.52787780761719,2.557673454284668,0.003267765045166,0.2403674125671386,3.918300628662109,False
1-BRSA-689-SE,391.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.91572380065918,1.4157238006591797,106.08267974853516,2.7123806476593018,0.4333506371041905,97.4661636352539,2.479511976242065,0.0026164054870605,0.3021599650382995,3.863616943359375,False
1-BRSA-689-SE,412.5,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.829745292663574,1.3297452926635742,106.63379669189452,2.3465518951416016,0.37043016328936856,109.22354125976562,2.307319641113281,0.0479469299316406,0.3507283329963684,3.981008768081665,False
1-BRSA-689-SE,412.6,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.808250427246094,1.3082504272460938,107.90117645263672,2.3236573934555054,0.36617209484550356,108.78160095214844,2.313236713409424,0.0433900356292724,0.3414773792028427,4.015495419502258,True
1-BRSA-689-SE,412.7,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.786755561828612,1.2867555618286133,109.1685562133789,2.300762891769409,0.36187186416969486,108.33966064453124,2.3191537857055664,0.0388331413269043,0.332226425409317,4.049982070922852,False
1-BRSA-689-SE,412.8,RIACHU,TAQUAR,,False,False,False,False,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.861987113952637,1.3619871139526367,115.95951080322266,2.2954171895980835,0.3608616296007037,104.36392974853516,2.292256712913513,0.0474133491516113,0.3412561267614364,4.112131595611572,True
1-BRSA-689-SE,412.9,RIACHU,TAQUAR,,False,False,False,True,CALCILUTITO,CINZA,ESBRANQUICADO,,,8.5,9.93721866607666,1.4372186660766602,122.7504653930664,2.290071487426758,0.35984903959333003,100.38819885253906,2.26535964012146,0.0559935569763183,0.3502858281135559,4.174281120300293,False
1-BRSA-689-SE,413.6,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.829745292663574,1.3297452926635742,106.36002349853516,3.372357130050659,0.5279335598428494,106.36721801757812,2.394627332687378,0.0786128044128418,0.2863125503063202,4.276089191436768,False
1-BRSA-689-SE,413.7,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.808250427246094,1.3082504272460938,105.51898574829102,3.3313175439834595,0.5226160319787286,104.47665786743164,2.414626121520996,0.0639693737030029,0.2695382088422775,4.238521099090576,True
1-BRSA-689-SE,413.8,RIACHU,TAQUAR,,False,False,False,False,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.786755561828612,1.2867555618286133,104.67794799804688,3.29027795791626,0.5172325880685611,102.58609771728516,2.4346249103546143,0.049325942993164,0.2527638673782348,4.200953006744385,False
1-BRSA-689-SE,413.9,RIACHU,TAQUAR,,False,False,False,True,FOLHELHO,CINZA,ESVERDEADO,,,8.5,9.797503471374512,1.2975034713745115,117.40216827392578,2.749030828475952,0.4391796101824714,103.11471557617188,2.4178929328918457,0.0272047519683837,0.2726878225803375,4.080341339111328,False
